flavor,boundary,item,classification,mass_bin_low_GeV,mass_bin_high_GeV,n_mass_points,median_low_shift_pct,median_high_shift_pct,min_shift_pct,max_shift_pct,max_abs_shift_pct,n_missing_boundaries
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,2.6999999999999997,2.9999999999999996,1,0.004566634352753951,0.01824862794879145,0.004566634352753951,0.01824862794879145,0.01824862794879145,0
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,3.0,3.3,2,0.022109601624109576,0.08826430383532813,0.018635572243907994,0.10208178614532493,0.10208178614532493,0
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,3.3,3.5999999999999996,1,0.02600629901416962,0.10377562694827702,0.02600629901416962,0.10377562694827702,0.10377562694827702,0
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,3.5999999999999996,3.8999999999999995,2,0.03561437324147709,0.14205311237911467,0.03257249496360082,0.15419790164927782,0.15419790164927782,0
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,3.9,4.2,1,0.07858847094481813,0.3128087134802282,0.07858847094481813,0.3128087134802282,0.3128087134802282,0
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,4.2,4.5,2,,,,,,4
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,4.5,4.8,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,4.8,5.1,2,,,,,,4
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,5.1,5.3999999999999995,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,5.3999999999999995,5.699999999999999,3,,,,,,6
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,5.7,6.0,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,6.0,6.3,2,,,,,,4
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,6.3,6.6,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,6.6,6.8999999999999995,2,,,,,,4
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,6.8999999999999995,7.199999999999999,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,7.199999999999999,7.499999999999999,2,,,,,,4
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,7.5,7.8,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,7.8,8.1,2,,,,,,4
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,8.4,8.700000000000001,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,9.0,9.3,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,9.299999999999999,9.6,1,,,,,,2
Ue,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,9.9,10.200000000000001,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.0,0.3,7,,,,,,14
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.3,0.6,17,,,,,,34
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.6,0.8999999999999999,12,-1.259487726608144,1.171809965586379,-2.2769779769703846,1.7915164011304663,2.2769779769703846,12
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.8999999999999999,1.2,12,-1.4011823806704404,1.0751469274025705,-2.1814789602208506,1.985588349812062,2.1814789602208506,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,1.2,1.5,12,-2.103881203410929,1.5845068016972053,-2.491878262201297,1.8827548016401296,2.491878262201297,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,1.5,1.8,12,-1.8565394605035312,1.5565807043512958,-2.6119875215452004,2.178225854194382,2.6119875215452004,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,1.7999999999999998,2.0999999999999996,9,-2.419425702554645,1.9412642083855625,-3.132517487186526,2.58682575774265,3.132517487186526,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,2.1,2.4,1,-3.259148370498177,2.48046577405181,-3.259148370498177,2.48046577405181,3.259148370498177,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,2.4,2.6999999999999997,2,-2.9606633027009055,2.430503303024789,-3.1291564418483353,2.6853476370143348,3.1291564418483353,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,2.6999999999999997,2.9999999999999996,1,-4.074912728569369,3.1350713890987203,-4.074912728569369,3.1350713890987203,4.074912728569369,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.0,3.3,2,-4.905611325063347,4.06207213906753,-5.230161143281064,4.346774398391995,5.230161143281064,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.3,3.5999999999999996,1,-6.054518903152239,5.180378027062993,-6.054518903152239,5.180378027062993,6.054518903152239,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.5999999999999996,3.8999999999999995,2,-8.870441604101014,7.115413462489716,-10.317457618213744,8.234183002875305,10.317457618213744,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.9,4.2,1,-21.949303957072264,14.18616394788057,-21.949303957072264,14.18616394788057,21.949303957072264,0
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,4.2,4.5,2,,,,,,3
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,4.5,4.8,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,4.8,5.1,2,,,,,,4
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,5.1,5.3999999999999995,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,5.3999999999999995,5.699999999999999,3,,,,,,6
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,5.7,6.0,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,6.0,6.3,2,,,,,,4
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,6.3,6.6,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,6.6,6.8999999999999995,2,,,,,,4
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,6.8999999999999995,7.199999999999999,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,7.199999999999999,7.499999999999999,2,,,,,,4
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,7.5,7.8,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,7.8,8.1,2,,,,,,4
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,8.4,8.700000000000001,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,9.0,9.3,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,9.299999999999999,9.6,1,,,,,,2
Ue,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,9.9,10.200000000000001,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,0.0,0.3,7,,,,,,14
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,0.3,0.6,17,,,,,,34
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,0.6,0.8999999999999999,12,-1.5028929434279803e-06,1.5028898792124323e-06,-0.030406702117358186,0.03025610358009523,0.030406702117358186,12
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,0.8999999999999999,1.2,12,-2.313148284027733e-07,2.3131476734050693e-07,-0.12079514952779702,0.11325025857600313,0.12079514952779702,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,1.2,1.5,12,-5.650981627081109e-06,5.6509722901054715e-06,-0.2890801445918356,0.27170010249473187,0.2890801445918356,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,1.5,1.8,12,-0.0003241566978895438,0.00032409198127414385,-0.016382668310044313,0.016343407544416877,0.016382668310044313,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,1.7999999999999998,2.0999999999999996,9,-0.0012688355666146123,0.0012683950137981626,-0.03640585813484698,0.0361846403971855,0.03640585813484698,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,2.1,2.4,1,-0.0010247885230629805,0.0010245934723984718,-0.0010247885230629805,0.0010245934723984718,0.0010247885230629805,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,2.4,2.6999999999999997,2,-0.1854823838170483,0.17672478841617156,-0.3566109656960581,0.33914954481728543,0.3566109656960581,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,2.6999999999999997,2.9999999999999996,1,-0.02746269442756022,0.027355061660849778,-0.02746269442756022,0.027355061660849778,0.02746269442756022,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,3.0,3.3,2,-0.13327131558394933,0.13222296848388604,-0.1543936518752842,0.1528709717319776,0.1543936518752842,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,3.3,3.5999999999999996,1,-0.15691826528981823,0.15541485898913354,-0.15691826528981823,0.15541485898913354,0.15691826528981823,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,3.5999999999999996,3.8999999999999995,2,-0.2151149391081686,0.21267717652725393,-0.23344606098284482,0.23087168237936329,0.23344606098284482,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,3.9,4.2,1,-0.47702726203501244,0.4676802832415339,-0.47702726203501244,0.4676802832415339,0.47702726203501244,0
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,4.2,4.5,2,,,,,,4
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,4.5,4.8,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,4.8,5.1,2,,,,,,4
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,5.1,5.3999999999999995,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,5.3999999999999995,5.699999999999999,3,,,,,,6
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,5.7,6.0,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,6.0,6.3,2,,,,,,4
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,6.3,6.6,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,6.6,6.8999999999999995,2,,,,,,4
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,6.8999999999999995,7.199999999999999,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,7.199999999999999,7.499999999999999,2,,,,,,4
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,7.5,7.8,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,7.8,8.1,2,,,,,,4
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,8.4,8.700000000000001,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,9.0,9.3,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,9.299999999999999,9.6,1,,,,,,2
Ue,upper,fonll_bottom_scale_pdf,literature-informed range,9.9,10.200000000000001,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,0.0,0.3,7,,,,,,14
Ue,upper,fonll_charm_scale_pdf,literature-informed range,0.3,0.6,17,,,,,,34
Ue,upper,fonll_charm_scale_pdf,literature-informed range,0.6,0.8999999999999999,12,-8.260360173650838e-08,1.0325453825288378e-07,-9.675950114473864e-05,0.00012094512047422512,0.00012094512047422512,12
Ue,upper,fonll_charm_scale_pdf,literature-informed range,0.8999999999999999,1.2,12,-2.552427811330915e-05,3.19047345986867e-05,-0.38692418361376824,0.3998827818256112,0.3998827818256112,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,1.2,1.5,12,-0.013904517148927154,0.01728961449301014,-0.4105224271508501,0.46076211955632385,0.46076211955632385,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,1.5,1.8,12,-0.12273903059336067,0.148161588033624,-0.43747092651311714,0.514157916298319,0.514157916298319,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,1.7999999999999998,2.0999999999999996,9,-4.92748064573334e-09,6.159139864791996e-09,-0.11744916616485135,0.14419541790009482,0.14419541790009482,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,2.1,2.4,1,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,2.4,2.6999999999999997,2,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,2.6999999999999997,2.9999999999999996,1,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,3.0,3.3,2,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,3.3,3.5999999999999996,1,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,3.5999999999999996,3.8999999999999995,2,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,3.9,4.2,1,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,fonll_charm_scale_pdf,literature-informed range,4.2,4.5,2,,,,,,4
Ue,upper,fonll_charm_scale_pdf,literature-informed range,4.5,4.8,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,4.8,5.1,2,,,,,,4
Ue,upper,fonll_charm_scale_pdf,literature-informed range,5.1,5.3999999999999995,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,5.3999999999999995,5.699999999999999,3,,,,,,6
Ue,upper,fonll_charm_scale_pdf,literature-informed range,5.7,6.0,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,6.0,6.3,2,,,,,,4
Ue,upper,fonll_charm_scale_pdf,literature-informed range,6.3,6.6,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,6.6,6.8999999999999995,2,,,,,,4
Ue,upper,fonll_charm_scale_pdf,literature-informed range,6.8999999999999995,7.199999999999999,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,7.199999999999999,7.499999999999999,2,,,,,,4
Ue,upper,fonll_charm_scale_pdf,literature-informed range,7.5,7.8,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,7.8,8.1,2,,,,,,4
Ue,upper,fonll_charm_scale_pdf,literature-informed range,8.4,8.700000000000001,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,9.0,9.3,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,9.299999999999999,9.6,1,,,,,,2
Ue,upper,fonll_charm_scale_pdf,literature-informed range,9.9,10.200000000000001,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,0.0,0.3,7,,,,,,14
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,0.3,0.6,17,,,,,,34
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,0.6,0.8999999999999999,12,-1.888193214560907e-05,1.8881718444330176e-05,-0.015184463514472668,0.015146814015198906,0.015184463514472668,12
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,0.8999999999999999,1.2,12,-0.000773950069093976,0.0007737438143418096,-0.13711753879629418,0.12862921519283255,0.13711753879629418,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,1.2,1.5,12,-0.011055066083276444,0.011018651684446823,-0.14923307579702838,0.14394438881373262,0.14923307579702838,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,1.5,1.8,12,-0.04645548895031992,0.04590007046016975,-0.1695750480172009,0.16591740753653106,0.1695750480172009,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,1.7999999999999998,2.0999999999999996,9,-0.004517691876793073,0.004514503227270872,-0.04417916186760795,0.04391225034992008,0.04417916186760795,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,2.1,2.4,1,-0.0005123698767262042,0.0005123211141322415,-0.0005123698767262042,0.0005123211141322415,0.0005123698767262042,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,2.4,2.6999999999999997,2,-0.09160494542792552,0.08941657276925197,-0.17603973005465567,0.1716764271826543,0.17603973005465567,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,2.6999999999999997,2.9999999999999996,1,-0.013717853518524503,0.013690945404309929,-0.013717853518524503,0.013690945404309929,0.013717853518524503,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,3.0,3.3,2,-0.06650377488682802,0.06624169186510986,-0.07700508398972294,0.07662442078812948,0.07700508398972294,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,3.3,3.5999999999999996,1,-0.07826985871335346,0.07789401348818892,-0.07826985871335346,0.07789401348818892,0.07826985871335346,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,3.5999999999999996,3.8999999999999995,2,-0.1072501663825054,0.10664074005303226,-0.11639858890143406,0.11575500839327013,0.11639858890143406,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,3.9,4.2,1,-0.2373281672009564,0.23499158351560911,-0.2373281672009564,0.23499158351560911,0.2373281672009564,0
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,4.2,4.5,2,,,,,,4
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,4.5,4.8,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,4.8,5.1,2,,,,,,4
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,5.1,5.3999999999999995,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,5.3999999999999995,5.699999999999999,3,,,,,,6
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,5.7,6.0,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,6.0,6.3,2,,,,,,4
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,6.3,6.6,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,6.6,6.8999999999999995,2,,,,,,4
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,6.8999999999999995,7.199999999999999,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,7.199999999999999,7.499999999999999,2,,,,,,4
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,7.5,7.8,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,7.8,8.1,2,,,,,,4
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,8.4,8.700000000000001,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,9.0,9.3,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,9.299999999999999,9.6,1,,,,,,2
Ue,upper,fragmentation_fraction_extrapolation,literature-informed range,9.9,10.200000000000001,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,0.0,0.3,7,,,,,,14
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,0.3,0.6,17,,,,,,34
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,0.6,0.8999999999999999,12,0.0,0.00016732590955026438,0.0,0.00037461529551752193,0.00037461529551752193,12
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,0.8999999999999999,1.2,12,0.0,0.0003513104733121608,0.0,0.0006254868355703991,0.0006254868355703991,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,1.2,1.5,12,0.0,0.0008088316967302944,0.0,0.0008950425411047291,0.0008950425411047291,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,1.5,1.8,12,0.0,0.0011016757895387919,0.0,0.0016514707555259633,0.0016514707555259633,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,1.7999999999999998,2.0999999999999996,9,0.0,0.001790397851508807,0.0,0.0025666824130965438,0.0025666824130965438,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,2.1,2.4,1,0.0,0.0032726980582875598,0.0,0.0032726980582875598,0.0032726980582875598,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,2.4,2.6999999999999997,2,0.0,0.0038862961583507882,0.0,0.004391006383430707,0.004391006383430707,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,2.6999999999999997,2.9999999999999996,1,0.0,0.006670516134654747,0.0,0.006670516134654747,0.006670516134654747,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,3.0,3.3,2,0.0,0.010600065453403307,0.0,0.012012519157478252,0.012012519157478252,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,3.3,3.5999999999999996,1,0.0,0.016079823262371562,0.0,0.016079823262371562,0.016079823262371562,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,3.5999999999999996,3.8999999999999995,2,0.0,0.02608846698457512,0.0,0.03141500470249525,0.03141500470249525,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,3.9,4.2,1,0.0,0.06310152092647847,0.0,0.06310152092647847,0.06310152092647847,0
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,4.2,4.5,2,,,,,,4
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,4.5,4.8,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,4.8,5.1,2,,,,,,4
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,5.1,5.3999999999999995,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,5.3999999999999995,5.699999999999999,3,,,,,,6
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,5.7,6.0,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,6.0,6.3,2,,,,,,4
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,6.3,6.6,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,6.6,6.8999999999999995,2,,,,,,4
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,6.8999999999999995,7.199999999999999,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,7.199999999999999,7.499999999999999,2,,,,,,4
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,7.5,7.8,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,7.8,8.1,2,,,,,,4
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,8.4,8.700000000000001,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,9.0,9.3,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,9.299999999999999,9.6,1,,,,,,2
Ue,upper,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,9.9,10.200000000000001,1,,,,,,2
Ue,upper,hnl_lifetime_width,physics-scaling proxy,0.6,0.8999999999999999,6,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,0.8999999999999999,1.2,12,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,1.2,1.5,12,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,1.5,1.8,12,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,1.7999999999999998,2.0999999999999996,9,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,2.1,2.4,1,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,2.4,2.6999999999999997,2,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,2.6999999999999997,2.9999999999999996,1,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,3.0,3.3,2,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,3.3,3.5999999999999996,1,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,3.5999999999999996,3.8999999999999995,2,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnl_lifetime_width,physics-scaling proxy,3.9,4.2,1,-19.999999999999996,19.999999999999996,-19.999999999999996,19.999999999999996,19.999999999999996,0
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,0.0,0.3,7,,,,,,14
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,0.3,0.6,17,,,,,,34
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,0.6,0.8999999999999999,12,-2.0001323406057647,1.682260610455255,-3.772315622475164,3.2875128394036723,3.772315622475164,12
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,0.8999999999999999,1.2,12,-3.1940790853280943,2.217581598747387,-4.687135381283203,3.5642355238997947,4.687135381283203,0
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,1.2,1.5,12,-4.647730430108737,2.8219105984773174,-5.112812127419675,3.3554786923293722,5.112812127419675,0
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,1.5,1.8,12,-4.20927431701279,3.0589388589394195,-5.576705447424802,4.290267289643013,5.576705447424802,0
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,1.7999999999999998,2.0999999999999996,9,-5.357032187782451,3.916366606900157,-6.123408666865271,4.766244900812122,6.123408666865271,0
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,2.1,2.4,1,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,2.4,2.6999999999999997,2,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,2.6999999999999997,2.9999999999999996,1,0.0,0.0,0.0,0.0,0.0,0
Ue,upper,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,3.0,3.3,2,0.0,0.0,0.0,0.0,0.0,0
