event,	id,	pt,	eta,	phi,	momentum,	mass
95,	-9900015,	13.5327,	-1.88889,	3.09443,	45.7628,	63
96,	9900015,	1.76498,	6.66893,	-1.25978,	695.01,	63
97,	9900015,	20.2631,	4.00448,	2.86043,	555.83,	63
97,	9900015,	20.0319,	4.01355,	2.86611,	554.492,	63
98,	-9900015,	23.2233,	-3.176,	-0.813232,	278.592,	63
99,	9900015,	46.5183,	-2.58092,	0.277706,	308.999,	63
100,	9900015,	11.8167,	-1.61585,	-1.34175,	30.9058,	63
101,	9900015,	8.47744,	2.0794,	2.54069,	34.4381,	63
102,	-9900015,	16.6698,	-3.355,	0.246811,	239.05,	63
103,	-9900015,	21.1063,	1.96979,	-1.13728,	77.1293,	63
104,	9900015,	14.4708,	5.95643,	-1.5835,	2794.54,	63
105,	-9900015,	16.3511,	-3.49024,	-1.73214,	268.357,	63
106,	9900015,	10.8278,	-3.59012,	-1.89726,	196.341,	63
107,	9900015,	4.33096,	4.20377,	-2.62088,	144.986,	63
108,	-9900015,	25.962,	-4.61638,	-1.67606,	1312.86,	63
109,	9900015,	16.2634,	3.81931,	-0.633335,	370.762,	63
110,	-9900015,	18.9372,	2.73137,	-2.40417,	145.997,	63
111,	9900015,	25.7749,	3.44223,	-0.590999,	403.232,	63
112,	9900015,	18.4018,	-5.45828,	-3.1064,	2159.43,	63
113,	9900015,	31.6776,	1.70524,	-0.0441182,	90.0348,	63
114,	9900015,	13.2873,	-4.90982,	-1.84055,	901.026,	63
115,	-9900015,	7.12271,	5.55235,	-2.89959,	918.28,	63
116,	-9900015,	31.7955,	1.15852,	-2.67106,	55.6288,	63
117,	-9900015,	5.50671,	-4.06105,	0.534995,	159.839,	63
118,	-9900015,	10.5475,	2.40821,	-1.60132,	59.087,	63
119,	-9900015,	7.87724,	-5.64834,	0.565238,	1117.87,	63
120,	9900015,	14.0219,	-0.970246,	-0.53033,	21.1562,	63
121,	-9900015,	12.3485,	5.13383,	2.09484,	1047.6,	63
122,	9900015,	20.6441,	-4.90699,	1.68814,	1395.94,	63
123,	9900015,	53.0089,	3.70365,	2.92677,	1076.6,	63
124,	9900015,	28.8765,	3.12829,	1.44406,	330.329,	63
125,	-9900015,	41.8932,	2.64487,	2.16912,	296.451,	63
125,	-9900015,	41.7722,	2.64649,	2.16878,	296.067,	63
126,	-9900015,	11.7753,	2.50563,	2.35843,	72.6117,	63
127,	9900015,	12.1826,	4.78348,	2.76367,	728.079,	63
127,	9900015,	12.1141,	4.78381,	2.75276,	724.228,	63
128,	9900015,	1.78599,	-5.90561,	-0.242527,	327.812,	63
129,	9900015,	11.9575,	-4.2685,	-2.7107,	427.052,	63
130,	9900015,	15.403,	2.53418,	-0.140188,	97.6963,	63
130,	9900015,	15.3468,	2.53748,	-0.139724,	97.6583,	63
131,	-9900015,	32.6271,	-3.2739,	-2.89679,	431.525,	63
132,	-9900015,	18.1113,	-5.65805,	-1.35701,	2595.28,	63
133,	9900015,	6.10346,	-4.07272,	-1.68397,	179.238,	63
134,	-9900015,	5.97145,	3.80146,	-0.479615,	133.727,	63
135,	-9900015,	18.4014,	4.24892,	-1.64355,	644.453,	63
136,	-9900015,	14.1056,	-5.53197,	1.27137,	1781.85,	63
137,	-9900015,	15.2379,	-3.34336,	-1.50901,	215.992,	63
138,	9900015,	75.9867,	-2.32067,	-3.11265,	390.599,	63
139,	9900015,	31.2516,	-4.18134,	-0.805322,	1023,	63
140,	9900015,	14.4812,	-3.62132,	-2.87068,	270.897,	63
141,	-9900015,	122.855,	-1.27414,	-2.83781,	236.821,	63
142,	-9900015,	11.1438,	-2.69673,	-0.323979,	83.0128,	63
143,	9900015,	12.7789,	-4.89908,	2.53119,	857.291,	63
144,	-9900015,	13.155,	3.56571,	-1.26374,	232.796,	63
145,	9900015,	17.0843,	-2.35702,	1.40711,	91.0092,	63
146,	9900015,	22.5726,	2.28345,	1.6591,	111.874,	63
146,	9900015,	22.3388,	2.28789,	1.64534,	111.198,	63
147,	9900015,	31.9944,	-1.77607,	1.8349,	97.1976,	63
148,	9900015,	22.3111,	0.261485,	-1.27698,	23.0782,	63
149,	9900015,	15.0662,	3.05643,	-2.46474,	160.445,	63
150,	9900015,	15.9695,	-3.47302,	1.70639,	257.629,	63
150,	9900015,	15.9232,	-3.47571,	1.70579,	257.57,	63
151,	9900015,	20.0395,	-4.92869,	-0.371533,	1384.78,	63
152,	9900015,	23.7388,	-2.30405,	1.40874,	120.053,	63
153,	9900015,	12.8406,	-4.49069,	2.86649,	572.653,	63
154,	9900015,	9.6198,	-5.71037,	-1.32049,	1452.53,	63
155,	9900015,	4.50584,	3.37553,	0.458518,	65.9517,	63
156,	-9900015,	9.58067,	3.3729,	-1.11104,	139.864,	63
157,	9900015,	14.2268,	-4.67869,	0.678956,	765.675,	63
158,	9900015,	7.55477,	-4.66542,	-1.52347,	401.234,	63
159,	-9900015,	31.5476,	-3.45444,	0.194309,	499.59,	63
160,	-9900015,	12.5152,	-2.51802,	-1.75093,	78.1238,	63
161,	9900015,	11.3299,	5.33539,	3.01444,	1175.8,	63
162,	9900015,	9.48682,	2.74519,	-2.81091,	74.1483,	63
163,	9900015,	21.305,	-2.24877,	-1.88366,	102.069,	63
164,	9900015,	14.2362,	-4.43787,	-2.18886,	602.237,	63
165,	-9900015,	14.2199,	0.672382,	1.11881,	17.5572,	63
166,	-9900015,	24.6215,	-2.20307,	-0.136407,	112.807,	63
167,	-9900015,	24.4208,	-3.59075,	-2.77563,	443.1,	63
168,	-9900015,	70.4956,	3.51132,	-2.74809,	1181.58,	63
169,	-9900015,	11.1542,	-2.97253,	-2.27829,	109.269,	63
170,	9900015,	13.007,	-3.40794,	2.03256,	196.64,	63
171,	9900015,	21.8566,	-3.39799,	2.5561,	327.164,	63
172,	-9900015,	17.6065,	3.88788,	-2.31605,	429.845,	63
173,	9900015,	19.8379,	3.1064,	0.709862,	222.039,	63
174,	9900015,	18.4839,	1.61219,	1.54015,	48.1803,	63
175,	9900015,	12.8295,	-4.16058,	-2.72738,	411.343,	63
176,	-9900015,	4.51197,	-4.09188,	0.00854619,	135.064,	63
177,	-9900015,	24.8634,	1.24181,	-1.81702,	46.628,	63
177,	-9900015,	24.8398,	1.24072,	-1.81947,	46.5409,	63
178,	9900015,	22.4025,	1.50724,	-0.580382,	53.0467,	63
179,	9900015,	13.7653,	-5.15974,	-2.36949,	1198.44,	63
179,	9900015,	13.5309,	-5.1746,	-2.43986,	1195.66,	63
180,	9900015,	14.6323,	2.67513,	2.26672,	106.692,	63
181,	9900015,	26.3562,	-5.11035,	-2.31916,	2184.07,	63
182,	9900015,	13.2944,	0.677679,	-1.61705,	16.4657,	63
182,	9900015,	13.2791,	0.678901,	-1.61617,	16.4587,	63
183,	9900015,	108.556,	0.925778,	0.534237,	158.494,	63
184,	-9900015,	17.3982,	-2.92308,	-2.31699,	162.257,	63
185,	9900015,	31.3938,	0.316172,	2.5021,	32.976,	63
186,	9900015,	18.9984,	-4.4465,	2.16697,	810.657,	63
187,	9900015,	41.5145,	-2.33749,	-2.69393,	216.95,	63
188,	9900015,	19.4092,	3.67319,	-0.408159,	382.389,	63
189,	-9900015,	2.00911,	-4.29812,	-1.56932,	73.91,	63
190,	-9900015,	15.7095,	2.18099,	-1.70326,	70.4412,	63
191,	-9900015,	15.7831,	-1.34565,	1.28524,	32.3636,	63
192,	9900015,	12.6212,	4.51258,	2.90036,	575.323,	63
193,	9900015,	22.451,	4.829,	1.43614,	1404.23,	63
194,	-9900015,	6.49881,	-2.69023,	1.33538,	48.1007,	63
194,	-9900015,	6.37252,	-2.71203,	1.31933,	48.1961,	63
195,	-9900015,	22.2198,	-4.51051,	-1.19699,	1010.77,	63
196,	9900015,	15.4768,	4.06806,	-2.88965,	452.391,	63
197,	9900015,	11.8207,	-0.47925,	1.3252,	13.2043,	63
198,	-9900015,	24.7313,	3.42401,	1.09069,	379.934,	63
199,	-9900015,	2.45474,	-5.42068,	-2.31811,	277.432,	63
200,	9900015,	23.8433,	-4.19708,	-0.458972,	792.869,	63
201,	9900015,	14.4335,	2.24866,	0.947286,	69.1406,	63
201,	9900015,	14.396,	2.25157,	0.945451,	69.1577,	63
202,	9900015,	7.09242,	5.49681,	-0.851611,	864.977,	63
203,	9900015,	15.9011,	-2.18087,	0.497996,	71.2923,	63
204,	-9900015,	7.30154,	0.615087,	2.06541,	8.72684,	63
205,	-9900015,	24.3736,	1.07607,	2.53588,	39.9003,	63
206,	-9900015,	52.9278,	1.41296,	2.6243,	115.158,	63
207,	-9900015,	14.5699,	-4.44879,	-0.105715,	623.121,	63
208,	9900015,	16.2513,	-1.7397,	1.65237,	47.7076,	63
209,	9900015,	19.8427,	3.35937,	-2.53037,	285.793,	63
210,	-9900015,	12.0457,	-4.78568,	2.06085,	721.482,	63
211,	-9900015,	7.54884,	4.87578,	1.51029,	494.766,	63
212,	-9900015,	4.60928,	2.26152,	-2.45438,	22.3593,	63
213,	-9900015,	7.27054,	-3.64155,	1.99163,	138.784,	63
214,	9900015,	46.3397,	0.0205631,	-0.775457,	46.3495,	63
215,	-9900015,	11.0777,	3.55821,	1.23173,	194.574,	63
216,	9900015,	34.9578,	3.24088,	0.411512,	447.376,	63
217,	9900015,	20.9664,	4.75503,	-0.784802,	1217.9,	63
218,	-9900015,	10.7896,	5.11509,	-2.68225,	898.348,	63
219,	-9900015,	9.25102,	1.54186,	-0.972592,	22.6061,	63
220,	9900015,	13.5554,	2.37661,	1.29767,	73.6136,	63
221,	9900015,	9.07444,	2.44389,	-0.746022,	52.6526,	63
222,	9900015,	11.9034,	2.62415,	0.650916,	82.5222,	63
223,	-9900015,	17.4653,	-0.883248,	3.01893,	24.7324,	63
224,	9900015,	9.86397,	-3.84778,	-1.49772,	231.361,	63
225,	9900015,	16.7009,	3.14052,	2.85955,	193.389,	63
226,	-9900015,	3.97285,	-4.53771,	1.18144,	185.706,	63
226,	-9900015,	3.97646,	-4.53669,	1.18269,	185.684,	63
227,	-9900015,	14.1097,	3.09412,	-2.8493,	156.005,	63
228,	-9900015,	11.1341,	-1.62317,	-2.19907,	29.3182,	63
229,	9900015,	22.3907,	-2.25286,	-2.91174,	107.699,	63
230,	-9900015,	13.6318,	5.06591,	0.832663,	1080.53,	63
231,	-9900015,	21.013,	0.95605,	2.37151,	31.3703,	63
232,	-9900015,	11.7746,	5.18489,	1.85383,	1051.23,	63
233,	-9900015,	9.60583,	3.3108,	1.42778,	131.809,	63
234,	9900015,	17.1201,	4.57601,	2.25489,	831.494,	63
235,	9900015,	6.97796,	-6.06201,	-1.68899,	1497.61,	63
236,	9900015,	63.4484,	-1.40838,	0.35767,	137.488,	63
237,	9900015,	10.282,	3.02404,	0.185974,	106.022,	63
238,	-9900015,	20.2347,	1.68475,	0.104291,	56.4206,	63
239,	-9900015,	22.8446,	-1.48845,	-2.06713,	53.1818,	63
240,	9900015,	4.75252,	-2.54789,	-2.75956,	30.5547,	63
241,	-9900015,	7.10419,	-4.37984,	-0.607634,	283.593,	63
242,	9900015,	15.7366,	2.84254,	-0.663689,	135.474,	63
243,	9900015,	5.57606,	-4.97538,	-2.97162,	403.735,	63
244,	-9900015,	14.3777,	5.83722,	0.605411,	2464.54,	63
245,	9900015,	16.3654,	1.06289,	-0.682399,	26.5134,	63
246,	-9900015,	9.27267,	1.83123,	1.11877,	29.6808,	63
247,	9900015,	34.7358,	0.295591,	2.92046,	36.2644,	63
248,	9900015,	12.2708,	2.49004,	-0.310999,	74.5125,	63
249,	9900015,	5.55129,	2.15631,	-2.85389,	24.3007,	63
250,	-9900015,	28.7437,	3.12185,	2.5626,	326.707,	63
251,	9900015,	7.71621,	1.0812,	-1.45399,	12.6832,	63
252,	-9900015,	14.6041,	-1.20361,	0.498653,	26.5228,	63
253,	9900015,	14.2876,	2.58541,	2.11727,	95.327,	63
254,	-9900015,	33.0601,	-1.07151,	-3.0074,	53.9256,	63
255,	-9900015,	12.87,	-4.4543,	-2.57543,	553.455,	63
256,	-9900015,	8.35788,	-4.46145,	-1.21595,	361.999,	63
257,	9900015,	22.5179,	-4.66172,	-2.15905,	1191.51,	63
258,	9900015,	12.4497,	-5.803,	0.39303,	2062.26,	63
259,	-9900015,	15.4256,	-1.35706,	0.393291,	31.9479,	63
260,	-9900015,	8.92973,	5.1005,	2.67276,	732.731,	63
261,	-9900015,	12.8846,	-3.72485,	-1.78191,	267.285,	63
262,	9900015,	18.3859,	-4.97853,	-0.801318,	1335.44,	63
263,	9900015,	17.0529,	-4.61955,	-0.903351,	865.08,	63
264,	9900015,	32.1261,	-3.06066,	2.52322,	343.563,	63
265,	9900015,	17.5537,	-3.10151,	2.61448,	195.517,	63
266,	9900015,	20.5536,	-2.23341,	2.72935,	97.001,	63
266,	9900015,	20.9061,	-2.22557,	2.72687,	97.9109,	63
267,	9900015,	9.82221,	-6.1412,	-1.71678,	2281.76,	63
268,	9900015,	5.87604,	5.55197,	-0.707104,	757.274,	63
269,	-9900015,	13.6826,	-4.00545,	-2.49979,	375.687,	63
270,	-9900015,	6.90407,	3.53594,	2.65092,	118.6,	63
271,	-9900015,	14.742,	-3.70621,	1.78234,	300.176,	63
272,	9900015,	18.8329,	-4.90584,	2.81768,	1272.01,	63
273,	9900015,	16.8037,	-2.38031,	-2.38697,	91.5873,	63
274,	9900015,	1.69028,	6.41832,	1.60605,	518.05,	63
275,	9900015,	54.1003,	-1.81957,	2.14588,	171.262,	63
276,	9900015,	12.4387,	-4.74549,	-0.181346,	715.679,	63
277,	-9900015,	4.14986,	4.3914,	-0.0577696,	167.583,	63
278,	-9900015,	73.548,	-1.19968,	2.40556,	133.134,	63
279,	-9900015,	16.368,	1.36803,	2.69763,	34.2274,	63
280,	-9900015,	14.6628,	-4.59651,	0.758105,	726.891,	63
281,	9900015,	34.7668,	1.13286,	-2.02522,	59.5663,	63
282,	-9900015,	11.132,	2.39874,	-2.53918,	61.7833,	63
283,	9900015,	98.9121,	-0.218492,	0.669744,	101.282,	63
284,	9900015,	23.6805,	1.89066,	-2.30873,	80.2145,	63
285,	-9900015,	13.9026,	-3.46869,	-2.4183,	223.316,	63
286,	9900015,	13.8587,	1.85885,	-0.828627,	45.5409,	63
287,	-9900015,	20.1212,	4.37734,	1.13757,	801.214,	63
288,	-9900015,	322.882,	-1.06451,	2.08485,	523.768,	63
289,	-9900015,	4.5177,	5.5874,	-0.724876,	603.211,	63
290,	9900015,	15.938,	-5.41517,	-1.6688,	1791.39,	63
291,	-9900015,	6.39966,	-6.14081,	-2.73081,	1486.11,	63
292,	9900015,	26.2232,	2.61518,	-2.43996,	180.19,	63
293,	9900015,	4.333,	-4.9016,	1.73263,	291.42,	63
294,	-9900015,	17.2549,	-4.11936,	1.78352,	530.898,	63
295,	-9900015,	61.7314,	-2.58004,	-0.755483,	409.694,	63
296,	9900015,	14.9179,	-4.07117,	0.883035,	437.412,	63
297,	9900015,	15.1503,	2.68939,	0.55195,	112.041,	63
298,	9900015,	21.6885,	5.34549,	-3.09027,	2273.66,	63
299,	9900015,	41.5382,	-2.96399,	-0.223593,	403.474,	63
300,	9900015,	12.9461,	4.59201,	2.61852,	638.907,	63
300,	9900015,	12.8713,	4.59801,	2.61648,	639.042,	63
301,	9900015,	6.57696,	-3.43173,	-0.175904,	101.82,	63
302,	9900015,	6.31512,	2.42011,	-0.0985257,	35.794,	63
303,	-9900015,	8.03466,	6.60761,	-1.05234,	2975.68,	63
304,	9900015,	10.1357,	-4.33866,	2.14397,	388.284,	63
305,	-9900015,	14.1287,	2.87972,	1.14443,	126.208,	63
306,	-9900015,	25.142,	2.22157,	2.77262,	117.29,	63
307,	9900015,	22.1685,	-1.12802,	1.98536,	37.8328,	63
308,	-9900015,	7.34998,	1.4978,	0.923107,	17.2558,	63
309,	9900015,	15.5877,	-4.44268,	3.12371,	662.589,	63
310,	-9900015,	38.1395,	2.52466,	0.874178,	239.645,	63
311,	-9900015,	5.36971,	-3.79126,	2.03458,	119.032,	63
312,	9900015,	27.0683,	3.33493,	-0.829496,	380.473,	63
313,	9900015,	2.82977,	-5.0598,	-0.963509,	222.937,	63
314,	-9900015,	10.3762,	4.90571,	3.10259,	700.732,	63
315,	9900015,	15.8105,	-5.27371,	-2.52091,	1542.66,	63
316,	9900015,	13.7313,	2.69316,	0.937875,	101.927,	63
317,	9900015,	19.9435,	2.59849,	2.17474,	134.796,	63
318,	9900015,	31.7467,	2.46676,	0.31091,	188.402,	63
319,	-9900015,	1.31864,	-6.52775,	1.7413,	450.882,	63
320,	9900015,	118.143,	-1.59359,	-0.132356,	302.718,	63
321,	-9900015,	12.8117,	5.2244,	1.76588,	1189.92,	63
322,	9900015,	39.3699,	-3.78939,	-1.68629,	871.102,	63
323,	9900015,	10.9107,	3.48704,	-1.58846,	178.497,	63
324,	-9900015,	4.71369,	2.32298,	2.11586,	24.2851,	63
325,	9900015,	20.3029,	2.06806,	-0.199558,	81.5765,	63
326,	9900015,	3.26995,	-3.72053,	-0.0188122,	67.5415,	63
326,	9900015,	2.48366,	-4.02298,	0.166195,	69.4002,	63
327,	9900015,	56.8964,	1.70317,	1.1747,	161.398,	63
328,	-9900015,	13.0029,	5.45845,	-0.754703,	1526.13,	63
329,	9900015,	21.19,	2.15721,	-0.822071,	92.8402,	63
330,	-9900015,	5.76001,	3.62293,	1.7184,	107.924,	63
331,	-9900015,	11.9632,	-3.25952,	-1.12899,	155.972,	63
332,	9900015,	20.7619,	1.71148,	-2.57778,	59.3554,	63
333,	9900015,	33.4062,	-3.53694,	2.07611,	574.43,	63
334,	9900015,	32.2151,	2.47492,	2.63685,	192.725,	63
335,	-9900015,	5.70848,	-4.79397,	-0.0060334,	344.759,	63
336,	9900015,	11.4872,	2.91536,	0.93265,	106.312,	63
337,	-9900015,	7.34374,	2.51443,	0.629657,	45.68,	63
338,	-9900015,	14.2538,	-3.66152,	0.9842,	277.565,	63
339,	-9900015,	1.84762,	-5.10848,	1.28968,	152.822,	63
340,	9900015,	10.2465,	-1.914,	-0.117529,	35.492,	63
341,	-9900015,	41.6154,	2.40587,	2.5715,	232.594,	63
342,	9900015,	9.46988,	-3.97025,	-0.226938,	251.03,	63
343,	9900015,	11.1161,	-6.14509,	-2.06308,	2592.42,	63
344,	-9900015,	16.3244,	3.0453,	1.42664,	171.928,	63
345,	9900015,	24.898,	3.03042,	-0.967704,	258.369,	63
346,	-9900015,	4.38575,	-4.1723,	-2.39014,	142.274,	63
347,	9900015,	15.4146,	5.10622,	0.183831,	1272.1,	63
348,	-9900015,	17.8346,	-3.89788,	2.63835,	439.784,	63
349,	-9900015,	22.1376,	2.52676,	-3.10363,	139.386,	63
350,	9900015,	79.7647,	-1.58052,	1.98758,	201.939,	63
351,	-9900015,	7.86157,	-3.29487,	-2.29914,	106.175,	63
352,	9900015,	50.496,	-2.46152,	2.89204,	298.126,	63
352,	9900015,	50.4659,	-2.45907,	2.89069,	297.231,	63
353,	9900015,	12.3952,	-2.84714,	0.134122,	107.196,	63
354,	9900015,	19.732,	-4.34234,	1.85205,	758.695,	63
355,	9900015,	4.84317,	-6.44677,	-1.12455,	1527.21,	63
356,	9900015,	38.4622,	-4.76899,	-2.02361,	2265.6,	63
357,	-9900015,	15.4549,	-2.80856,	-2.59834,	128.634,	63
358,	-9900015,	19.6231,	4.61562,	-2.44204,	991.558,	63
359,	-9900015,	28.3893,	-1.53352,	-2.42416,	68.8476,	63
360,	9900015,	22.5375,	-4.31069,	-1.87557,	839.577,	63
361,	9900015,	16.3809,	4.42737,	2.71074,	685.73,	63
362,	9900015,	21.3523,	3.60614,	3.04617,	393.425,	63
363,	9900015,	16.1195,	0.683994,	-1.98939,	20.0395,	63
364,	-9900015,	9.76462,	-5.95317,	0.419672,	1879.56,	63
365,	9900015,	12.784,	-4.72799,	-0.388908,	722.788,	63
366,	9900015,	17.8495,	5.0098,	-0.449495,	1337.65,	63
367,	9900015,	7.34174,	-5.26795,	2.14235,	712.233,	63
368,	9900015,	18.1897,	5.92022,	-0.743745,	3387.8,	63
369,	-9900015,	19.1422,	-3.90465,	-2.05179,	475.232,	63
370,	9900015,	22.9563,	-0.5543,	2.00164,	26.5741,	63
371,	9900015,	12.5544,	-3.08403,	-0.563449,	137.421,	63
372,	9900015,	20.3991,	-3.08385,	-1.01013,	223.25,	63
373,	9900015,	11.3346,	5.21276,	0.944789,	1040.54,	63
374,	-9900015,	11.0752,	-2.8312,	0.531061,	94.2763,	63
375,	9900015,	6.93554,	-3.54408,	2.27853,	120.113,	63
376,	-9900015,	19.0398,	-2.18327,	-2.67963,	85.5643,	63
377,	9900015,	11.2888,	4.23963,	0.856681,	391.7,	63
378,	9900015,	21.3776,	3.03106,	2.2517,	221.979,	63
378,	9900015,	16.3396,	3.26425,	2.17114,	214.037,	63
379,	9900015,	11.1469,	1.57514,	-1.68004,	28.0812,	63
