event,	id,	pt,	eta,	phi,	momentum,	mass
38,	-9900015,	36.0627,	1.00089,	-0.114332,	55.6853,	23
39,	9900015,	44.4514,	0.194215,	2.37855,	45.2924,	23
40,	-9900015,	36.3188,	0.110773,	1.40243,	36.5418,	23
40,	-9900015,	36.2224,	0.111078,	1.40241,	36.4461,	23
41,	-9900015,	31.5221,	2.05572,	-1.20273,	125.15,	23
42,	9900015,	28.3088,	-4.233,	2.9085,	975.78,	23
43,	-9900015,	17.3962,	-2.11921,	0.411923,	73.4529,	23
44,	-9900015,	17.9292,	1.27689,	-2.69987,	34.6426,	23
45,	-9900015,	38.8332,	0.104889,	-0.0114574,	39.047,	23
45,	-9900015,	38.7125,	0.104863,	-0.0114548,	38.9256,	23
46,	9900015,	9.78219,	-5.94924,	1.27499,	1875.55,	23
47,	9900015,	15.7315,	-4.27712,	0.499697,	566.697,	23
48,	-9900015,	38.3641,	-3.17051,	-1.40534,	457.714,	23
49,	9900015,	36.7751,	-1.42582,	-0.775068,	80.934,	23
50,	9900015,	15.3198,	3.38226,	-1.8189,	225.746,	23
51,	9900015,	30.6361,	3.01544,	-2.21186,	313.21,	23
52,	-9900015,	28.4585,	0.0980171,	0.644176,	28.5953,	23
53,	9900015,	37.927,	-2.45947,	-2.40509,	223.468,	23
54,	9900015,	100.482,	-2.30131,	-1.68177,	506.8,	23
55,	9900015,	25.009,	-0.519257,	-1.14492,	28.457,	23
56,	9900015,	36.31,	2.14459,	2.80265,	157.143,	23
57,	9900015,	35.881,	1.49475,	-1.02494,	84.0071,	23
58,	9900015,	27.3474,	-0.692144,	-0.26399,	34.1637,	23
59,	-9900015,	34.3552,	1.00887,	0.607168,	53.373,	23
60,	-9900015,	30.8224,	3.68473,	-0.873316,	614.28,	23
61,	-9900015,	34.373,	1.7443,	0.3971,	101.343,	23
62,	9900015,	18.8669,	-1.60922,	1.40751,	49.0439,	23
63,	-9900015,	22.1127,	1.45152,	1.89953,	49.7956,	23
64,	-9900015,	23.0284,	1.83583,	-1.11346,	74.034,	23
65,	9900015,	21.0522,	-4.89806,	-2.29193,	1410.88,	23
66,	9900015,	54.4753,	2.8772,	2.42883,	485.397,	23
67,	9900015,	25.8065,	-5.1033,	-1.10407,	2123.49,	23
68,	9900015,	41.712,	-1.67445,	-2.88738,	115.193,	23
69,	9900015,	35.8902,	-1.55042,	1.00961,	88.3907,	23
70,	9900015,	27.4282,	0.996756,	0.983225,	42.2196,	23
71,	9900015,	43.3238,	-3.4634,	-1.57458,	692.242,	23
72,	-9900015,	26.7446,	1.22527,	-2.88863,	49.4608,	23
73,	9900015,	30.6652,	-4.58393,	-2.84163,	1501.2,	23
74,	9900015,	15.2338,	-3.41042,	-2.07197,	230.875,	23
74,	9900015,	14.7613,	-3.42008,	-2.06631,	225.881,	23
75,	9900015,	22.3165,	-0.919033,	-2.49179,	32.4232,	23
76,	9900015,	36.3152,	-4.00566,	0.16949,	997.326,	23
77,	-9900015,	24.0928,	-3.01941,	0.303904,	247.288,	23
78,	-9900015,	52.9404,	3.76401,	-1.42462,	1142.04,	23
78,	-9900015,	52.8479,	3.76441,	-1.4247,	1140.5,	23
79,	-9900015,	36.6114,	1.23999,	2.30621,	68.5544,	23
79,	-9900015,	36.0543,	1.24572,	2.30651,	67.8394,	23
80,	9900015,	25.6801,	-3.02166,	-0.0440931,	264.171,	23
81,	-9900015,	49.1231,	2.05891,	-2.50174,	195.633,	23
82,	-9900015,	25.5467,	3.02345,	-2.33789,	263.267,	23
83,	-9900015,	32.5592,	-0.495903,	-0.735476,	36.6453,	23
83,	-9900015,	32.3147,	-0.496526,	-0.735557,	36.3806,	23
84,	-9900015,	12.5914,	2.65885,	-1.64973,	90.3422,	23
85,	9900015,	5.32437,	-5.07398,	2.77452,	425.456,	23
86,	-9900015,	28.6309,	3.42483,	1.59507,	440.197,	23
87,	9900015,	12.9739,	5.54934,	-2.42704,	1667.61,	23
88,	-9900015,	18.9051,	4.59482,	0.563009,	935.621,	23
89,	9900015,	40.7492,	-1.54907,	1.71699,	100.234,	23
90,	9900015,	38.3224,	-2.43985,	1.93642,	221.474,	23
91,	9900015,	36.6582,	-3.02266,	0.213109,	377.477,	23
92,	9900015,	23.4249,	-3.23329,	-3.13487,	297.525,	23
93,	-9900015,	24.8792,	-0.360535,	2.95605,	26.5138,	23
94,	9900015,	6.85905,	-3.01933,	0.170687,	70.3955,	23
95,	-9900015,	18.2323,	3.63496,	-2.13057,	345.745,	23
96,	9900015,	36.4813,	-3.41662,	-0.879097,	556.322,	23
97,	9900015,	23.8806,	-0.276135,	1.15098,	24.7968,	23
98,	-9900015,	30.986,	-3.82581,	1.19406,	711.001,	23
99,	9900015,	34.4961,	3.12528,	0.625635,	393.43,	23
100,	9900015,	40.8484,	-1.02076,	-1.30268,	64.0428,	23
101,	9900015,	34.6437,	-2.63457,	0.334556,	242.662,	23
102,	-9900015,	17.6554,	-2.57041,	-1.79584,	116.063,	23
103,	9900015,	22.9743,	-3.38977,	2.25121,	341.086,	23
104,	9900015,	14.7946,	-3.57053,	-2.45627,	263.075,	23
105,	-9900015,	31.8988,	2.12426,	3.07333,	135.35,	23
106,	-9900015,	8.32198,	3.44105,	1.33131,	130.039,	23
107,	9900015,	39.8285,	-2.37071,	-1.67022,	215.043,	23
108,	-9900015,	36.4517,	2.3207,	-1.33141,	187.38,	23
109,	-9900015,	34.4989,	-4.35156,	3.12169,	1338.77,	23
110,	-9900015,	30.1699,	3.59682,	-1.99537,	550.745,	23
111,	-9900015,	34.7655,	-2.68954,	0.226403,	257.14,	23
112,	9900015,	32.2157,	3.85296,	-1.15172,	759.545,	23
113,	9900015,	42.5122,	1.03868,	2.38682,	67.5819,	23
114,	-9900015,	18.7844,	3.63421,	-1.17986,	355.95,	23
115,	-9900015,	15.0764,	-2.74767,	0.935189,	118.127,	23
116,	-9900015,	23.7547,	1.40853,	-2.57501,	51.4814,	23
117,	-9900015,	25.5947,	2.04104,	2.3056,	100.184,	23
118,	9900015,	31.1178,	-3.54562,	-1.62889,	539.741,	23
119,	-9900015,	54.7248,	-0.632459,	1.43857,	66.0396,	23
120,	9900015,	13.4027,	-2.29214,	-0.768339,	66.9945,	23
121,	9900015,	17.0314,	-5.09317,	1.53814,	1387.3,	23
122,	9900015,	20.2302,	-4.18622,	0.190035,	665.46,	23
123,	9900015,	33.3041,	1.42953,	1.11638,	73.5381,	23
124,	9900015,	24.3445,	4.61973,	-1.45147,	1235.2,	23
125,	-9900015,	14.1863,	0.744452,	2.64556,	18.3023,	23
125,	-9900015,	13.8628,	0.71933,	2.65468,	17.6067,	23
126,	-9900015,	3.35176,	-4.02042,	2.50261,	93.4175,	23
127,	-9900015,	17.8645,	3.96138,	3.05818,	469.378,	23
128,	9900015,	30.3006,	1.23464,	1.78494,	56.4815,	23
129,	-9900015,	41.4316,	0.318246,	0.813608,	43.5474,	23
130,	9900015,	35.1317,	1.91733,	-3.04845,	122.078,	23
131,	9900015,	49.0772,	-3.35424,	-3.10459,	703.246,	23
132,	-9900015,	18.7289,	3.30949,	1.3741,	256.659,	23
133,	-9900015,	34.994,	0.377146,	1.67903,	37.5124,	23
134,	-9900015,	31.8101,	2.96362,	-2.54596,	308.87,	23
135,	9900015,	32.9548,	5.03757,	-1.95683,	2539.21,	23
136,	9900015,	30.55,	2.85037,	0.0950754,	265.052,	23
137,	-9900015,	50.6591,	2.87532,	-3.08155,	450.551,	23
138,	9900015,	19.3943,	5.2641,	1.90489,	1874.24,	23
139,	9900015,	36.9571,	3.91625,	0.395454,	928.207,	23
140,	9900015,	29.2193,	-3.94012,	-1.06629,	751.582,	23
141,	9900015,	17.3395,	-2.27733,	-1.51873,	85.4244,	23
142,	9900015,	17.3562,	-3.96867,	-0.684037,	459.358,	23
143,	-9900015,	48.9695,	-2.131,	0.123787,	209.149,	23
144,	-9900015,	28.7177,	1.8764,	1.04104,	95.9618,	23
145,	-9900015,	16.8439,	-0.757039,	-0.611195,	21.9055,	23
146,	9900015,	28.4336,	-5.0606,	0.976742,	2241.87,	23
147,	9900015,	37.3585,	3.13346,	-1.63084,	429.565,	23
148,	-9900015,	36.2551,	2.75782,	2.85236,	286.939,	23
149,	9900015,	29.2852,	3.20403,	-1.79473,	361.264,	23
150,	-9900015,	42.1347,	3.1031,	2.1903,	470.048,	23
151,	9900015,	37.9953,	-3.05557,	-0.98346,	404.278,	23
152,	-9900015,	41.391,	2.01358,	-1.62456,	157.775,	23
153,	-9900015,	36.3945,	-3.93084,	1.09549,	927.507,	23
154,	9900015,	8.56139,	5.66127,	1.55733,	1230.77,	23
155,	9900015,	19.4562,	-3.30937,	0.445861,	266.594,	23
156,	-9900015,	23.5866,	0.839445,	2.66855,	32.3966,	23
157,	9900015,	7.59875,	5.6119,	1.70442,	1039.77,	23
158,	9900015,	30.8089,	4.32216,	-2.57905,	1160.94,	23
159,	-9900015,	21.7201,	-2.69748,	1.67509,	161.92,	23
160,	-9900015,	48.514,	-1.09762,	-2.53083,	80.7926,	23
161,	9900015,	37.0234,	1.43393,	1.6185,	82.0725,	23
162,	-9900015,	36.894,	2.49277,	-3.09148,	224.636,	23
163,	9900015,	31.3012,	-5.04166,	-0.437719,	2421.66,	23
164,	9900015,	32.448,	-1.38048,	1.41495,	68.5995,	23
165,	9900015,	29.0345,	-4.80101,	2.40589,	1765.9,	23
166,	-9900015,	32.5661,	-1.84073,	-1.80976,	105.186,	23
167,	-9900015,	15.492,	-3.04211,	-0.729592,	162.644,	23
168,	-9900015,	41.8365,	0.597916,	0.615157,	49.5403,	23
169,	9900015,	16.5806,	-0.375969,	1.7689,	17.7663,	23
170,	9900015,	20.1325,	4.98031,	-1.4476,	1464.9,	23
171,	-9900015,	41.3273,	3.29833,	0.581563,	560.072,	23
172,	-9900015,	41.2322,	0.616103,	2.51494,	49.3084,	23
173,	-9900015,	13.4337,	3.09397,	-1.53007,	148.507,	23
174,	-9900015,	26.709,	-0.748371,	1.95318,	34.544,	23
175,	-9900015,	39.1496,	-2.91786,	1.67957,	363.224,	23
176,	-9900015,	20.0284,	-0.284382,	-0.893001,	20.8437,	23
177,	9900015,	43.8903,	4.84272,	-2.49385,	2783.12,	23
178,	9900015,	56.0151,	0.41857,	-1.24251,	60.9941,	23
179,	-9900015,	35.2899,	-3.213,	2.00187,	439.25,	23
180,	-9900015,	13.2948,	-0.389202,	1.65552,	14.3145,	23
181,	9900015,	20.5689,	-1.32968,	-1.0129,	41.5946,	23
182,	9900015,	17.4756,	0.454907,	2.3337,	19.3152,	23
183,	-9900015,	18.6386,	0.143458,	1.6431,	18.8307,	23
183,	-9900015,	18.5552,	0.139783,	1.64374,	18.7368,	23
184,	9900015,	77.2869,	-1.38836,	2.19012,	164.534,	23
185,	-9900015,	17.7716,	1.2689,	3.05758,	34.1043,	23
186,	9900015,	25.5034,	-2.21337,	0.586491,	118.027,	23
186,	9900015,	25.4385,	-2.21507,	0.586515,	117.923,	23
187,	9900015,	45.0284,	-2.1969,	-0.0569789,	205.065,	23
188,	-9900015,	24.9882,	-2.50957,	-0.996722,	154.688,	23
189,	-9900015,	41.5077,	-1.65088,	0.366512,	112.142,	23
190,	9900015,	56.9743,	-0.882081,	2.15075,	80.6142,	23
191,	-9900015,	34.3152,	1.91751,	-1.8502,	119.262,	23
192,	-9900015,	21.1442,	-1.82905,	0.85626,	67.5401,	23
193,	9900015,	27.382,	3.86709,	1.78593,	654.756,	23
194,	9900015,	38.8244,	1.12581,	1.00459,	66.1396,	23
195,	-9900015,	35.2149,	-3.4218,	-0.378725,	539.792,	23
195,	-9900015,	35.1233,	-3.42243,	-0.378721,	538.729,	23
196,	9900015,	19.5056,	-3.17235,	1.24271,	233.145,	23
197,	9900015,	28.6239,	-2.97836,	-1.05518,	282.038,	23
198,	-9900015,	28.8427,	-2.2204,	-1.31781,	134.401,	23
199,	-9900015,	32.621,	-1.78526,	2.60041,	99.965,	23
200,	9900015,	8.8507,	-2.16119,	-1.37869,	38.9283,	23
201,	9900015,	36.7711,	2.55034,	-2.90853,	236.981,	23
202,	9900015,	28.9376,	-1.2905,	-3.00033,	56.569,	23
203,	-9900015,	41.4087,	3.53309,	0.664829,	709.305,	23
204,	9900015,	17.2489,	5.78026,	0.696011,	2793,	23
205,	-9900015,	20.8036,	2.8106,	2.31389,	173.502,	23
206,	-9900015,	25.0549,	2.48474,	0.0329066,	151.349,	23
207,	-9900015,	14.4395,	-0.777489,	-2.95688,	19.028,	23
208,	9900015,	83.3023,	0.256697,	0.202239,	86.0619,	23
209,	-9900015,	27.1359,	-1.53237,	-2.0444,	65.739,	23
210,	9900015,	29.1486,	-4.32701,	-2.466,	1103.73,	23
211,	9900015,	16.3193,	-2.33424,	2.36939,	85.0109,	23
212,	-9900015,	24.9784,	2.23279,	-0.0429482,	117.812,	23
213,	-9900015,	3.52672,	4.95721,	0.488084,	250.758,	23
214,	9900015,	26.2278,	2.05915,	-1.61883,	104.476,	23
215,	-9900015,	32.1344,	1.91133,	-1.07695,	111.024,	23
216,	9900015,	33.3157,	4.00693,	1.89125,	916.117,	23
217,	-9900015,	57.4444,	-1.70968,	-2.86637,	163.949,	23
218,	9900015,	35.6721,	-3.23033,	2.93596,	451.745,	23
219,	9900015,	10.3124,	1.6653,	0.584108,	28.2372,	23
220,	9900015,	15.7755,	-0.663665,	-0.23768,	19.3791,	23
221,	9900015,	54.7057,	-2.89222,	1.52744,	494.78,	23
222,	-9900015,	33.529,	-0.0801537,	2.92896,	33.6368,	23
223,	-9900015,	31.2419,	2.68857,	-2.06656,	230.857,	23
224,	-9900015,	27.2577,	3.87609,	-0.523922,	657.672,	23
224,	-9900015,	24.7293,	3.88251,	-0.524062,	600.509,	23
225,	-9900015,	16.497,	-3.11877,	3.00229,	186.934,	23
226,	9900015,	22.4504,	-2.74373,	1.11156,	175.216,	23
227,	-9900015,	12.3016,	-2.47223,	0.582931,	73.3985,	23
228,	-9900015,	28.0113,	0.811492,	-1.5925,	37.7516,	23
229,	-9900015,	23.9028,	-2.20134,	0.77683,	109.329,	23
230,	9900015,	29.7923,	0.0056826,	-2.98283,	29.7927,	23
231,	-9900015,	19.5977,	-2.08634,	0.427283,	80.15,	23
232,	-9900015,	27.9438,	-3.39076,	-2.54637,	415.278,	23
232,	-9900015,	27.5559,	-3.39988,	-2.54709,	413.254,	23
233,	-9900015,	40.2373,	-0.508804,	1.98871,	45.559,	23
234,	9900015,	60.4686,	2.71131,	-2.4012,	457.006,	23
235,	9900015,	34.9899,	2.54856,	2.12114,	225.106,	23
236,	9900015,	22.5046,	-3.777,	2.71665,	491.811,	23
237,	9900015,	15.5037,	3.76766,	1.20972,	335.669,	23
238,	9900015,	27.2747,	-1.83653,	-0.815082,	87.7443,	23
239,	9900015,	6.00326,	-5.7492,	1.97848,	942.343,	23
240,	9900015,	27.8078,	-4.32584,	2.26327,	1051.72,	23
241,	9900015,	30.9795,	-1.32664,	-2.26457,	62.4815,	23
242,	9900015,	32.2956,	-3.56271,	1.55314,	569.804,	23
242,	9900015,	30.6522,	-3.58657,	1.55179,	553.85,	23
243,	-9900015,	16.9512,	2.11705,	-0.098156,	71.4235,	23
244,	9900015,	74.4151,	-2.20662,	1.47805,	342.124,	23
245,	9900015,	27.6027,	0.386244,	0.151941,	29.6874,	23
246,	9900015,	38.5907,	3.28405,	0.247654,	515.591,	23
247,	-9900015,	55.7087,	-1.7215,	-2.34064,	160.768,	23
247,	-9900015,	54.4602,	-1.72548,	-2.34186,	157.752,	23
248,	9900015,	32.6592,	3.80076,	-2.89558,	730.874,	23
249,	-9900015,	39.9318,	-1.4754,	-3.02857,	91.8721,	23
250,	-9900015,	37.3027,	-0.837204,	2.65604,	51.1572,	23
251,	-9900015,	53.3297,	0.774699,	-1.03059,	70.1493,	23
252,	-9900015,	14.1951,	-4.26031,	3.07178,	502.833,	23
253,	9900015,	33.0398,	3.58934,	0.553032,	598.645,	23
254,	-9900015,	16.3577,	-1.64268,	2.99075,	43.859,	23
255,	9900015,	2.74083,	-5.81787,	2.13777,	460.815,	23
256,	9900015,	15.4836,	-1.93607,	-1.15594,	54.7788,	23
257,	-9900015,	29.804,	-2.71437,	1.88793,	225.934,	23
258,	9900015,	22.7907,	-0.211466,	-2.54145,	23.3021,	23
259,	9900015,	27.9574,	2.40432,	0.491889,	156.02,	23
260,	-9900015,	6.56795,	2.50906,	-0.0818215,	40.6383,	23
261,	9900015,	37.4652,	-2.8184,	0.323178,	314.891,	23
262,	9900015,	25.9547,	-2.57958,	-0.394157,	172.176,	23
263,	-9900015,	39.2806,	-1.71534,	-1.71722,	112.706,	23
264,	-9900015,	8.05756,	-3.62268,	2.51168,	150.936,	23
265,	-9900015,	8.88193,	0.822307,	-0.276362,	12.0579,	23
266,	9900015,	39.3534,	-3.39827,	-0.864416,	589.235,	23
267,	-9900015,	27.0735,	3.19581,	-1.63716,	331.257,	23
268,	9900015,	18.7266,	1.52753,	-1.83994,	45.167,	23
269,	9900015,	22.3037,	3.0435,	-2.35406,	234.481,	23
269,	9900015,	20.9728,	3.06594,	-2.35402,	225.471,	23
270,	9900015,	56.0568,	0.686573,	-1.58548,	69.7961,	23
271,	-9900015,	16.46,	-0.667634,	-0.0982201,	20.2667,	23
272,	9900015,	15.1101,	-3.47945,	3.06938,	245.333,	23
273,	-9900015,	34.9015,	2.1233,	-1.96955,	147.953,	23
274,	9900015,	38.7749,	2.0172,	-2.38585,	148.319,	23
275,	9900015,	36.2418,	0.515905,	1.01944,	41.1727,	23
276,	-9900015,	38.8182,	1.62735,	0.0184163,	102.613,	23
277,	9900015,	20.0757,	-3.46975,	-1.37549,	322.815,	23
278,	-9900015,	29.9963,	0.153219,	2.22383,	30.3491,	23
279,	9900015,	67.8198,	-1.77326,	-1.84627,	205.488,	23
280,	-9900015,	36.6373,	2.00469,	-1.33908,	138.461,	23
281,	-9900015,	42.665,	-1.99342,	0.024822,	159.5,	23
282,	-9900015,	52.7933,	3.91455,	-2.26655,	1323.7,	23
283,	9900015,	34.7757,	4.14364,	-2.81427,	1096.26,	23
284,	-9900015,	111.913,	-0.351121,	0.446239,	118.883,	23
285,	9900015,	17.5915,	6.15706,	-0.279246,	4151.93,	23
286,	-9900015,	29.7865,	-1.96796,	0.967519,	108.659,	23
287,	-9900015,	5.50236,	3.19722,	1.70307,	67.4184,	23
288,	-9900015,	36.4209,	-2.44016,	-0.435936,	210.55,	23
289,	9900015,	7.79769,	2.26553,	-0.41978,	37.9748,	23
290,	-9900015,	23.3776,	0.0481805,	-0.100238,	23.4047,	23
291,	9900015,	38.318,	-4.46091,	-2.25899,	1658.74,	23
292,	9900015,	36.2063,	-3.62384,	2.14476,	679.009,	23
293,	-9900015,	29.8637,	-3.02661,	3.10519,	308.727,	23
294,	-9900015,	39.391,	-2.55113,	0.168645,	254.064,	23
295,	9900015,	29.5029,	-2.78152,	-1.46373,	239.056,	23
296,	9900015,	44.1307,	0.889776,	-2.81311,	62.7833,	23
297,	9900015,	21.7163,	1.93668,	1.13498,	76.8742,	23
298,	-9900015,	27.7089,	1.39693,	2.34505,	59.4374,	23
299,	-9900015,	46.0865,	-1.6306,	1.70351,	122.192,	23
300,	9900015,	45.9725,	1.40491,	-0.42067,	99.3135,	23
301,	9900015,	33.69,	-0.342114,	1.30169,	35.6809,	23
302,	9900015,	17.6141,	-2.55018,	1.408,	113.5,	23
303,	9900015,	32.4673,	1.6509,	-2.35501,	87.7193,	23
304,	-9900015,	34.5691,	-0.774312,	3.10386,	45.4605,	23
305,	9900015,	21.3964,	-3.41303,	-1.81327,	325.118,	23
306,	9900015,	26.9234,	4.07679,	0.0404543,	793.88,	23
307,	9900015,	46.3433,	-3.99265,	0.529327,	1256.3,	23
308,	9900015,	16.2014,	3.18932,	0.850078,	196.954,	23
309,	9900015,	35.6806,	-0.553052,	-2.05326,	41.2779,	23
310,	9900015,	13.5046,	5.53039,	0.693138,	1703.25,	23
311,	-9900015,	35.3933,	0.345124,	-0.122634,	37.5221,	23
312,	9900015,	29.9555,	-5.02762,	0.278277,	2285.24,	23
313,	-9900015,	23.2949,	3.77881,	1.01344,	510.006,	23
314,	9900015,	34.751,	-4.03621,	2.80054,	983.957,	23
315,	-9900015,	32.7147,	3.3338,	3.00545,	459.319,	23
316,	9900015,	17.2792,	-1.66076,	0.570128,	47.1145,	23
317,	9900015,	43.127,	4.04506,	2.28294,	1231.96,	23
318,	9900015,	20.6211,	-3.96772,	-2.69154,	545.25,	23
319,	9900015,	35.3685,	-0.590247,	-0.237843,	41.7105,	23
320,	9900015,	92.9927,	2.29599,	-2.37438,	466.585,	23
321,	-9900015,	41.5122,	1.11962,	1.30506,	70.3653,	23
322,	-9900015,	17.6343,	2.18966,	-0.309279,	79.7438,	23
323,	9900015,	29.3736,	0.361217,	-2.27223,	31.3108,	23
324,	9900015,	17.041,	0.752795,	2.99551,	22.1019,	23
325,	9900015,	9.66069,	-5.7571,	-2.28774,	1528.47,	23
326,	-9900015,	21.3835,	-2.82328,	2.85001,	180.599,	23
327,	9900015,	33.1904,	2.6602,	-3.07584,	238.459,	23
328,	9900015,	33.9051,	0.602351,	2.14846,	40.2442,	23
329,	9900015,	21.4616,	-2.31389,	-0.0523249,	109.589,	23
330,	-9900015,	41.1036,	-3.0955,	2.67251,	455.088,	23
331,	9900015,	29.4462,	3.33483,	-1.4484,	413.854,	23
332,	9900015,	30.2307,	-4.09997,	2.58418,	912.285,	23
333,	9900015,	49.5786,	2.58477,	-2.59799,	330.583,	23
334,	9900015,	22.0175,	-2.54826,	-0.0805474,	141.607,	23
335,	9900015,	45.1858,	-1.54657,	-1.93865,	110.893,	23
336,	9900015,	29.6613,	-3.84608,	0.715649,	694.528,	23
336,	9900015,	29.6101,	-3.84691,	0.715557,	693.9,	23
337,	-9900015,	31.6135,	1.49359,	2.6575,	73.9375,	23
338,	9900015,	29.6321,	-1.30832,	1.85902,	58.8232,	23
339,	9900015,	37.3372,	4.82618,	-0.14079,	2328.75,	23
340,	-9900015,	33.942,	0.254445,	0.596541,	35.0466,	23
341,	-9900015,	19.0212,	-2.73876,	0.275323,	147.722,	23
342,	9900015,	29.5186,	0.427284,	-2.28144,	32.2545,	23
343,	-9900015,	30.8962,	4.14548,	0.0357996,	975.763,	23
344,	9900015,	5.23497,	-5.98447,	2.35185,	1039.7,	23
345,	9900015,	35.2489,	3.37442,	0.464937,	515.367,	23
346,	9900015,	13.7665,	0.543451,	2.26079,	15.85,	23
347,	-9900015,	36.8344,	-2.60394,	2.61221,	250.305,	23
348,	-9900015,	20.7477,	2.48539,	-0.597518,	125.41,	23
349,	9900015,	50.4357,	3.41983,	2.1121,	771.586,	23
350,	9900015,	25.6254,	5.27236,	2.26857,	2496.94,	23
351,	-9900015,	29.2797,	-2.26448,	2.92413,	142.446,	23
352,	-9900015,	28.9166,	3.44855,	3.11613,	455.241,	23
353,	9900015,	29.1997,	-0.955758,	-1.15963,	43.5829,	23
354,	9900015,	46.0232,	-2.23278,	0.712348,	217.069,	23
355,	9900015,	58.2278,	-2.57998,	-0.119981,	386.418,	23
356,	-9900015,	34.9624,	2.15689,	-2.07422,	153.134,	23
357,	-9900015,	28.3491,	-3.36707,	2.15843,	411.458,	23
358,	9900015,	40.658,	-2.81627,	2.42921,	341.002,	23
359,	9900015,	17.7443,	2.87202,	-2.63968,	157.297,	23
360,	-9900015,	31.2141,	2.78186,	2.55325,	253.004,	23
361,	-9900015,	25.6175,	-1.19313,	2.07384,	46.1201,	23
362,	-9900015,	53.5242,	-2.09279,	1.60316,	220.274,	23
363,	9900015,	39.0609,	1.90397,	1.40765,	134.008,	23
364,	9900015,	39.4655,	4.19173,	-0.533282,	1305.37,	23
365,	-9900015,	25.218,	-3.5754,	1.74825,	450.609,	23
366,	9900015,	46.834,	1.85466,	-0.670393,	153.288,	23
367,	9900015,	36.3651,	2.66119,	-1.00177,	261.522,	23
368,	-9900015,	36.8336,	-0.987038,	-1.11051,	56.2808,	23
369,	-9900015,	47.1698,	-2.12848,	1.60773,	200.97,	23
370,	-9900015,	26.7473,	-1.19577,	0.675868,	48.2597,	23
371,	9900015,	31.4746,	2.33422,	1.4781,	163.956,	23
372,	-9900015,	60.3008,	-1.13284,	-0.605891,	103.313,	23
373,	9900015,	20.5872,	4.59526,	-1.0722,	1019.32,	23
374,	9900015,	28.208,	4.32359,	-2.91749,	1064.46,	23
374,	9900015,	28.1706,	4.32383,	-2.9175,	1063.3,	23
375,	-9900015,	37.72,	1.21479,	-2.87667,	69.1475,	23
376,	9900015,	25.8564,	2.54075,	2.1681,	165.067,	23
377,	-9900015,	37.1251,	3.80474,	-1.59222,	834.124,	23
378,	9900015,	23.2839,	-3.92475,	-0.64856,	589.781,	23
379,	9900015,	17.5233,	-1.21239,	0.0145909,	32.0587,	23
380,	9900015,	32.3686,	-1.36715,	0.443065,	67.6338,	23
381,	-9900015,	17.3327,	2.97478,	-0.58757,	170.175,	23
