# ANUBIS HNL |U_{\tau}|^2 sensitivity (BC8 benchmark)
# Source: HNLCalc + DDC species_split fallback
# kind: contour
# mass_GeV  u2
1.47765222  1.171834753e-07
1.4778  1.139263934e-07
1.47794778  1.140976268e-07
1.492380747  1.163489672e-07
1.49253  1.183364372e-07
1.492679253  1.169173127e-07
1.495480437  1.162498102e-07
1.49563  1.185651657e-07
1.495779563  1.166707734e-07
1.523446538  1.219971516e-07
1.600785595  1.255901228e-07
1.619449273  1.243599626e-07
1.619611234  1.215126751e-07
1.619773196  1.231832783e-07
1.621487835  1.215346498e-07
1.62165  1.224056639e-07
1.621812165  1.230904055e-07
1.628861922  1.219990947e-07
1.629024825  1.226095137e-07
1.629187727  1.204879467e-07
1.632966687  1.214018376e-07
1.63313  1.200322911e-07
1.633293313  1.23098248e-07
1.637476236  1.204535208e-07
1.63764  1.203111809e-07
1.637803764  1.202231769e-07
1.682050835  1.142402146e-07
1.724586135  1.064839965e-07
1.724758611  1.063926487e-07
1.724931087  1.075740097e-07
1.733998784  1.055731468e-07
1.734172201  1.060271465e-07
1.734345618  1.069607518e-07
1.763825224  1.010887816e-07
1.764001625  1.014393509e-07
1.764178025  1.002611802e-07
1.767441575  9.946262391e-08
1.777263255  1.001599671e-07
1.777440999  9.985329169e-08
1.777618743  9.988211078e-08
1.857167247  9.20788209e-08
1.862505355  9.116537345e-08
1.862691625  9.093231793e-08
1.862877894  8.911256917e-08
1.868962086  8.916535157e-08
1.869149001  8.933443195e-08
1.869335916  9.020206321e-08
1.869983982  9.020088004e-08
1.870170999  8.887976489e-08
1.870358016  8.869542201e-08
1.882400117  8.892116152e-08
1.882776634  8.784220046e-08
1.91630874  8.418335637e-08
1.91650039  8.491109409e-08
1.91669204  8.394848406e-08
1.95144792  8.057968882e-08
1.967642217  7.974818075e-08
1.967839001  7.972009172e-08
1.968035785  8.049276312e-08
1.968664113  8.131260554e-08
1.968860999  8.069641626e-08
1.969057885  8.078061011e-08
1.975120844  7.927862099e-08
1.975318375  8.078061011e-08
1.975515907  7.995991328e-08
2.050514831  7.318426653e-08
2.073800975  7.23346043e-08
2.074008376  7.177286564e-08
2.074215776  7.068959098e-08
2.154610957  6.673515215e-08
2.263991613  5.976354638e-08
2.270379939  6.025578924e-08
2.270607  6.025528115e-08
2.270834061  6.013599782e-08
2.37892507  5.585140443e-08
2.499693221  5.070415371e-08
2.54444553  4.872975069e-08
2.5447  4.878315189e-08
2.54495447  4.816810965e-08
2.551784796  4.865096638e-08
2.55204  4.86154252e-08
2.552295204  4.813391336e-08
2.62659227  4.582356433e-08
2.66833314  4.512010662e-08
2.6686  4.5057922e-08
2.66886686  4.504276905e-08
2.698060167  4.424351362e-08
2.69833  4.371453004e-08
2.698599833  4.367445132e-08
2.719548018  4.39908368e-08
2.71982  4.347542289e-08
2.720091982  4.401643944e-08
2.726947278  4.352543124e-08
2.72722  4.367040046e-08
2.727407232  4.33612757e-08
2.727492722  4.333552632e-08
2.72768  4.335014554e-08
2.727952768  4.388549119e-08
2.759933457  4.265755221e-08
2.900043823  3.993235008e-08
2.954322538  3.923483902e-08
2.954618  3.963000148e-08
2.954913462  3.936452184e-08
3.047267011  3.880305924e-08
3.096013368  3.94293392e-08
3.096323  4.002899389e-08
3.096632632  3.941382648e-08
3.148756717  4.048886587e-08
3.149071624  3.970343893e-08
3.149386532  3.963022426e-08
3.163485244  4.068748597e-08
3.163801625  4.028902593e-08
3.164118005  4.024096397e-08
3.166584934  4.035324827e-08
3.166901624  4.017462419e-08
3.167218315  4.004681232e-08
3.201964109  4.099333165e-08
3.253893579  4.348817424e-08
3.254219001  4.278447569e-08
3.254544423  4.289441173e-08
3.268622106  4.355304808e-08
3.268949001  4.339488661e-08
3.269275896  4.398667418e-08
3.271721796  4.331632578e-08
3.272049001  4.341347117e-08
3.272376206  4.35140551e-08
3.292592332  4.465379749e-08
3.292921624  4.396384855e-08
3.293250917  4.449443169e-08
3.304071184  4.510404531e-08
3.304401625  4.551433412e-08
3.304732065  4.492530644e-08
3.308580733  4.48321282e-08
3.308911624  4.539534404e-08
3.309242516  4.566990697e-08
3.362883288  4.982712397e-08
3.36321961  4.873901976e-08
3.363555932  4.855874979e-08
3.364514536  4.879233969e-08
3.36716645  4.938827534e-08
3.3675032  4.947951747e-08
3.36783995  4.947845124e-08
3.397729194  5.216557913e-08
3.398069001  5.249235154e-08
3.398408808  5.234050284e-08
3.409208046  5.292029215e-08
3.409549001  5.339222597e-08
3.409889956  5.365650686e-08
3.413717595  5.388411753e-08
3.414059001  5.431363309e-08
3.414400407  5.377039327e-08
3.414400407  2.386489912e-06
3.414059001  2.511354609e-06
3.413717595  2.483409975e-06
3.409889956  2.550377162e-06
3.409549001  2.446092637e-06
3.409208046  2.537687086e-06
3.398408808  2.603889549e-06
3.398069001  2.612182892e-06
3.397729194  2.646741875e-06
3.36783995  3.063628954e-06
3.3675032  2.958753641e-06
3.36716645  2.863254452e-06
3.364514536  3.004142576e-06
3.363555932  2.910107943e-06
3.36321961  3.320183671e-06
3.362883288  2.96647854e-06
3.309242516  3.896196655e-06
3.308911624  4.116757233e-06
3.308580733  4.031039683e-06
3.304732065  3.919585596e-06
3.304401625  3.937817039e-06
3.304071184  4.084706803e-06
3.293250917  4.125257379e-06
3.292921624  4.226525366e-06
3.292592332  4.257809218e-06
3.272376206  4.52624563e-06
3.272049001  4.347530069e-06
3.271721796  4.417185833e-06
3.269275896  4.537025709e-06
