# PastExclusion HNL |U_{\tau}|^2 sensitivity (BC8 benchmark)
# Source: HNLimits Utau4 single-flavor compilation
# kind: envelope
# mass_GeV  u2
0.739087377  2.450217557e-06
0.746208672  2.38678144e-06
0.746386946  2.38678144e-06
0.75011655  2.38678144e-06
0.760538888  2.295788827e-06
0.769803063  2.253080401e-06
0.77000777  2.253080401e-06
0.770099508  2.253080401e-06
0.772280581  2.253080401e-06
0.775144302  2.221929099e-06
0.77995338  2.221929099e-06
0.787412587  2.183609923e-06
0.78989899  2.154618673e-06
0.790030199  2.154618673e-06
0.7998446  2.127045838e-06
0.8  2.127045838e-06
0.805201965  2.091342672e-06
0.806060606  2.091342672e-06
0.807233379  2.091342672e-06
0.809524097  2.073716918e-06
0.811655012  2.071324567e-06
0.813519814  2.071324567e-06
0.820665091  2.028956332e-06
0.82968143  1.992581982e-06
0.834654235  1.975850297e-06
0.83642517  1.970307475e-06
0.836675951  1.970307475e-06
0.840870241  1.954750548e-06
0.843471918  1.954750548e-06
0.849928984  1.92636358e-06
0.852487907  1.918783923e-06
0.857031857  1.918783923e-06
0.857653458  1.918783923e-06
0.864815914  1.897322404e-06
0.868859113  1.868607712e-06
0.869463869  1.868607712e-06
0.871188913  1.865235552e-06
0.878787879  1.846172831e-06
0.881316366  1.846172831e-06
0.883760684  1.846172831e-06
0.885544712  1.82267784e-06
0.890598291  1.82267784e-06
0.896814297  1.82267784e-06
0.9  1.82267784e-06
0.902550742  1.82267784e-06
0.90986791  1.82267784e-06
0.917948718  1.82267784e-06
0.91863499  1.82267784e-06
0.919328957  1.82267784e-06
0.919883357  1.82267784e-06
0.921076902  1.82267784e-06
0.927894328  1.82267784e-06
0.936465102  1.82267784e-06
0.937548827  1.82267784e-06
0.939083139  1.82267784e-06
0.945920746  1.82267784e-06
0.952151714  1.82267784e-06
0.955553546  1.82267784e-06
0.95576886  1.82267784e-06
0.955866356  1.82267784e-06
0.95959596  1.82267784e-06
0.967676768  1.82267784e-06
0.972574763  1.82267784e-06
0.973904028  1.82267784e-06
0.976379176  1.82267784e-06
0.977622378  1.82267784e-06
0.979868709  1.82267784e-06
0.980730381  1.82267784e-06
0.982595183  1.82267784e-06
0.984459984  1.82267784e-06
0.986946387  1.82267784e-06
0.987567988  1.82267784e-06
0.988189588  1.82267784e-06
0.992606913  1.823852353e-06
0.99290273  1.823852353e-06
0.992997812  1.823852353e-06
0.995090675  1.83290543e-06
0.997299122  1.83290543e-06
0.998832969  1.83290543e-06
1  1.83290543e-06
1.01123268  1.84327817e-06
1.011668969  1.84327817e-06
1.01196207  1.84327817e-06
1.01206831  1.84327817e-06
1.016887646  1.856267021e-06
1.02889586  1.861494281e-06
1.031097094  1.862910891e-06
1.033670729  1.8655464e-06
1.04405543  1.8767651e-06
1.050898316  1.88275272e-06
1.05353756  1.88537523e-06
1.05718454  1.95022931e-06
1.067170471  1.95022931e-06
1.071079802  1.95022931e-06
1.07469001  1.95022931e-06
1.08338008  1.95022931e-06
1.091648854  1.95022931e-06
1.09511306  1.95022931e-06
1.1  1.95022931e-06
1.104304342  1.95022931e-06
1.10504572  1.95022931e-06
1.11115974  1.88537523e-06
1.112612915  1.88537523e-06
1.11276165  1.88537523e-06
1.12428884  1.88537523e-06
1.133979571  1.88537523e-06
1.13450036  1.88537523e-06
1.141438212  1.88537523e-06
1.14908826  1.88537523e-06
1.155756552  1.88537523e-06
1.17234599  1.88537523e-06
1.17461707  1.88537523e-06
1.177951739  1.88537523e-06
1.178572082  1.88537523e-06
1.18123978  1.88537523e-06
1.189100614  1.884221709e-06
1.19139314  1.884221709e-06
1.197792016  1.884221709e-06
1.2  1.884221709e-06
1.200573163  1.884221709e-06
1.206768411  1.884221709e-06
1.21181619  1.884221709e-06
1.215705953  1.884221709e-06
1.21765135  1.884221709e-06
1.22362901  1.814767751e-06
1.237345  1.796868844e-06
1.24240378  1.786234826e-06
1.24368495  1.786234826e-06
1.247127622  1.779238713e-06
1.249464017  1.777587535e-06
1.252839823  1.777587535e-06
1.25332483  1.777587535e-06
1.25922684  1.777587535e-06
1.271077502  1.777587535e-06
1.27964989  1.777587535e-06
1.28402626  1.777587535e-06
1.286597887  1.777587535e-06
1.289973693  1.777587535e-06
1.295487317  1.777587535e-06
1.3  1.777587535e-06
1.306008967  1.777587535e-06
1.30790007  1.777587535e-06
1.31539023  1.777587535e-06
1.320365898  1.777587535e-06
1.3213912  1.777587535e-06
1.321545829  1.777587535e-06
1.323731757  1.777587535e-06
1.34164843  1.777587535e-06
1.345722249  1.777587535e-06
1.34748359  1.777587535e-06
1.353117964  1.777587535e-06
1.360865628  1.777587535e-06
1.361547785  1.777587535e-06
1.36457169  1.777587535e-06
1.371565543  1.777587535e-06
1.37228301  1.777587535e-06
1.37811816  1.777587535e-06
1.38322392  1.777587535e-06
1.39781182  1.777587535e-06
1.397905134  1.777587535e-06
1.397999498  1.777587535e-06
1.401375305  2.048108285e-06
1.40393695  2.048108285e-06
1.41896426  2.048108285e-06
1.42334063  2.048108285e-06
1.42386881  2.048108285e-06
1.42475055  2.048108285e-06
1.435133369  2.05174589e-06
1.43551654  2.05174589e-06
1.438509175  2.05174589e-06
1.4408461  2.05174589e-06
1.44711309  2.05174589e-06
1.44886944  2.05174589e-06
1.450020298  2.05174589e-06
1.452111507  2.05174589e-06
1.47366885  2.05174589e-06
1.47439825  2.05174589e-06
1.475643045  2.05174589e-06
1.47812185  2.05174589e-06
1.479997905  2.05174589e-06
1.48460977  2.062697514e-06
1.48606856  2.062697514e-06
1.49773888  2.062697514e-06
1.49898717  2.062697514e-06
1.49938545  2.062697514e-06
1.50236327  2.062697514e-06
1.508419833  2.062697514e-06
1.508530403  2.062697514e-06
1.509401109  2.062697514e-06
1.512776916  2.062697514e-06
1.51962071  2.062697514e-06
1.52253829  2.062697514e-06
1.52817755  2.066060849e-06
1.52837345  2.066060849e-06
1.53056163  2.066060849e-06
1.53274982  2.066060849e-06
1.537387578  2.066060849e-06
1.54103572  2.066060849e-06
1.543159173  2.066060849e-06
1.54676661  2.066060849e-06
1.549910786  2.066060849e-06
1.56691162  2.491048282e-06
1.57032417  2.491048282e-06
1.57426761  2.491048282e-06
1.58366885  2.491048282e-06
1.58877641  2.491048282e-06
1.58940819  2.491048282e-06
1.597002643  2.491048282e-06
1.598168127  2.491048282e-06
1.59857066  2.491048282e-06
1.60027009  2.491048282e-06
1.60357383  3.017263054e-06
1.607299495  3.017263054e-06
1.60834719  3.017263054e-06
1.613375946  3.017263054e-06
1.61985145  3.017263054e-06
1.62080272  3.017263054e-06
1.621284979  3.017263054e-06
1.62457799  3.017263054e-06
1.627671534  3.017263054e-06
1.628116968  3.017263054e-06
1.633630785  3.017263054e-06
1.640494924  3.017263054e-06
1.647809172  3.878070666e-06
1.658929392  3.878070666e-06
1.690787527  3.878070666e-06
1.70087779  6.763582497e-06
1.723257467  5.361204841e-05
1.73531398  8.717331115e-05
1.756350961  8.211518613e-05
1.790079983  7.724640402e-05
1.80081026  7.675350888e-05
1.80148548  7.675350888e-05
1.810465979  7.675350888e-05
1.824456738  7.349649422e-05
1.83862255  7.349649422e-05
1.859493666  6.992465149e-05
1.895203444  6.652639609e-05
1.89601621  6.652639609e-05
1.89804186  6.652639609e-05
1.899882407  6.652639609e-05
1.931598994  6.329329189e-05
1.964269771  6.135272091e-05
1.968693485  6.075406822e-05
2  6.075406822e-05
2.00650034  5.918584302e-05
2.045033239  5.765809792e-05
2.06949329  5.710531847e-05
2.084306125  5.526628473e-05
2.118509785  5.526628473e-05
2.124333209  5.247506986e-05
2.165128974  4.982482485e-05
2.180353504  4.982482485e-05
2.206708183  4.730843004e-05
2.24908588  4.491912535e-05
2.2922774  4.264344457e-05
2.336298371  4.03955352e-05
2.381164722  3.826612226e-05
2.423619969  3.826612226e-05
2.426892689  3.624895935e-05
2.473498816  3.433812929e-05
2.478583363  3.433812929e-05
2.52099997  3.257465722e-05
2.569413337  3.111447103e-05
2.618756436  2.971973889e-05
2.660291204  2.971973889e-05
2.669047121  2.838752679e-05
2.72030359  2.711503221e-05
2.772544391  2.604739825e-05
2.825788425  2.510210839e-05
2.872120955  2.510210839e-05
2.88005496  2.419112417e-05
2.899857027  2.419112417e-05
2.935363631  2.333206303e-05
2.991734451  2.264504096e-05
3.049187819  2.198842134e-05
3.100997502  2.198842134e-05
3.107744523  2.151562807e-05
3.167425752  2.10228331e-05
3.224768802  2.10228331e-05
3.228253101  2.039876281e-05
3.29024858  1.991804675e-05
3.342560834  1.991804675e-05
3.353434623  1.991804675e-05
3.417834093  1.991804675e-05
3.469673827  1.991804675e-05
3.483470292  1.991804675e-05
3.514421099  1.991804675e-05
3.550366971  1.991804675e-05
3.618548336  1.991804675e-05
3.652155326  1.991804675e-05
3.688039059  1.991804675e-05
3.758864283  1.991804675e-05
3.831049637  1.991804675e-05
3.844234124  1.991804675e-05
3.904621241  2.022639855e-05
3.973288879  2.084004204e-05
3.979605717  2.084004204e-05
4.051806765  2.147230271e-05
4.056030197  2.147230271e-05
4.105012157  2.297999263e-05
4.133922336  2.297999263e-05
4.145374193  2.464287617e-05
4.158916203  2.464287617e-05
4.213310317  2.503552256e-05
4.213528078  2.503552256e-05
4.294222868  3.036014291e-05
4.310830099  3.563926865e-05
4.376689267  4.068132313e-05
4.426153295  4.547568321e-05
4.460739353  4.157565897e-05
4.512226947  4.03033593e-05
4.541755973  4.03033593e-05
4.546403539  3.830816446e-05
4.633712823  3.544404378e-05
4.722698798  3.279405989e-05
4.753941403  3.279405989e-05
4.813393662  3.051894281e-05
4.905830234  2.897815734e-05
5.00004196  2.751516028e-05
5.074373569  2.702406905e-05
5.096062932  2.626221736e-05
5.193927894  2.513587532e-05
5.293672257  2.406555991e-05
5.328793553  2.406555991e-05
5.395332115  2.312540052e-05
5.498944251  2.222196996e-05
5.595969698  2.222196996e-05
5.604546159  2.134896644e-05
5.712176049  2.078555612e-05
5.821872868  2.023390102e-05
5.933676307  1.969688702e-05
5.93432196  1.969688702e-05
6.047626824  1.92923783e-05
6.16376565  1.89857878e-05
6.28213481  1.868406957e-05
6.334315876  1.868406957e-05
6.402777135  1.838714619e-05
6.525736279  1.815729646e-05
6.651056735  1.805233527e-05
6.778783849  1.794798083e-05
6.864876847  1.793532285e-05
6.908963839  1.793532285e-05
7.04164381  1.793532285e-05
7.176871771  1.793532285e-05
7.193504339  1.793532285e-05
7.314696655  1.793532285e-05
7.455168332  1.793532285e-05
7.598337632  1.793532285e-05
7.744256359  1.795205445e-05
7.753568911  1.797112329e-05
7.892977315  1.797112329e-05
8.044554313  1.799021238e-05
8.199042201  1.800932175e-05
8.35649688  1.805091761e-05
8.516975323  1.809412917e-05
8.680535599  1.813744418e-05
8.847236893  1.818086287e-05
9.017139523  1.822438551e-05
9.100515505  1.826801233e-05
9.19030497  1.826801233e-05
9.366795891  1.831174359e-05
9.54667615  1.835557954e-05
9.730010835  1.83978385e-05
9.916866286  1.843861456e-05
10.10731012  1.8479481e-05
10.30141123  1.852043801e-05
10.49923988  1.856148579e-05
10.70086763  1.860262455e-05
10.81920835  1.864385449e-05
10.90636744  1.864385449e-05
11.11581369  1.868517581e-05
11.32928214  1.872658871e-05
11.54685005  1.877070391e-05
11.76859614  1.881851037e-05
11.99460065  1.886643858e-05
12.22494536  1.891448886e-05
12.45971362  1.896266151e-05
12.5772579  1.901095686e-05
12.69899037  1.901095686e-05
12.9428622  1.905937521e-05
13.19141736  1.910791687e-05
13.44474577  1.916412299e-05
13.70293912  1.92278699e-05
13.96609081  1.929182886e-05
14.11472085  1.935600057e-05
14.23429609  1.935600057e-05
14.50765198  1.942038573e-05
14.78625741  1.948498507e-05
15.07021319  1.956708211e-05
15.35962206  1.967132567e-05
15.53856465  1.977612459e-05
15.65458875  1.977612459e-05
15.95521999  1.988148182e-05
16.26162457  1.998740034e-05
16.57391335  2.009207475e-05
16.85112481  2.01944672e-05
16.89219933  2.01944672e-05
17.21659768  2.029738145e-05
17.54722579  2.040082018e-05
17.8842033  2.050583076e-05
18.22765213  2.0618538e-05
18.57769657  2.073186472e-05
18.83163857  2.084581432e-05
18.93446327  2.084581432e-05
19.29808133  2.096039023e-05
19.66868233  2.107559589e-05
20.04640035  2.12090063e-05
20.43137209  2.138741254e-05
20.82373684  2.15673195e-05
21.22363657  2.174873981e-05
21.59124176  2.193168619e-05
21.63121599  2.193168619e-05
22.04662258  2.211617148e-05
22.47000665  2.230220863e-05
22.9015214  2.248783222e-05
23.34132298  2.26564885e-05
23.78957052  2.282640968e-05
23.96643289  2.299760525e-05
24.24642622  2.299760525e-05
24.7120554  2.317008477e-05
25.18662653  2.334385787e-05
25.67031134  2.352797706e-05
25.69466356  2.371936242e-05
26.16328485  2.371936242e-05
26.66572544  2.391230458e-05
27.17781491  2.41068162e-05
27.69973857  2.417369246e-05
27.74813636  2.423397536e-05
28.23168527  2.423397536e-05
28.77384749  2.429440858e-05
29.32642141  2.435499251e-05
29.88960698  2.43908754e-05
30.46360798  2.442429766e-05
31.04863212  2.445776571e-05
31.64489108  2.449127962e-05
32.25260062  2.452483946e-05
32.56475952  2.455844528e-05
32.87198063  2.455844528e-05
33.50325524  2.459209715e-05
34.14665286  2.462579513e-05
34.80240632  2.465582845e-05
35.47075288  2.468208782e-05
36.15193439  2.470837515e-05
36.84619734  2.473469048e-05
37.55379294  2.476103384e-05
37.98218388  2.478740526e-05
38.27497722  2.478740526e-05
39.01001115  2.481380476e-05
39.7591607  2.484023238e-05
40.52269694  2.490603864e-05
41.01765392  2.503041187e-05
41.30089616  2.503041187e-05
42.09403994  2.515540618e-05
42.90241528  2.528102468e-05
43.72631468  2.549729981e-05
44.56603628  2.587639528e-05
45.42188392  2.626112716e-05
46.29416728  2.665157926e-05
46.31507585  2.665157926e-05
47.18320201  2.704783663e-05
48.08930978  2.744998558e-05
49.01281848  2.785811371e-05
49.95406227  2.866413267e-05
50.90950412  2.950334436e-05
50.91338174  2.950334436e-05
51.89112401  3.0367126e-05
52.88764288  3.125619693e-05
53.81188272  3.216758059e-05
53.90329893  3.216758059e-05
54.93845967  3.379736735e-05
55.99349967  3.550272968e-05
56.50991394  3.713068298e-05
57.06880069  3.735581972e-05
58.16475183  3.997419006e-05
58.53338734  4.277608904e-05
59.28174965  4.277608904e-05
60.42019834  4.608209075e-05
61.58050983  4.995483683e-05
62.40643798  5.513475571e-05
62.76310399  5.513475571e-05
63.96840872  6.139790661e-05
64.59491042  6.837253357e-05
65.19686016  6.837253357e-05
66.44890282  7.692465581e-05
67.72498976  8.864744002e-05
67.97205146  9.532975714e-05
69.02558271  0.0001039929497
70.25981605  0.0001243000153
70.35115228  0.0001243000153
71.62336639  0.0001485725124
71.70217815  0.0001485725124
72.54706999  0.0001849294199
73.07914915  0.0001849294199
73.4826863  0.000228803712
74.48256355  0.0002328081822
74.90878371  0.0002957670097
75.91292918  0.0003014425852
76.11831743  0.000369091721
77.3473812  0.0004211900957
77.37076359  0.0004211900957
78.34490559  0.0005794140644
78.85659429  0.0005794140644
79.35529472  0.0008125253241
80.37095895  0.0008125253241
