# MATHUSLA HNL |U_{\mu}|^2 sensitivity (BC7 benchmark)
# Source: HNLCalc + DDC species_split fallback
# kind: contour
# mass_GeV  u2
1.63313  6.366968461e-05
1.632966687  5.852473792e-05
1.629187727  8.640757537e-05
1.629024825  5.079217542e-05
1.628861922  9.128197544e-05
1.621812165  6.280801022e-05
1.62165  5.357177739e-05
1.621487835  7.811879469e-05
1.619773196  0.000119358858
1.619611234  4.714365593e-05
1.619449273  6.604817772e-05
1.600785595  6.992463832e-05
1.523446538  0.0001454565411
1.495779563  0.0001164115286
1.49563  0.0001045881357
1.495480437  0.0001284805786
1.492679253  0.0001314873806
1.49253  8.541917631e-05
1.492380747  0.00016305915
1.47794778  0.0001210263806
1.4778  0.0001249798521
1.47765222  8.468730223e-05
1.470375024  9.278348976e-05
1.470228001  0.0001319250757
1.470080978  0.000137426561
1.449843977  0.0002580266906
1.420118999  0.0001575519222
1.419977001  0.000153164523
1.419835003  0.0002420496844
1.379797391  0.0001965909804
1.371675155  0.0002131554252
1.371538001  0.0001606512069
1.371400847  0.000213792353
1.370789066  0.0002106156808
1.370652001  0.0002237196504
1.370514936  0.0001170243164
1.365217133  0.000193326008
1.365080625  0.0002009051777
1.364944116  0.0001920997117
1.32141913  0.0002484111013
1.321287001  0.0001719714043
1.321154872  0.000256549302
1.314961107  0.000176717087
1.314829624  0.0002271350353
1.314698142  0.0004270380898
1.313134978  0.001133934083
1.266517264  0.000297445212
1.266390625  0.0007836824414
1.266263985  0.0005341580521
1.265631175  0.0002650026542
1.265504624  0.0003436503904
1.265378074  0.0003379500687
1.24969324  0.0002752696311
1.216261238  0.000494266622
1.216139625  0.0004211906869
1.216018011  0.0007913739577
1.189316574  0.0004501955357
1.131856897  0.0005903060992
1.09399839  0.001373767406
1.093889001  0.001092381736
1.093779612  0.0006932003362
1.089327923  0.000721544199
1.089219001  0.0008847446234
1.089110079  0.0007819916356
1.08659765  0.0007854644726
1.086489001  0.0006288533775
1.086380352  0.001116742995
1.077173281  0.00130122536
1.07239623  0.0008277980476
1.072289001  0.001162338822
1.072181772  0.001036348028
1.025131604  0.001299484969
1.019561946  0.001551450832
1.01946  0.002097451342
1.019358054  0.001543893179
1.010160007  0.001583724616
1.010059001  0.001555271936
1.009957995  0.001099481168
1.0001  0.002764545478
1  0.001315302282
0.9999  0.001205881766
0.9974281083  0.002531329578
0.9972286427  0.001383994256
0.9888404987  0.002860085312
0.9887416245  0.001529463379
0.9886427503  0.001788949845
0.9841700317  0.002064308869
0.9840716245  0.001260905313
0.9839732173  0.002736936425
0.9814397587  0.00137034152
0.9813416245  0.002662376494
0.9812434903  0.001681887001
0.9756042272  0.001807663607
0.9727562669  0.002260163791
0.9726590011  0.002845619572
0.9725617351  0.001611386826
0.9672383387  0.001953274339
0.9671416245  0.001776655483
0.9670449103  0.004569122634
0.957875778  0.001404087112
0.95778  0.003568191219
0.957684222  0.001766005018
0.948473839  0.002364343825
0.948379001  0.001685529069
0.9482841631  0.002118410804
0.9284696756  0.002238321336
0.911460138  0.002882737478
0.911369001  0.00268805324
0.9112778642  0.00277024843
0.9050021157  0.004043771441
0.9049116245  0.002410607286
0.9048211333  0.004155803348
0.892270217  0.003997330152
0.892180999  0.004140642823
0.8920917808  0.002816348415
0.8836123445  0.003930037257
0.8808564523  0.00886276376
0.8807683755  0.004484223137
0.8806802987  0.002625650755
0.8675983757  0.005043905335
0.8675116245  0.00475938862
0.8674248733  0.003818001012
0.8433159477  0.004531489171
0.8432316245  0.006707598789
0.8431473013  0.004666945673
0.8409222142  0.004129305592
0.8063022467  0.005725981426
0.8062216245  0.004114127538
0.8061410023  0.01298799383
0.8002945801  0.006486399335
0.782738266  0.008046854892
0.78266  0.007892467998
0.782581734  0.006733268166
0.7756985611  0.009699302834
0.775620999  0.01436719139
0.7755434369  0.007934064886
0.775337526  0.01152346398
0.77526  0.01067402827
0.775182474  0.008039777667
0.7616297967  0.006159659879
0.7248330322  0.01095307423
0.6898140368  0.01895034347
0.6564869208  0.022637809
0.624769944  0.05732324131
0.599395309  0.04102072065
0.5993353755  0.02617122468
0.599275442  0.04658652264
0.5945853155  0.03512786489
0.5658590026  0.03443592226
0.5479167862  0.04241103207
0.547862  0.1524440055
0.5478072138  0.04715511945
0.5385205496  0.07402583087
0.5125029044  0.08167060744
0.4942374178  0.1003505542
0.4941879989  0.1138926017
0.4941385802  0.09794998738
0.4877422546  0.08367357953
0.4641778708  0.1878061758
0.4417519575  0.2245097199
0.4204095116  0.201146072
0.4000981874  0.3106410969
0.3807681679  0.2801540476
0.3623720434  0.5932704484
0.3448646943  0.9732280555
0.3282031811  0.7919745807
