event,	id,	pt,	eta,	phi,	momentum,	mass
3960,	9900015,	3.24935,	5.43422,	-2.06448,	372.244,	15
3960,	9900015,	3.24935,	5.43422,	-2.06448,	372.244,	15
3961,	-9900015,	37.2712,	-0.847033,	2.95685,	51.4603,	15
3961,	-9900015,	37.2712,	-0.847033,	2.95685,	51.4603,	15
3962,	9900015,	20.4259,	5.56251,	2.28732,	2660.27,	15
3963,	9900015,	35.1548,	0.317424,	1.90548,	36.9408,	15
3963,	9900015,	35.1548,	0.317424,	1.90548,	36.9408,	15
3963,	9900015,	35.1548,	0.317424,	1.90548,	36.9408,	15
3964,	-9900015,	34.6017,	2.34994,	0.870908,	183.049,	15
3965,	9900015,	48.037,	2.60689,	-1.14294,	327.387,	15
3965,	9900015,	48.037,	2.60689,	-1.14294,	327.387,	15
3966,	-9900015,	23.3415,	-2.1488,	-1.40624,	101.433,	15
3967,	9900015,	54.0691,	2.25118,	-1.22248,	259.645,	15
3967,	9900015,	54.0691,	2.25118,	-1.22248,	259.645,	15
3968,	9900015,	36.0616,	-2.52902,	2.89034,	227.566,	15
3969,	-9900015,	28.9246,	0.571236,	-2.31837,	33.7736,	15
3970,	-9900015,	7.86623,	1.72519,	0.589751,	22.7794,	15
3970,	-9900015,	7.866,	1.72518,	0.589749,	22.7787,	15
3971,	-9900015,	44.136,	-1.32353,	0.967082,	88.7766,	15
3972,	9900015,	42.3708,	1.23306,	2.97069,	78.8757,	15
3972,	9900015,	42.3708,	1.23306,	2.97069,	78.8757,	15
3973,	9900015,	21.5877,	-3.34556,	1.78887,	306.671,	15
3973,	9900015,	21.5877,	-3.34556,	1.78887,	306.671,	15
3974,	-9900015,	33.6559,	-1.18689,	-2.62499,	60.2783,	15
3975,	-9900015,	13.6807,	-2.98346,	-1.23337,	135.485,	15
3976,	9900015,	30.4666,	1.366,	-1.57058,	63.5956,	15
3977,	9900015,	48.8002,	4.01008,	-0.295789,	1346.14,	15
3978,	9900015,	32.7192,	-0.700148,	2.71189,	41.0719,	15
3978,	9900015,	32.7192,	-0.700149,	2.71189,	41.0718,	15
3979,	9900015,	12.9233,	-4.80165,	1.24105,	786.508,	15
3980,	-9900015,	39.1519,	-0.291911,	-1.17082,	40.8319,	15
3981,	-9900015,	18.0525,	-0.909413,	2.61089,	26.0464,	15
3982,	9900015,	5.13868,	1.36706,	-1.35325,	10.7364,	15
3983,	9900015,	37.0327,	-3.37614,	-1.2245,	542.379,	15
3984,	-9900015,	16.2584,	-2.60196,	-0.779145,	110.266,	15
3984,	-9900015,	16.2584,	-2.60196,	-0.779145,	110.266,	15
3985,	-9900015,	45.8585,	-0.913062,	0.0985557,	66.3397,	15
3986,	-9900015,	31.4401,	3.18478,	-0.383878,	380.476,	15
3986,	-9900015,	31.4399,	3.18478,	-0.383878,	380.475,	15
3986,	-9900015,	31.4389,	3.18478,	-0.383879,	380.464,	15
3986,	-9900015,	31.4389,	3.18478,	-0.383879,	380.464,	15
3987,	9900015,	28.6944,	4.97386,	-2.65598,	2074.48,	15
3988,	-9900015,	40.1255,	2.13514,	0.160083,	172.068,	15
3988,	-9900015,	40.1255,	2.13514,	0.160083,	172.068,	15
3989,	-9900015,	38.3342,	-1.57402,	-0.170076,	96.4721,	15
3990,	9900015,	33.1246,	-2.45515,	2.16416,	194.343,	15
3990,	9900015,	33.1246,	-2.45515,	2.16416,	194.343,	15
3990,	9900015,	33.1246,	-2.45515,	2.16416,	194.343,	15
3991,	-9900015,	38.1736,	-2.32837,	1.62246,	197.714,	15
3991,	-9900015,	38.0384,	-2.32898,	1.62249,	197.131,	15
3992,	-9900015,	18.4693,	-3.77313,	-0.876964,	402.067,	15
3993,	9900015,	35.9883,	-2.57649,	-1.56287,	238.008,	15
3993,	9900015,	35.9707,	-2.57648,	-1.56288,	237.889,	15
3994,	-9900015,	28.2448,	2.70706,	-3.02485,	212.568,	15
3994,	-9900015,	28.2448,	2.70706,	-3.02485,	212.568,	15
3995,	-9900015,	36.6849,	2.01867,	-1.96184,	140.524,	15
3996,	9900015,	51.7518,	-3.47038,	3.00198,	832.685,	15
3997,	9900015,	44.8678,	-1.89776,	2.34428,	153.018,	15
3997,	9900015,	44.8678,	-1.89776,	2.34428,	153.018,	15
3998,	-9900015,	38.0503,	-3.19017,	2.31266,	462.955,	15
3999,	9900015,	30.4881,	-0.967001,	-1.81975,	45.8887,	15
4000,	9900015,	31.5386,	-3.60257,	1.27588,	579.041,	15
4001,	-9900015,	27.7437,	-2.83957,	2.68769,	238.135,	15
4001,	-9900015,	27.7435,	-2.83957,	2.68769,	238.134,	15
4001,	-9900015,	27.7434,	-2.83957,	2.68769,	238.134,	15
4002,	9900015,	41.1076,	-3.95823,	0.234917,	1076.68,	15
4003,	9900015,	31.5681,	2.82662,	3.07032,	267.5,	15
4003,	9900015,	31.5681,	2.82662,	3.07032,	267.5,	15
4004,	-9900015,	42.4253,	3.16572,	-0.946683,	503.759,	15
4005,	9900015,	25.7119,	4.14948,	-2.93979,	815.282,	15
4006,	9900015,	12.2359,	4.01115,	2.50264,	337.885,	15
4007,	-9900015,	31.6263,	2.26962,	-1.99155,	154.639,	15
4007,	-9900015,	31.626,	2.26963,	-1.99155,	154.638,	15
4007,	-9900015,	31.626,	2.26963,	-1.99155,	154.638,	15
4008,	-9900015,	31.7141,	-1.84024,	2.87824,	102.386,	15
4009,	9900015,	25.0738,	-4.9918,	2.01656,	1845.54,	15
4010,	9900015,	17.4038,	-3.31301,	2.28261,	239.339,	15
4011,	-9900015,	22.9857,	-2.0541,	-1.08974,	91.1159,	15
4012,	9900015,	26.0244,	0.250631,	0.53835,	26.8461,	15
4013,	9900015,	27.3736,	-0.463975,	2.76562,	30.3732,	15
4014,	9900015,	34.0419,	2.96386,	-1.83914,	330.619,	15
4014,	9900015,	34.0419,	2.96386,	-1.83914,	330.619,	15
4015,	9900015,	24.5558,	4.29852,	-1.35627,	903.706,	15
4016,	-9900015,	32.3265,	1.74086,	-2.56564,	95.0016,	15
4017,	-9900015,	23.2859,	-2.46769,	1.2179,	138.317,	15
4018,	9900015,	28.6362,	-4.55696,	-2.15369,	1364.57,	15
4018,	9900015,	28.6362,	-4.55696,	-2.15369,	1364.57,	15
4019,	9900015,	8.08473,	-5.51708,	-1.705,	1006.18,	15
4020,	9900015,	5.13037,	-5.88531,	1.93674,	922.742,	15
4021,	-9900015,	16.2272,	2.36509,	0.477573,	87.1317,	15
4021,	-9900015,	16.2272,	2.36509,	0.477573,	87.1317,	15
4022,	-9900015,	25.6051,	-2.29265,	-1.24606,	128.053,	15
4022,	-9900015,	25.6045,	-2.29266,	-1.24606,	128.051,	15
4022,	-9900015,	25.6044,	-2.29266,	-1.24606,	128.051,	15
4023,	-9900015,	15.0903,	0.480943,	-1.40704,	16.8695,	15
4023,	-9900015,	15.0834,	0.481314,	-1.40705,	16.8646,	15
4024,	9900015,	29.7145,	2.45499,	2.29122,	174.308,	15
4025,	9900015,	29.2195,	-1.69171,	2.07952,	82.0035,	15
4026,	-9900015,	21.5302,	-2.27082,	1.58928,	105.397,	15
4026,	-9900015,	21.527,	-2.27083,	1.58928,	105.382,	15
4027,	-9900015,	19.8812,	2.96797,	-2.20005,	193.879,	15
4028,	9900015,	27.5084,	1.19084,	-2.41315,	49.4301,	15
4029,	-9900015,	28.4823,	-1.51646,	-0.174536,	68.0096,	15
4030,	-9900015,	58.2821,	-0.669931,	0.912369,	71.8573,	15
4031,	9900015,	41.2883,	3.90262,	1.75556,	1022.96,	15
4032,	9900015,	33.7931,	1.45186,	2.48155,	76.1222,	15
4032,	9900015,	33.7893,	1.45188,	2.48155,	76.1149,	15
4033,	9900015,	15.8092,	-5.32459,	-0.446003,	1623.05,	15
4034,	-9900015,	38.3881,	-0.985924,	-1.94087,	58.6068,	15
4035,	-9900015,	37.4973,	0.154377,	-2.06359,	37.945,	15
4035,	-9900015,	37.4973,	0.154377,	-2.06359,	37.945,	15
4036,	9900015,	32.2899,	1.24092,	-1.951,	60.51,	15
4037,	9900015,	29.5523,	3.50869,	2.46164,	494.033,	15
4038,	9900015,	41.2199,	-3.15613,	1.99987,	484.792,	15
4039,	-9900015,	34.573,	0.61749,	-2.31392,	41.3764,	15
4039,	-9900015,	34.5702,	0.61749,	-2.31392,	41.373,	15
4039,	-9900015,	34.5702,	0.61749,	-2.31392,	41.373,	15
4039,	-9900015,	34.5702,	0.61749,	-2.31392,	41.373,	15
4040,	-9900015,	23.7885,	-1.01336,	-2.87182,	37.0844,	15
4040,	-9900015,	23.7885,	-1.01336,	-2.87182,	37.0844,	15
4041,	9900015,	21.1967,	-0.830924,	3.10918,	28.945,	15
4041,	9900015,	15.6868,	-0.783347,	3.11025,	20.751,	15
4042,	-9900015,	38.6414,	-2.25075,	0.702127,	185.483,	15
4042,	-9900015,	38.6413,	-2.25075,	0.702127,	185.483,	15
4043,	-9900015,	14.803,	-1.41244,	2.18526,	32.1928,	15
4043,	-9900015,	14.7977,	-1.41281,	2.18514,	32.192,	15
4043,	-9900015,	14.7977,	-1.41281,	2.18514,	32.192,	15
4043,	-9900015,	14.7977,	-1.41281,	2.18514,	32.192,	15
4044,	-9900015,	10.9093,	1.66243,	2.28558,	29.7921,	15
4045,	-9900015,	13.0274,	-2.15127,	-0.0734509,	56.7483,	15
4045,	-9900015,	13.0274,	-2.15127,	-0.0734509,	56.7483,	15
4046,	9900015,	18.0112,	3.39167,	-2.91781,	267.909,	15
4047,	9900015,	9.81193,	-6.73449,	-0.571274,	4125.49,	15
4047,	9900015,	9.81193,	-6.73449,	-0.571274,	4125.49,	15
4048,	9900015,	38.4943,	-3.25154,	-2.79659,	497.903,	15
4048,	9900015,	38.4943,	-3.25154,	-2.79659,	497.903,	15
4049,	9900015,	39.2804,	1.80639,	-2.25269,	122.803,	15
4050,	-9900015,	112.241,	-1.1388,	-0.687876,	193.235,	15
4050,	-9900015,	71.4987,	-1.13352,	-0.698764,	122.565,	15
4050,	-9900015,	71.4978,	-1.13352,	-0.698764,	122.564,	15
4050,	-9900015,	71.4978,	-1.13352,	-0.698764,	122.564,	15
4051,	-9900015,	22.4058,	2.29893,	-1.30816,	112.744,	15
4051,	-9900015,	22.4058,	2.29893,	-1.30816,	112.744,	15
4052,	9900015,	30.7513,	3.01513,	1.64537,	314.29,	15
4053,	9900015,	8.16845,	3.69888,	-1.25363,	165.112,	15
4053,	9900015,	8.16845,	3.69888,	-1.25363,	165.112,	15
4054,	-9900015,	64.7435,	2.2284,	2.36289,	304.057,	15
4055,	9900015,	18.4873,	-3.59427,	-1.47894,	336.622,	15
4055,	9900015,	18.402,	-3.59436,	-1.47903,	335.099,	15
4055,	9900015,	18.395,	-3.59437,	-1.47904,	334.974,	15
4055,	9900015,	18.395,	-3.59437,	-1.47904,	334.974,	15
4056,	9900015,	16.6627,	-2.88224,	1.9403,	149.217,	15
4056,	9900015,	16.6627,	-2.88224,	1.9403,	149.217,	15
4056,	9900015,	16.6627,	-2.88224,	1.9403,	149.217,	15
4057,	-9900015,	31.0144,	1.03086,	0.0853841,	49.0055,	15
4058,	-9900015,	38.0717,	-1.87293,	1.30539,	126.798,	15
4058,	-9900015,	38.0717,	-1.87293,	1.30539,	126.798,	15
4059,	9900015,	37.4711,	2.9997,	0.0685381,	377.132,	15
4059,	9900015,	37.4711,	2.9997,	0.0685381,	377.132,	15
4060,	-9900015,	37.9625,	-2.29723,	-1.89748,	190.706,	15
4061,	-9900015,	11.221,	3.49254,	3.07408,	184.583,	15
4062,	9900015,	13.2057,	-0.505184,	1.54608,	14.927,	15
4062,	9900015,	13.2046,	-0.505151,	1.54607,	14.9255,	15
4062,	9900015,	13.2046,	-0.505151,	1.54607,	14.9255,	15
4063,	-9900015,	67.1171,	1.54611,	0.944004,	164.647,	15
4063,	-9900015,	67.1171,	1.54611,	0.944004,	164.647,	15
4064,	-9900015,	22.2656,	2.10276,	0.968376,	92.5233,	15
4064,	-9900015,	22.2656,	2.10276,	0.968376,	92.5233,	15
4065,	-9900015,	39.1416,	-1.56127,	0.684517,	97.3598,	15
4066,	9900015,	35.2389,	-0.319547,	-2.48254,	37.0534,	15
4066,	9900015,	35.2389,	-0.319547,	-2.48254,	37.0534,	15
4067,	9900015,	27.4678,	-2.55327,	-2.98398,	177.536,	15
4067,	9900015,	27.4676,	-2.55327,	-2.98398,	177.536,	15
4067,	9900015,	27.4676,	-2.55327,	-2.98398,	177.536,	15
4068,	9900015,	47.2505,	-2.88276,	1.96634,	423.351,	15
4069,	9900015,	30.6109,	-4.23431,	-0.472282,	1056.52,	15
4070,	9900015,	30.0065,	4.75177,	0.566505,	1737.34,	15
4071,	9900015,	37.3844,	-3.84311,	1.96692,	872.773,	15
4071,	9900015,	37.3828,	-3.84311,	1.96692,	872.739,	15
4071,	9900015,	37.3828,	-3.84311,	1.96692,	872.739,	15
4072,	9900015,	37.7468,	-2.39175,	1.44447,	208.061,	15
4072,	9900015,	37.7468,	-2.39175,	1.44447,	208.061,	15
4072,	9900015,	37.7467,	-2.39175,	1.44447,	208.06,	15
4073,	-9900015,	33.5254,	-1.50773,	-2.26185,	79.4196,	15
4074,	-9900015,	25.5209,	2.16705,	0.590738,	112.891,	15
4075,	9900015,	18.5112,	-1.77485,	-0.890993,	56.1714,	15
4076,	9900015,	53.3485,	3.17142,	-1.07273,	637.067,	15
4076,	9900015,	53.2369,	3.1715,	-1.07271,	635.785,	15
4077,	-9900015,	6.68386,	0.770472,	-0.815045,	8.76782,	15
4078,	-9900015,	15.5082,	-1.79741,	1.82512,	48.0736,	15
4079,	-9900015,	13.7786,	-2.3947,	-2.11913,	76.1689,	15
4079,	-9900015,	13.7786,	-2.3947,	-2.11913,	76.1689,	15
4080,	9900015,	26.3766,	3.02255,	2.90611,	271.579,	15
4081,	9900015,	38.4345,	2.74235,	-0.497437,	299.554,	15
4082,	-9900015,	31.643,	-1.29935,	0.918731,	62.3307,	15
4083,	-9900015,	12.7356,	-2.29255,	-1.12929,	63.6852,	15
4084,	-9900015,	39.427,	-2.71927,	-2.02197,	300.338,	15
4085,	-9900015,	20.4798,	-0.395474,	3.05128,	22.1023,	15
4086,	-9900015,	57.2346,	0.730177,	0.120639,	73.1822,	15
4086,	-9900015,	57.2346,	0.730177,	0.120639,	73.1822,	15
4087,	9900015,	41.8338,	0.894369,	-0.585903,	59.7106,	15
4087,	9900015,	41.8338,	0.894369,	-0.585903,	59.7105,	15
4088,	-9900015,	25.9171,	0.191039,	-2.11254,	26.3915,	15
4088,	-9900015,	25.9171,	0.19104,	-2.11254,	26.3914,	15
4089,	-9900015,	40.436,	-0.575946,	1.16489,	47.33,	15
4089,	-9900015,	40.436,	-0.575946,	1.16489,	47.33,	15
4089,	-9900015,	40.436,	-0.575946,	1.16489,	47.33,	15
4090,	-9900015,	34.5635,	0.216597,	2.96561,	35.3774,	15
4091,	-9900015,	28.9708,	3.67797,	0.652577,	573.494,	15
4091,	-9900015,	28.9708,	3.67797,	0.652577,	573.494,	15
4092,	-9900015,	5.80645,	2.98969,	1.34861,	57.8609,	15
4093,	-9900015,	29.566,	-0.124536,	0.090183,	29.7956,	15
4094,	-9900015,	33.7604,	2.10617,	1.28907,	140.754,	15
4095,	9900015,	27.2813,	4.1239,	1.62555,	843.212,	15
4095,	9900015,	27.2813,	4.1239,	1.62555,	843.212,	15
4096,	9900015,	21.6238,	2.38545,	1.72074,	118.455,	15
4096,	9900015,	21.6238,	2.38545,	1.72074,	118.455,	15
4097,	-9900015,	32.5056,	-0.0983495,	2.94077,	32.663,	15
4098,	-9900015,	21.0776,	2.78038,	0.763712,	170.593,	15
4099,	9900015,	26.3467,	-4.43806,	-1.97421,	1114.76,	15
4099,	9900015,	26.3448,	-4.43807,	-1.97421,	1114.69,	15
4100,	9900015,	39.5431,	1.65043,	2.96332,	106.79,	15
4100,	9900015,	39.5431,	1.65043,	2.96332,	106.79,	15
4101,	9900015,	33.873,	-3.01409,	-0.982461,	345.837,	15
4102,	9900015,	18.5319,	-1.05865,	0.797274,	29.9235,	15
4102,	9900015,	18.5319,	-1.05865,	0.797274,	29.9235,	15
4103,	9900015,	37.0144,	1.77828,	-0.790137,	112.683,	15
4103,	9900015,	29.4645,	1.81773,	-0.788429,	93.1118,	15
4103,	9900015,	29.2467,	1.81948,	-0.787673,	92.5771,	15
4104,	9900015,	32.4581,	-1.37784,	-1.53507,	68.4614,	15
4105,	-9900015,	17.8085,	0.556029,	-2.71226,	20.6331,	15
4105,	-9900015,	17.8078,	0.556009,	-2.71227,	20.632,	15
4105,	-9900015,	17.8078,	0.556009,	-2.71227,	20.632,	15
4106,	9900015,	38.5457,	-2.14197,	2.31813,	166.395,	15
4107,	9900015,	34.047,	-3.84882,	-0.163537,	799.409,	15
4108,	-9900015,	18.3537,	2.81643,	-0.910905,	153.958,	15
4108,	-9900015,	18.3104,	2.81822,	-0.91082,	153.869,	15
4109,	9900015,	2.57947,	4.7926,	1.33652,	155.571,	15
4109,	9900015,	2.57947,	4.79259,	1.33652,	155.571,	15
4109,	9900015,	2.5794,	4.79257,	1.33647,	155.562,	15
4109,	9900015,	2.5794,	4.79257,	1.33647,	155.562,	15
4109,	9900015,	2.5794,	4.79257,	1.33647,	155.562,	15
4109,	9900015,	2.5794,	4.79257,	1.33647,	155.562,	15
4110,	9900015,	17.3314,	-4.95192,	-1.89401,	1225.8,	15
4110,	9900015,	17.3314,	-4.95192,	-1.89401,	1225.8,	15
4111,	-9900015,	29.6564,	-1.90905,	1.64245,	102.238,	15
4111,	-9900015,	29.6564,	-1.90905,	1.64245,	102.238,	15
4112,	-9900015,	30.3015,	0.558011,	-1.60701,	35.1427,	15
4113,	9900015,	34.9193,	2.75763,	-0.960206,	276.313,	15
4113,	9900015,	34.9192,	2.75763,	-0.960206,	276.312,	15
4114,	9900015,	53.2924,	-2.75416,	-2.60924,	420.251,	15
4115,	-9900015,	17.1691,	-0.622113,	0.603764,	20.6,	15
4115,	-9900015,	17.1691,	-0.622113,	0.603764,	20.6,	15
4116,	9900015,	15.6982,	-4.43972,	3.12665,	665.317,	15
4116,	9900015,	15.6982,	-4.43972,	3.12665,	665.317,	15
4117,	9900015,	35.9188,	0.0778704,	0.485321,	36.0278,	15
4117,	9900015,	35.9188,	0.0778704,	0.485321,	36.0278,	15
4118,	9900015,	44.6766,	3.39588,	2.13276,	667.343,	15
4118,	9900015,	44.6766,	3.39588,	2.13276,	667.343,	15
4119,	9900015,	46.6552,	2.9195,	-2.09281,	433.566,	15
4120,	-9900015,	39.8409,	1.80134,	0.0924456,	123.961,	15
4120,	-9900015,	39.8397,	1.80134,	0.0924477,	123.958,	15
4121,	9900015,	29.5,	-4.26955,	-1.79693,	1054.68,	15
4122,	-9900015,	50.2334,	0.484753,	-0.218178,	56.2519,	15
4123,	9900015,	12.4948,	-0.0179874,	-1.56815,	12.4968,	15
4124,	9900015,	14.6315,	2.46676,	2.9542,	86.8308,	15
4124,	9900015,	14.6315,	2.46676,	2.9542,	86.8308,	15
4125,	9900015,	29.5596,	4.48782,	0.76739,	1314.5,	15
4125,	9900015,	29.5596,	4.48782,	0.76739,	1314.5,	15
4125,	9900015,	29.5596,	4.48782,	0.76739,	1314.5,	15
4126,	9900015,	17.3168,	4.69238,	-1.19366,	944.825,	15
4127,	9900015,	20.5364,	-2.58885,	0.325074,	137.487,	15
4128,	9900015,	18.4293,	1.65544,	-2.21694,	50.0025,	15
4129,	-9900015,	27.7548,	0.185824,	1.9652,	28.2354,	15
4129,	-9900015,	27.734,	0.186001,	1.9652,	28.2151,	15
4130,	-9900015,	34.4384,	-1.73537,	2.00954,	100.687,	15
4131,	-9900015,	10.536,	-2.46978,	-0.97539,	62.7125,	15
4131,	-9900015,	10.536,	-2.46978,	-0.97539,	62.7125,	15
4131,	-9900015,	10.536,	-2.46978,	-0.97539,	62.7125,	15
4132,	-9900015,	40.1906,	-3.82567,	-0.7443,	922.082,	15
4132,	-9900015,	40.1906,	-3.82567,	-0.7443,	922.082,	15
4133,	9900015,	9.38395,	5.4514,	-0.432674,	1093.65,	15
4133,	9900015,	9.32911,	5.45218,	-0.432824,	1088.1,	15
4133,	9900015,	9.32911,	5.45218,	-0.432824,	1088.1,	15
4134,	9900015,	9.04781,	2.98394,	-1.84386,	89.6459,	15
4135,	9900015,	25.2972,	-0.92771,	-1.65952,	36.9867,	15
4136,	9900015,	11.2594,	-3.54468,	0.559428,	195.112,	15
4136,	9900015,	11.2594,	-3.54468,	0.559428,	195.112,	15
4136,	9900015,	11.2594,	-3.54468,	0.559428,	195.112,	15
4137,	9900015,	43.9072,	0.632121,	0.000748382,	52.9754,	15
4137,	9900015,	43.9072,	0.632121,	0.000748407,	52.9753,	15
4138,	9900015,	51.4837,	2.70457,	-0.138331,	386.507,	15
4139,	-9900015,	48.0431,	-3.00462,	-1.88053,	485.913,	15
4140,	9900015,	19.2563,	2.79357,	-0.235711,	157.906,	15
4141,	9900015,	53.2315,	-3.47677,	2.31878,	861.98,	15
4141,	9900015,	53.2023,	-3.47677,	2.31882,	861.507,	15
4142,	9900015,	38.1578,	1.13056,	0.599069,	65.2542,	15
4142,	9900015,	38.1577,	1.13056,	0.599069,	65.2541,	15
4143,	-9900015,	33.9723,	2.07315,	-1.01828,	137.174,	15
4144,	-9900015,	29.4216,	-0.44495,	1.64739,	32.3825,	15
4145,	-9900015,	25.4865,	3.61525,	2.24242,	473.891,	15
4145,	-9900015,	25.4865,	3.61525,	2.24242,	473.891,	15
4146,	9900015,	22.8145,	-4.84159,	-2.66462,	1445.05,	15
4146,	9900015,	22.7274,	-4.84186,	-2.66466,	1439.92,	15
4146,	9900015,	22.7274,	-4.84186,	-2.66466,	1439.92,	15
4147,	9900015,	31.0252,	3.8139,	0.126276,	703.477,	15
4147,	9900015,	31.0252,	3.8139,	0.126276,	703.477,	15
4147,	9900015,	31.0252,	3.8139,	0.126276,	703.477,	15
4148,	9900015,	10.0351,	-3.05992,	-2.11724,	107.239,	15
4149,	9900015,	38.408,	3.52303,	-0.867016,	651.335,	15
4150,	9900015,	29.277,	-3.61161,	-1.89088,	542.393,	15
4151,	9900015,	30.305,	3.479,	2.85263,	491.819,	15
4152,	-9900015,	48.6069,	-2.15191,	-1.43594,	211.865,	15
4153,	-9900015,	19.6357,	-2.66253,	-1.60271,	141.399,	15
4154,	9900015,	7.5667,	-5.44061,	-2.28593,	872.389,	15
4155,	9900015,	80.6345,	3.38469,	-1.05231,	1191.08,	15
4156,	9900015,	36.7856,	-4.53101,	-2.79146,	1708.01,	15
4156,	9900015,	36.7856,	-4.53101,	-2.79146,	1708.01,	15
4157,	-9900015,	10.133,	-1.60339,	-1.18019,	26.1992,	15
4157,	-9900015,	10.133,	-1.60339,	-1.18019,	26.1992,	15
4157,	-9900015,	10.133,	-1.60339,	-1.18019,	26.1992,	15
4158,	-9900015,	35.9294,	-0.918467,	1.68969,	52.1799,	15
4158,	-9900015,	35.9292,	-0.918468,	1.68969,	52.1797,	15
4159,	9900015,	38.1206,	1.87002,	2.33404,	126.609,	15
4159,	9900015,	38.1206,	1.87002,	2.33404,	126.609,	15
4160,	-9900015,	72.3267,	2.87039,	-0.717759,	640.114,	15
4161,	9900015,	18.5527,	3.24098,	-2.34579,	237.454,	15
4162,	-9900015,	24.368,	2.48637,	3.07858,	147.436,	15
4162,	-9900015,	24.368,	2.48637,	3.07858,	147.435,	15
4163,	9900015,	20.7768,	2.53922,	-2.36925,	132.438,	15
4164,	9900015,	38.7186,	4.52472,	0.859057,	1786.48,	15
4164,	9900015,	38.7186,	4.52472,	0.859057,	1786.48,	15
4165,	9900015,	7.28648,	0.00403322,	1.40502,	7.28653,	15
4166,	9900015,	13.9599,	1.15874,	-2.99587,	24.4284,	15
4167,	9900015,	23.2753,	-2.75141,	2.74132,	183.043,	15
4168,	-9900015,	34.4634,	1.32609,	2.05461,	69.4749,	15
4169,	-9900015,	37.3279,	-2.65017,	2.98807,	265.534,	15
4170,	9900015,	26.0399,	-4.72553,	-0.574456,	1468.65,	15
4171,	-9900015,	13.5052,	-1.15464,	0.885879,	23.5534,	15
4172,	9900015,	22.9758,	-2.4522,	-1.60838,	134.407,	15
4173,	9900015,	41.7072,	-0.896498,	1.20883,	59.6204,	15
4173,	9900015,	41.7071,	-0.896498,	1.20883,	59.6203,	15
4174,	9900015,	3.70052,	-6.5359,	0.952877,	1275.67,	15
4175,	-9900015,	16.4413,	2.59139,	3.07186,	110.348,	15
4175,	-9900015,	16.4413,	2.59139,	3.07186,	110.348,	15
4176,	-9900015,	7.43987,	-1.5615,	2.90556,	18.5095,	15
4177,	9900015,	38.3516,	-4.44071,	-2.96486,	1627.01,	15
4177,	9900015,	38.3504,	-4.44072,	-2.96486,	1626.97,	15
4178,	-9900015,	20.2836,	0.459446,	-1.09319,	22.4624,	15
4178,	-9900015,	20.2835,	0.459448,	-1.09319,	22.4623,	15
4178,	-9900015,	20.2835,	0.459448,	-1.09319,	22.4623,	15
4179,	9900015,	26.6312,	2.72539,	0.148483,	204.1,	15
4180,	9900015,	15.7375,	-2.41031,	-2.63944,	88.3445,	15
4180,	9900015,	15.7375,	-2.41031,	-2.63944,	88.3443,	15
4181,	-9900015,	45.764,	0.458144,	0.235054,	50.6514,	15
4181,	-9900015,	45.764,	0.458144,	0.235054,	50.6514,	15
4182,	9900015,	52.464,	-2.91681,	0.128784,	486.244,	15
4182,	9900015,	52.464,	-2.91681,	0.128784,	486.244,	15
4183,	9900015,	19.0188,	1.87532,	0.209718,	63.4869,	15
4183,	9900015,	19.0188,	1.87532,	0.209718,	63.4869,	15
4184,	-9900015,	18.7615,	3.17765,	2.49265,	225.44,	15
4184,	-9900015,	18.7615,	3.17765,	2.49265,	225.44,	15
4185,	-9900015,	15.5792,	-0.810981,	2.77079,	20.9893,	15
4186,	9900015,	29.7539,	-2.47368,	-2.57097,	177.784,	15
4186,	9900015,	29.7274,	-2.47377,	-2.57097,	177.641,	15
4187,	-9900015,	41.5655,	-1.75448,	1.48236,	123.729,	15
4187,	-9900015,	41.5655,	-1.75448,	1.48236,	123.729,	15
4188,	9900015,	24.0116,	2.38439,	-2.33314,	131.399,	15
4189,	-9900015,	40.737,	2.32724,	-1.01964,	210.756,	15
4189,	-9900015,	40.737,	2.32724,	-1.01964,	210.756,	15
4190,	9900015,	33.4836,	-3.40793,	-0.2843,	506.2,	15
4190,	9900015,	33.4836,	-3.40793,	-0.2843,	506.199,	15
4191,	-9900015,	25.8316,	-0.0566802,	-2.34078,	25.8732,	15
4192,	9900015,	22.988,	3.99753,	2.06455,	626.216,	15
4193,	-9900015,	34.6511,	4.1923,	-2.1318,	1146.77,	15
4193,	-9900015,	34.6511,	4.1923,	-2.1318,	1146.77,	15
4193,	-9900015,	34.6511,	4.1923,	-2.1318,	1146.77,	15
4194,	-9900015,	35.2933,	-3.49325,	-1.10038,	580.985,	15
4194,	-9900015,	35.2824,	-3.49332,	-1.10038,	580.844,	15
4195,	-9900015,	27.8903,	2.19355,	-0.400388,	126.601,	15
4195,	-9900015,	27.8902,	2.19355,	-0.400388,	126.601,	15
4195,	-9900015,	27.8899,	2.19355,	-0.400388,	126.6,	15
4196,	9900015,	20.0498,	4.06542,	0.645409,	584.515,	15
4196,	9900015,	20.0498,	4.06542,	0.645409,	584.515,	15
4197,	-9900015,	24.2615,	-2.86924,	-0.00387119,	214.476,	15
4198,	9900015,	25.6094,	3.94554,	-0.112615,	662.305,	15
4199,	9900015,	31.0961,	4.27775,	-2.57933,	1120.89,	15
4200,	9900015,	46.3842,	1.28979,	-1.77799,	90.6196,	15
4201,	-9900015,	41.3357,	-3.81575,	-2.73067,	939.001,	15
4202,	-9900015,	37.2226,	-1.40268,	1.32792,	80.2523,	15
