event,	id,	pt,	eta,	phi,	momentum,	mass
1236,	-6000113,	63.5177,	-1.70375,	0.132695,	180.279,	15
1237,	6000113,	22.5452,	-2.74756,	2.21561,	176.627,	15
1237,	-6000113,	40.9671,	0.507667,	0.369339,	46.3606,	15
1238,	6000113,	54.2702,	1.01853,	2.79935,	84.9393,	15
1238,	-6000113,	67.1108,	-0.349292,	-0.320309,	71.2465,	15
1239,	6000113,	8.77612,	-1.23722,	-0.789781,	16.3948,	15
1239,	-6000113,	15.1506,	3.38272,	-0.0524022,	223.356,	15
1240,	6000113,	39.9943,	-0.634928,	-0.955405,	48.3303,	15
1240,	-6000113,	117.586,	0.158111,	-2.77521,	119.058,	15
1241,	6000113,	96.362,	-0.969316,	-1.68293,	145.289,	15
1241,	-6000113,	68.9717,	0.0913806,	-0.557679,	69.2599,	15
1242,	6000113,	51.7024,	-1.34313,	-1.13383,	105.785,	15
1242,	-6000113,	55.7722,	-0.336381,	2.08176,	58.9574,	15
1243,	6000113,	26.4483,	3.56336,	3.11708,	466.943,	15
1243,	-6000113,	83.6169,	1.04061,	0.374856,	133.125,	15
1244,	6000113,	62.8019,	2.49144,	1.6119,	381.879,	15
1244,	-6000113,	39.6981,	3.97339,	-1.57671,	1055.64,	15
1245,	6000113,	41.2655,	-0.0675872,	2.30106,	41.3598,	15
1245,	-6000113,	73.0563,	1.09318,	-1.53897,	121.233,	15
1246,	6000113,	49.5907,	2.24523,	-2.24001,	236.757,	15
1246,	-6000113,	59.8699,	1.17341,	0.779515,	106.039,	15
1247,	6000113,	77.2083,	0.522691,	2.55867,	87.9974,	15
1247,	-6000113,	52.2816,	0.989546,	-0.00682749,	80.0369,	15
1248,	6000113,	29.7552,	1.08832,	-0.993886,	49.1863,	15
1248,	-6000113,	146.413,	0.302976,	0.97383,	153.184,	15
1249,	6000113,	77.6341,	0.874183,	-1.9025,	109.236,	15
1249,	-6000113,	132.642,	-1.93016,	-0.312071,	466.614,	15
1250,	6000113,	64.6985,	0.302197,	2.85458,	67.6753,	15
1250,	-6000113,	112.954,	0.27409,	0.547206,	117.223,	15
1251,	6000113,	32.1057,	1.77169,	-2.72528,	97.1335,	15
1251,	-6000113,	149.029,	1.83023,	-0.364964,	476.574,	15
1252,	6000113,	26.1374,	2.49235,	2.98128,	159.076,	15
1252,	-6000113,	172.717,	1.88743,	0.867569,	583.249,	15
1253,	6000113,	59.1535,	1.32126,	1.62584,	118.749,	15
1253,	-6000113,	82.7184,	2.30522,	-2.15612,	418.81,	15
1254,	6000113,	33.1543,	0.704055,	-1.09045,	41.7166,	15
1254,	-6000113,	37.0011,	-2.69586,	-2.88092,	275.393,	15
1255,	6000113,	64.3821,	0.907733,	2.22284,	92.779,	15
1255,	-6000113,	66.1522,	1.55128,	-0.674302,	163.049,	15
1256,	6000113,	40.1872,	1.44021,	-3.0532,	89.5864,	15
1256,	-6000113,	76.1385,	0.323134,	0.722452,	80.1482,	15
1257,	6000113,	41.7531,	0.0478074,	2.01802,	41.8008,	15
1257,	-6000113,	55.6243,	1.57386,	-0.493818,	139.964,	15
1258,	6000113,	19.295,	1.35062,	1.03356,	39.7371,	15
1258,	-6000113,	122.652,	-0.228372,	-1.77454,	125.864,	15
1259,	6000113,	39.3932,	-0.448126,	1.70365,	43.4152,	15
1259,	-6000113,	60.4508,	-2.12385,	-2.25666,	256.397,	15
1260,	6000113,	112.747,	1.69534,	2.68662,	317.497,	15
1260,	-6000113,	46.9375,	2.05816,	0.617386,	186.794,	15
1261,	6000113,	91.7699,	1.82274,	-1.02028,	291.388,	15
1261,	-6000113,	59.5429,	1.28282,	2.01855,	115.633,	15
1262,	6000113,	17.246,	0.753378,	-2.13877,	22.3761,	15
1262,	-6000113,	16.2605,	-3.17166,	2.63633,	194.223,	15
1263,	6000113,	85.4737,	0.215297,	1.9362,	87.4624,	15
1263,	-6000113,	43.2398,	-1.04056,	0.190142,	68.839,	15
1264,	6000113,	45.5887,	3.99172,	-1.78299,	1234.69,	15
1264,	-6000113,	60.258,	2.68469,	0.779202,	443.555,	15
1265,	6000113,	62.7325,	0.73177,	-1.84681,	80.2918,	15
1265,	-6000113,	59.122,	0.283376,	1.43309,	61.5117,	15
1266,	6000113,	39.6308,	0.0208162,	2.11481,	39.6394,	15
1266,	-6000113,	42.1814,	-1.88014,	-0.933687,	141.455,	15
1267,	6000113,	53.996,	0.772787,	-1.95638,	70.9378,	15
1267,	-6000113,	131.118,	2.07601,	-2.2836,	530.898,	15
1268,	6000113,	168.328,	1.92114,	0.245315,	587.061,	15
1268,	-6000113,	162.876,	1.80372,	-0.51322,	507.919,	15
1269,	6000113,	90.7644,	-2.03487,	2.93079,	353.161,	15
1269,	-6000113,	50.4856,	-2.90526,	0.987091,	462.567,	15
1270,	6000113,	43.2215,	-0.697466,	-2.86462,	54.1674,	15
1270,	-6000113,	50.1054,	-2.60842,	0.299593,	341.999,	15
1271,	6000113,	72.6681,	1.2611,	-2.06128,	138.529,	15
1271,	-6000113,	11.3081,	4.11018,	-0.250562,	344.749,	15
1272,	6000113,	53.4868,	0.480251,	-1.51926,	59.7744,	15
1272,	-6000113,	71.2003,	0.807131,	1.26545,	95.6791,	15
1273,	6000113,	61.6485,	-0.13977,	-2.01166,	62.2516,	15
1273,	-6000113,	60.1784,	0.244692,	0.717255,	61.989,	15
1274,	6000113,	45.5507,	1.66749,	-1.56092,	124.982,	15
1274,	-6000113,	97.7833,	1.83874,	0.684867,	315.234,	15
1275,	6000113,	27.4495,	2.07948,	0.741845,	111.518,	15
1275,	-6000113,	57.1375,	0.00420784,	-2.18807,	57.138,	15
1276,	6000113,	66.7146,	0.681718,	0.965871,	82.8268,	15
1276,	-6000113,	44.6017,	-0.415867,	-1.84603,	48.5144,	15
1277,	6000113,	50.1468,	2.5857,	-2.29811,	334.678,	15
1277,	-6000113,	77.1952,	3.2668,	0.701574,	1013.78,	15
1278,	6000113,	36.9029,	-2.89689,	0.841127,	335.317,	15
1278,	-6000113,	62.0527,	-0.507213,	-0.93622,	70.2073,	15
1279,	6000113,	41.6507,	-1.27183,	-2.01749,	80.1297,	15
1279,	-6000113,	79.8633,	-0.14218,	0.176263,	80.6719,	15
1280,	6000113,	27.2816,	3.80687,	-1.33597,	614.263,	15
1280,	-6000113,	30.9718,	0.940897,	-0.756663,	45.723,	15
1281,	6000113,	53.5482,	-2.01708,	0.476759,	204.805,	15
1281,	-6000113,	39.8319,	-0.240331,	-2.84613,	40.9877,	15
1282,	6000113,	56.4077,	3.33196,	2.8025,	790.525,	15
1282,	-6000113,	62.8566,	2.69423,	-0.417703,	467.08,	15
1283,	6000113,	63.4197,	0.103566,	-1.46603,	63.7601,	15
1283,	-6000113,	62.9811,	-0.384076,	1.90947,	67.6838,	15
1284,	6000113,	90.6282,	-1.27013,	-1.11615,	174.102,	15
1284,	-6000113,	82.5093,	-1.13582,	1.96047,	141.705,	15
1285,	6000113,	34.8509,	1.88392,	0.604272,	117.295,	15
1285,	-6000113,	49.8665,	-0.133623,	-1.87591,	50.3124,	15
1286,	6000113,	218.659,	-1.3047,	0.463916,	432.709,	15
1286,	-6000113,	58.4337,	-1.78128,	2.66589,	178.394,	15
1287,	6000113,	53.7003,	-1.42661,	-2.32712,	118.266,	15
1287,	-6000113,	61.9382,	-2.45459,	0.0684836,	363.193,	15
1288,	6000113,	119.717,	-0.716752,	-0.0440899,	151.807,	15
1288,	-6000113,	113.131,	0.681679,	-2.70863,	140.45,	15
1289,	6000113,	78.2803,	-0.411676,	-1.76983,	85.0078,	15
1289,	-6000113,	38.3437,	-1.85839,	1.49149,	125.946,	15
1290,	6000113,	117.792,	0.962189,	-2.16561,	176.657,	15
1290,	-6000113,	127.615,	1.31124,	1.18329,	253.97,	15
1291,	6000113,	35.1353,	0.884186,	1.23818,	49.7878,	15
1291,	-6000113,	29.715,	-1.92836,	0.625538,	104.354,	15
1292,	6000113,	75.7824,	-2.315,	2.59274,	387.388,	15
1292,	-6000113,	70.5662,	-0.841984,	-3.13702,	97.0929,	15
1293,	6000113,	57.4205,	-0.477721,	0.159145,	64.0983,	15
1293,	-6000113,	52.3681,	0.49949,	-2.88741,	59.0378,	15
1294,	6000113,	58.5136,	-2.93353,	-2.96168,	551.405,	15
1294,	-6000113,	38.4541,	-1.35003,	-0.833982,	79.1534,	15
1295,	6000113,	65.6461,	-1.25147,	2.5434,	124.123,	15
1295,	-6000113,	77.0423,	-1.27412,	-1.58219,	148.509,	15
1296,	6000113,	69.8373,	2.18222,	1.10549,	313.527,	15
1296,	-6000113,	61.217,	2.53287,	-2.25871,	387.778,	15
1297,	6000113,	51.8402,	-2.42115,	2.91874,	294.132,	15
1297,	-6000113,	68.4546,	-1.825,	0.104228,	217.823,	15
1298,	6000113,	77.0667,	1.28317,	1.82895,	149.711,	15
1298,	-6000113,	168.371,	0.680231,	-0.924921,	208.851,	15
1299,	6000113,	68.0972,	-1.49692,	2.99146,	159.746,	15
1299,	-6000113,	58.4766,	-1.8755,	-0.818413,	195.235,	15
1300,	6000113,	95.466,	-1.98787,	-3.10269,	354.986,	15
1300,	-6000113,	81.9742,	-1.67215,	-0.0464103,	225.898,	15
1301,	6000113,	83.8246,	-0.558315,	-1.33176,	97.2322,	15
1301,	-6000113,	31.3327,	0.730106,	2.15751,	40.0614,	15
1302,	6000113,	69.7895,	2.44341,	-3.11018,	404.746,	15
1302,	-6000113,	57.7093,	2.49204,	0.444087,	351.124,	15
1303,	6000113,	62.2302,	1.95707,	-0.324901,	224.646,	15
1303,	-6000113,	78.1174,	2.28278,	-2.91023,	386.913,	15
1304,	6000113,	130.244,	-0.897225,	-1.87455,	186.28,	15
1304,	-6000113,	142.458,	-0.400898,	-1.10802,	154.06,	15
1305,	6000113,	55.1082,	2.90392,	-2.05015,	504.247,	15
1305,	-6000113,	72.9088,	2.45523,	1.10729,	427.791,	15
1306,	6000113,	82.0665,	0.663384,	0.102149,	100.796,	15
1306,	-6000113,	73.1599,	0.0145546,	-2.93218,	73.1677,	15
1307,	6000113,	17.0904,	-4.41472,	1.7845,	706.437,	15
1307,	-6000113,	105.595,	-2.42259,	-1.10188,	599.978,	15
1308,	6000113,	55.7376,	-0.863247,	-1.65455,	77.8274,	15
1308,	-6000113,	111.818,	-1.06704,	1.20943,	181.748,	15
1309,	6000113,	58.3947,	2.0006,	-1.84118,	219.819,	15
1309,	-6000113,	53.6138,	1.12565,	1.5182,	91.3222,	15
1310,	6000113,	29.1213,	-1.10814,	2.63866,	48.9075,	15
1310,	-6000113,	77.5422,	0.722106,	0.350588,	98.6527,	15
1311,	6000113,	57.1486,	1.37796,	-2.9514,	120.552,	15
1311,	-6000113,	26.0946,	-0.864945,	-1.22193,	36.4796,	15
1312,	6000113,	85.3635,	-1.95087,	1.26727,	306.325,	15
1312,	-6000113,	58.936,	-2.37808,	-2.7967,	320.519,	15
1313,	6000113,	77.3261,	-0.0829966,	0.957097,	77.5926,	15
1313,	-6000113,	23.145,	1.97921,	-2.99838,	85.3494,	15
1314,	6000113,	38.3982,	0.958716,	2.56918,	57.4385,	15
1314,	-6000113,	88.489,	2.10728,	0.570072,	369.325,	15
1315,	6000113,	67.4408,	-0.35963,	-1.02745,	71.8492,	15
1315,	-6000113,	63.7853,	-1.42383,	2.1514,	140.129,	15
1316,	6000113,	17.2644,	-0.167379,	-0.771432,	17.5068,	15
1316,	-6000113,	23.847,	-3.48144,	-1.8295,	387.959,	15
1317,	6000113,	56.6725,	-0.00700477,	-2.65158,	56.6739,	15
1317,	-6000113,	55.5539,	1.51985,	0.913687,	133.059,	15
1318,	6000113,	29.4172,	0.88284,	2.70465,	41.6453,	15
1318,	-6000113,	103.596,	1.98217,	-1.04746,	383.114,	15
1319,	6000113,	57.7761,	-2.88788,	2.56319,	520.298,	15
1319,	-6000113,	58.3067,	-1.83119,	-0.416053,	186.626,	15
1320,	6000113,	69.2079,	-0.211492,	-2.16287,	70.7614,	15
1320,	-6000113,	19.7434,	-2.42856,	1.43871,	112.84,	15
1321,	6000113,	63.7566,	-0.679231,	-2.61879,	79.038,	15
1321,	-6000113,	45.975,	0.939002,	-0.954099,	67.7773,	15
1322,	6000113,	92.7018,	-2.51934,	-2.18289,	579.431,	15
1322,	-6000113,	37.1921,	-1.81661,	0.383243,	117.407,	15
1323,	6000113,	91.9879,	1.07313,	1.69197,	150.238,	15
1323,	-6000113,	18.2475,	3.24578,	-3.0622,	234.667,	15
1324,	6000113,	40.1635,	0.429271,	2.38343,	43.9212,	15
1324,	-6000113,	125.409,	-0.646375,	-2.49859,	152.532,	15
1325,	6000113,	44.3099,	0.825359,	0.188289,	60.2786,	15
1325,	-6000113,	55.4281,	2.14005,	-3.05231,	238.826,	15
1326,	6000113,	89.0022,	2.31392,	3.1111,	454.483,	15
1326,	-6000113,	49.3339,	2.58678,	0.154241,	329.603,	15
1327,	6000113,	69.3924,	1.69242,	0.475471,	194.878,	15
1327,	-6000113,	34.527,	0.0676031,	2.54148,	34.606,	15
1328,	6000113,	61.6595,	1.23518,	-1.06028,	114.988,	15
1328,	-6000113,	63.6484,	0.972856,	1.81878,	96.2203,	15
1329,	6000113,	46.3624,	2.55602,	-2.47351,	300.475,	15
1329,	-6000113,	72.76,	1.84751,	0.759267,	236.529,	15
1330,	6000113,	63.8587,	-1.29588,	-0.04654,	125.414,	15
1330,	-6000113,	62.8592,	-1.78868,	3.11615,	193.251,	15
1331,	6000113,	75.5026,	1.89437,	-0.711495,	256.662,	15
1331,	-6000113,	88.0744,	0.196445,	-1.99072,	89.7793,	15
1332,	6000113,	44.4565,	-0.489763,	-0.736187,	49.8957,	15
1332,	-6000113,	140.914,	0.251652,	-2.30037,	145.4,	15
1333,	6000113,	15.5272,	-1.72055,	-2.10762,	44.7695,	15
1333,	-6000113,	88.307,	0.771369,	2.75091,	115.908,	15
1334,	6000113,	73.1134,	2.6023,	-0.259598,	496.032,	15
1334,	-6000113,	51.9067,	2.20844,	2.9987,	239.066,	15
1335,	6000113,	97.0417,	1.56631,	-2.12881,	242.496,	15
1335,	-6000113,	67.6576,	1.82288,	1.68438,	214.855,	15
1336,	6000113,	22.7022,	-0.918299,	-2.29701,	32.9661,	15
1336,	-6000113,	45.8577,	-3.20734,	1.4528,	567.571,	15
1337,	6000113,	54.4082,	-0.435518,	-1.08995,	59.6502,	15
1337,	-6000113,	79.2393,	-1.73597,	0.640544,	231.801,	15
1338,	6000113,	48.1299,	0.403418,	-1.06962,	52.0998,	15
1338,	-6000113,	80.2562,	0.256708,	2.34905,	82.9151,	15
1339,	6000113,	72.1146,	1.22382,	-1.33674,	133.206,	15
1339,	-6000113,	97.8208,	0.372996,	0.967275,	104.705,	15
1340,	6000113,	86.3224,	0.275335,	1.63626,	89.6151,	15
1340,	-6000113,	35.8892,	1.41665,	-1.18274,	78.3431,	15
1341,	6000113,	87.2141,	1.67602,	-1.67293,	241.207,	15
1341,	-6000113,	43.7197,	1.85812,	1.53374,	143.568,	15
1342,	6000113,	19.3896,	-0.586906,	-0.0595375,	22.826,	15
1342,	-6000113,	89.363,	1.98233,	-0.979456,	330.525,	15
1343,	6000113,	86.6669,	0.407076,	0.324881,	93.9474,	15
1343,	-6000113,	98.9995,	-0.164214,	1.72056,	100.337,	15
1344,	6000113,	55.2657,	-1.32961,	-1.56011,	111.751,	15
1344,	-6000113,	119.287,	-0.759912,	2.8973,	155.419,	15
1345,	6000113,	101.185,	-0.915828,	0.558463,	146.669,	15
1345,	-6000113,	33.3023,	-0.417281,	-2.4533,	36.244,	15
1346,	6000113,	199.256,	1.30412,	0.556089,	394.113,	15
1346,	-6000113,	178.848,	-0.191422,	-1.87978,	182.135,	15
1347,	6000113,	36.1002,	-2.32673,	1.66995,	186.674,	15
1347,	-6000113,	77.988,	-1.06836,	-0.733004,	126.893,	15
1348,	6000113,	80.0946,	2.31614,	-3.01079,	409.889,	15
1348,	-6000113,	56.3217,	1.90165,	0.65811,	192.796,	15
1349,	6000113,	23.531,	-2.63554,	0.000394124,	164.982,	15
1349,	-6000113,	102.827,	-1.21678,	3.00175,	188.816,	15
1350,	6000113,	65.8889,	0.382568,	-1.3002,	70.7697,	15
1350,	-6000113,	99.9249,	0.593033,	2.89834,	118.017,	15
1351,	6000113,	61.6692,	-1.35964,	0.964323,	128.011,	15
1351,	-6000113,	53.5603,	-0.431472,	-2.11319,	58.6238,	15
1352,	6000113,	68.6072,	1.0198,	0.675731,	107.484,	15
1352,	-6000113,	66.1904,	0.857663,	-2.77782,	92.0641,	15
1353,	6000113,	82.2226,	-0.733036,	2.02283,	105.321,	15
1353,	-6000113,	60.9229,	-0.804386,	-1.00219,	81.7185,	15
1354,	6000113,	50.9099,	-0.35711,	-2.06638,	54.1907,	15
1354,	-6000113,	82.4652,	-0.0783111,	0.738461,	82.7182,	15
1355,	6000113,	63.4466,	-2.30633,	-1.18938,	321.585,	15
1355,	-6000113,	70.4758,	-1.77715,	2.08863,	214.32,	15
1356,	6000113,	65.9528,	-0.948453,	0.718965,	97.9087,	15
1356,	-6000113,	46.3605,	-0.0605645,	-2.24742,	46.4456,	15
1357,	6000113,	131.805,	3.45209,	-2.56295,	2082.39,	15
1357,	-6000113,	42.4276,	3.80279,	-0.131493,	951.405,	15
1358,	6000113,	64.8094,	-0.503832,	-0.920934,	73.2108,	15
1358,	-6000113,	53.4263,	-1.31102,	2.86771,	106.305,	15
1359,	6000113,	36.3664,	0.690667,	-1.18659,	45.3905,	15
1359,	-6000113,	33.5766,	2.95619,	1.75115,	323.623,	15
1360,	6000113,	69.2485,	-0.566431,	-2.6401,	80.6577,	15
1360,	-6000113,	67.4544,	0.012269,	1.15433,	67.4595,	15
1361,	6000113,	52.6473,	-0.553001,	0.800468,	60.9046,	15
1361,	-6000113,	65.5601,	0.687828,	-2.63391,	81.6898,	15
1362,	6000113,	114.82,	-2.16603,	3.08863,	507.406,	15
1362,	-6000113,	28.7084,	-0.7648,	1.66642,	37.5218,	15
1363,	6000113,	45.1478,	0.419377,	-3.02217,	49.1766,	15
1363,	-6000113,	78.8444,	-0.407334,	0.880676,	85.4763,	15
1364,	6000113,	117.08,	2.32011,	-2.79201,	601.504,	15
1364,	-6000113,	62.682,	2.225,	1.78459,	293.4,	15
1365,	6000113,	48.2929,	-2.27284,	2.13445,	236.875,	15
1365,	-6000113,	24.4251,	-4.66218,	-0.0238221,	1293.02,	15
1366,	6000113,	9.10109,	-1.84737,	2.4259,	29.582,	15
1366,	-6000113,	197.474,	0.108591,	0.632833,	198.64,	15
1367,	6000113,	51.0691,	-0.577843,	-2.00705,	59.8351,	15
1367,	-6000113,	60.4936,	0.647513,	0.559092,	73.6246,	15
1368,	6000113,	41.2101,	0.542613,	0.837204,	47.4271,	15
1368,	-6000113,	129.258,	-0.633215,	2.08547,	156.049,	15
1369,	6000113,	14.9766,	2.93322,	-0.800158,	141.089,	15
1369,	-6000113,	197.22,	1.77617,	1.65205,	599.2,	15
1370,	6000113,	61.3769,	0.389546,	2.06679,	66.0929,	15
1370,	-6000113,	64.0576,	0.188122,	-1.18422,	65.1945,	15
1371,	6000113,	31.0394,	1.96848,	2.10249,	113.286,	15
1371,	-6000113,	37.4497,	-0.622094,	-2.87834,	44.933,	15
1372,	6000113,	60.2413,	0.623425,	-1.01287,	72.3321,	15
1372,	-6000113,	56.1998,	1.50216,	2.35929,	132.464,	15
1373,	6000113,	61.6743,	-0.957047,	1.07423,	92.142,	15
1373,	-6000113,	59.2549,	0.379295,	-1.07594,	63.5686,	15
1374,	6000113,	13.8191,	-0.929078,	-0.371205,	20.2249,	15
1374,	-6000113,	22.3268,	2.84841,	1.82514,	193.331,	15
1375,	6000113,	59.5078,	1.89391,	-2.35554,	202.201,	15
1375,	-6000113,	60.6194,	0.945959,	0.874796,	89.8255,	15
1376,	6000113,	38.0867,	1.16627,	0.190919,	67.0619,	15
1376,	-6000113,	53.6936,	-0.553655,	-2.51573,	62.1355,	15
1377,	6000113,	9.22848,	-4.3971,	-2.59736,	374.801,	15
1377,	-6000113,	33.2902,	-0.625341,	2.52716,	40.0142,	15
1378,	6000113,	36.0497,	0.308715,	-0.383962,	37.7812,	15
1378,	-6000113,	15.894,	3.47851,	-2.52309,	257.819,	15
1379,	6000113,	59.0331,	0.90338,	-0.591697,	84.8049,	15
1379,	-6000113,	107.211,	2.18235,	0.104969,	481.368,	15
1380,	6000113,	61.0422,	0.548262,	3.02879,	70.4488,	15
1380,	-6000113,	61.993,	0.701717,	-0.0295332,	77.8925,	15
1381,	6000113,	83.7094,	0.470894,	1.62647,	93.163,	15
1381,	-6000113,	66.1849,	1.02534,	-2.73085,	104.133,	15
1382,	6000113,	61.0224,	-0.830642,	-1.42544,	83.3128,	15
1382,	-6000113,	58.5551,	0.344335,	1.32033,	62.0609,	15
1383,	6000113,	79.7548,	-1.77431,	-0.547687,	241.89,	15
1383,	-6000113,	91.1314,	-1.31941,	-2.94005,	182.65,	15
1384,	6000113,	67.9954,	-1.80194,	1.29014,	211.683,	15
1384,	-6000113,	157.081,	-1.71099,	2.57867,	448.871,	15
1385,	6000113,	152.063,	-2.11956,	0.591019,	642.277,	15
1385,	-6000113,	212.991,	-0.458997,	-2.72884,	235.824,	15
1386,	6000113,	56.4041,	0.653263,	0.181896,	68.8736,	15
1386,	-6000113,	70.9312,	0.183848,	-2.38667,	72.1333,	15
1387,	6000113,	66.3745,	0.0155613,	2.98678,	66.3825,	15
1387,	-6000113,	60.1772,	-0.385447,	-0.335026,	64.7031,	15
1388,	6000113,	52.5285,	0.43534,	2.8696,	57.5852,	15
1388,	-6000113,	48.4496,	-1.52299,	-1.76864,	116.376,	15
1389,	6000113,	68.2231,	2.26586,	0.249132,	332.355,	15
1389,	-6000113,	53.9851,	1.99424,	-2.73849,	201.978,	15
1390,	6000113,	30.9492,	0.324037,	0.640639,	32.5883,	15
1390,	-6000113,	25.1142,	3.12464,	2.59102,	286.246,	15
1391,	6000113,	63.6082,	-0.422062,	0.402828,	69.3583,	15
1391,	-6000113,	21.5614,	1.91263,	-1.75228,	74.587,	15
1392,	6000113,	56.2178,	2.43253,	-0.107408,	322.562,	15
1392,	-6000113,	47.0578,	0.995352,	-2.47153,	72.3578,	15
1393,	6000113,	88.7749,	2.94762,	0.593138,	848.381,	15
1393,	-6000113,	33.6727,	1.63187,	-1.32831,	89.3843,	15
1394,	6000113,	71.8205,	1.27332,	-0.53831,	138.348,	15
1394,	-6000113,	170.515,	0.713805,	-1.57919,	215.831,	15
1395,	6000113,	154.069,	0.830884,	-1.59262,	210.383,	15
1395,	-6000113,	115.331,	1.05216,	-0.603356,	185.279,	15
1396,	6000113,	41.7362,	-1.17902,	1.55218,	74.2645,	15
1396,	-6000113,	33.9699,	0.959456,	-1.50799,	50.8424,	15
1397,	6000113,	42.0043,	4.46138,	-0.229116,	1819.17,	15
1397,	-6000113,	8.05423,	2.1282,	1.88976,	34.306,	15
1398,	6000113,	44.0003,	-1.615,	2.14343,	114.989,	15
1398,	-6000113,	88.3771,	-2.61359,	-1.74826,	606.318,	15
1399,	6000113,	7.40771,	0.388056,	-0.0990479,	7.9725,	15
1399,	-6000113,	6.46794,	5.22568,	1.79026,	601.494,	15
1400,	6000113,	52.9307,	2.35141,	-0.859885,	280.417,	15
1400,	-6000113,	47.0754,	3.60734,	2.2032,	868.421,	15
1401,	6000113,	41.2036,	0.163374,	-0.522308,	41.7548,	15
1401,	-6000113,	36.3399,	-1.95515,	-2.73564,	130.943,	15
1402,	6000113,	75.9553,	1.27016,	1.64803,	145.918,	15
1402,	-6000113,	58.2097,	1.34515,	-1.39033,	119.308,	15
1403,	6000113,	148.231,	-2.56259,	-1.47677,	966.946,	15
1403,	-6000113,	126.096,	-1.87514,	1.57819,	420.849,	15
1404,	6000113,	94.637,	-2.41652,	-0.974859,	534.51,	15
1404,	-6000113,	81.4341,	-2.69533,	2.2217,	605.788,	15
1405,	6000113,	51.1693,	1.06544,	1.44329,	83.0657,	15
1405,	-6000113,	81.6791,	0.937485,	-1.7173,	120.279,	15
1406,	6000113,	44.0875,	-2.25784,	-2.0756,	213.098,	15
1406,	-6000113,	115.102,	-2.51559,	-0.035022,	716.786,	15
1407,	6000113,	80.5448,	0.442374,	-0.407671,	88.5552,	15
1407,	-6000113,	112.861,	1.3542,	1.83937,	233.159,	15
1408,	6000113,	96.6984,	-1.33391,	0.856018,	196.265,	15
1408,	-6000113,	41.5103,	-1.02122,	-2.02937,	65.1034,	15
1409,	6000113,	28.6907,	-1.01012,	2.62136,	44.6156,	15
1409,	-6000113,	19.8813,	2.31888,	-2.14035,	102.017,	15
1410,	6000113,	77.8374,	-0.269777,	-2.93646,	80.6871,	15
1410,	-6000113,	61.6833,	-0.576773,	-0.78786,	72.2309,	15
1411,	6000113,	23.9271,	-0.219819,	-2.91939,	24.5076,	15
1411,	-6000113,	56.1894,	-2.65327,	2.21864,	400.933,	15
1412,	6000113,	67.6802,	-3.51672,	0.110686,	1140.53,	15
1412,	-6000113,	67.7608,	-3.64419,	-2.20269,	1296.87,	15
1413,	6000113,	81.2872,	0.387815,	1.41271,	87.477,	15
1413,	-6000113,	70.2124,	0.390398,	-1.40545,	75.6313,	15
1414,	6000113,	50.8417,	0.846256,	-0.875133,	70.1596,	15
1414,	-6000113,	71.2524,	-0.291709,	2.71667,	74.3055,	15
1415,	6000113,	30.535,	-2.04419,	-0.697697,	119.886,	15
1415,	-6000113,	26.4552,	0.711261,	2.58378,	33.4338,	15
1416,	6000113,	51.5638,	0.229653,	2.02557,	52.9296,	15
1416,	-6000113,	78.5009,	0.273662,	-0.935949,	81.4588,	15
1417,	6000113,	34.6566,	0.498277,	-2.26233,	39.0486,	15
1417,	-6000113,	75.5266,	1.72818,	1.30606,	219.329,	15
1418,	6000113,	34.3228,	-0.298132,	0.139618,	35.8595,	15
1418,	-6000113,	70.1882,	1.05872,	-2.75669,	113.339,	15
1419,	6000113,	3.65746,	-2.76867,	1.66354,	29.26,	15
1419,	-6000113,	62.2722,	1.38666,	-1.0423,	132.371,	15
1420,	6000113,	53.1056,	1.13379,	-1.27756,	91.0552,	15
1420,	-6000113,	75.76,	-0.841053,	-1.56379,	104.172,	15
1421,	6000113,	26.573,	-2.60839,	-1.1283,	181.371,	15
1421,	-6000113,	86.7821,	-1.02125,	2.55819,	136.11,	15
1422,	6000113,	68.5249,	-0.943887,	-2.18621,	101.385,	15
1422,	-6000113,	54.8053,	-0.678359,	0.652172,	67.9063,	15
1423,	6000113,	25.7346,	0.732598,	-2.20399,	32.955,	15
1423,	-6000113,	43.6037,	3.0113,	0.0929842,	443.95,	15
1424,	6000113,	62.545,	1.66353,	-2.41678,	170.979,	15
1424,	-6000113,	59.8685,	2.16997,	0.851045,	265.582,	15
1425,	6000113,	20.8743,	2.69944,	-0.991329,	155.917,	15
1425,	-6000113,	49.7567,	0.125127,	2.55718,	50.1467,	15
1426,	6000113,	85.9842,	-3.59048,	0.481992,	1559.71,	15
1426,	-6000113,	49.2216,	-3.31551,	-2.75609,	678.588,	15
1427,	6000113,	50.6673,	2.60913,	-1.39402,	346.078,	15
1427,	-6000113,	80.2548,	1.65405,	2.83308,	217.466,	15
1428,	6000113,	48.0658,	-2.94989,	-0.178718,	460.38,	15
1428,	-6000113,	81.7692,	-1.03542,	-3.00897,	129.66,	15
1429,	6000113,	52.2445,	-0.31263,	0.686403,	54.8185,	15
1429,	-6000113,	71.1025,	-0.058697,	-2.69771,	71.225,	15
1430,	6000113,	40.4302,	-1.71598,	0.847425,	116.073,	15
1430,	-6000113,	96.1488,	-0.292777,	2.32118,	100.299,	15
1431,	6000113,	34.3068,	3.43472,	-0.0718263,	532.696,	15
1431,	-6000113,	45.6629,	0.86638,	2.96314,	63.8997,	15
