mass_GeV,has_sensitivity,any_variation_sensitive,envelope_definition,campaign_has_sensitivity,numerical_control_n_sensitive,numerical_control_any_sensitive,numerical_control_all_sensitive,numerical_control_sensitive_variations,numerical_control_included_in_envelope,physical_variation_n_sensitive,physical_variation_any_sensitive,physical_variation_sensitive_variations,u2_min_central,u2_min_open,u2_min_campaign_central,u2_min_campaign_central_open,u2_min_central_repeat_1,u2_min_central_repeat_2,u2_min_scale_envelope_lo,u2_min_scale_envelope_hi,u2_min_scale_envelope_lo_source,u2_min_scale_envelope_hi_source,u2_min_scale_envelope_lo_dex,u2_min_scale_envelope_hi_dex,u2_min_pdf_p16,u2_min_pdf_p84,u2_min_pdf_p16_shift_dex,u2_min_pdf_p84_shift_dex,u2_min_pdf_std_dex,u2_min_pdf_n_finite,u2_min_bottom_mass_envelope_lo,u2_min_bottom_mass_envelope_hi,u2_min_bottom_mass_envelope_lo_source,u2_min_bottom_mass_envelope_hi_source,u2_min_bottom_mass_envelope_lo_dex,u2_min_bottom_mass_envelope_hi_dex,u2_min_decay_model_alt,u2_min_decay_model_shift_dex,u2_min_decay_model_envelope_lo,u2_min_decay_model_envelope_hi,u2_min_numerical_repeat_median_abs_dex,u2_min_numerical_repeat_max_abs_dex,u2_min_numerical_repeat_max_fractional,u2_min_numerical_repeat_n_finite,u2_min_numerical_repeat_open,u2_min_numerical_repeat_missing,u2_min_numerical_repeat_to_scale_ratio,u2_min_numerical_repeat_to_pdf_ratio,u2_min_numerical_repeat_to_bottom_mass_ratio,u2_min_numerical_repeat_to_decay_model_ratio,u2_min_numerical_repeat_subdominant,u2_min_numerical_repeat_not_subdominant,u2_min_envelope_lo,u2_min_envelope_hi,u2_min_envelope_lo_source,u2_min_envelope_hi_source,u2_min_envelope_open,u2_min_variation_missing,u2_max_central,u2_max_open,u2_max_campaign_central,u2_max_campaign_central_open,u2_max_central_repeat_1,u2_max_central_repeat_2,u2_max_envelope_lo,u2_max_envelope_hi,u2_max_envelope_open,numerical_control_topology_differs_from_campaign,numerical_control_topology_difference_variations_from_campaign,numerical_control_topology_differs_from_canonical,numerical_control_topology_difference_variations_from_canonical,physical_variation_topology_differs_from_campaign,physical_variation_topology_difference_variations_from_campaign,physical_variation_topology_differs_from_canonical,physical_variation_topology_difference_variations_from_canonical,u2_max_scale_envelope_lo,u2_max_scale_envelope_hi,u2_max_scale_envelope_lo_source,u2_max_scale_envelope_hi_source,u2_max_scale_envelope_lo_dex,u2_max_scale_envelope_hi_dex,u2_max_pdf_p16,u2_max_pdf_p84,u2_max_pdf_p16_shift_dex,u2_max_pdf_p84_shift_dex,u2_max_pdf_std_dex,u2_max_pdf_n_finite,u2_max_bottom_mass_envelope_lo,u2_max_bottom_mass_envelope_hi,u2_max_bottom_mass_envelope_lo_source,u2_max_bottom_mass_envelope_hi_source,u2_max_bottom_mass_envelope_lo_dex,u2_max_bottom_mass_envelope_hi_dex,u2_max_decay_model_alt,u2_max_decay_model_shift_dex,u2_max_decay_model_envelope_lo,u2_max_decay_model_envelope_hi,u2_max_numerical_repeat_median_abs_dex,u2_max_numerical_repeat_max_abs_dex,u2_max_numerical_repeat_max_fractional,u2_max_numerical_repeat_n_finite,u2_max_numerical_repeat_open,u2_max_numerical_repeat_missing,u2_max_numerical_repeat_to_scale_ratio,u2_max_numerical_repeat_to_pdf_ratio,u2_max_numerical_repeat_to_bottom_mass_ratio,u2_max_numerical_repeat_to_decay_model_ratio,u2_max_numerical_repeat_subdominant,u2_max_numerical_repeat_not_subdominant,u2_max_envelope_lo_source,u2_max_envelope_hi_source,u2_max_variation_missing
0.14,True,True,single_source_variation_envelope,True,2,True,True,central_repeat_1;central_repeat_2,False,109,True,scale_muR0p5_muF0p5;scale_muR0p5_muF1;scale_muR1_muF0p5;scale_muR1_muF2;scale_muR2_muF1;scale_muR2_muF2;pdf_0001;pdf_0002;pdf_0003;pdf_0004;pdf_0005;pdf_0006;pdf_0007;pdf_0008;pdf_0009;pdf_0010;pdf_0011;pdf_0012;pdf_0013;pdf_0014;pdf_0015;pdf_0016;pdf_0017;pdf_0018;pdf_0019;pdf_0020;pdf_0021;pdf_0022;pdf_0023;pdf_0024;pdf_0025;pdf_0026;pdf_0027;pdf_0028;pdf_0029;pdf_0030;pdf_0031;pdf_0032;pdf_0033;pdf_0034;pdf_0035;pdf_0036;pdf_0037;pdf_0038;pdf_0039;pdf_0040;pdf_0041;pdf_0042;pdf_0043;pdf_0044;pdf_0045;pdf_0046;pdf_0047;pdf_0048;pdf_0049;pdf_0050;pdf_0051;pdf_0052;pdf_0053;pdf_0054;pdf_0055;pdf_0056;pdf_0057;pdf_0058;pdf_0059;pdf_0060;pdf_0061;pdf_0062;pdf_0063;pdf_0064;pdf_0065;pdf_0066;pdf_0067;pdf_0068;pdf_0069;pdf_0070;pdf_0071;pdf_0072;pdf_0073;pdf_0074;pdf_0075;pdf_0076;pdf_0077;pdf_0078;pdf_0079;pdf_0080;pdf_0081;pdf_0082;pdf_0083;pdf_0084;pdf_0085;pdf_0086;pdf_0087;pdf_0088;pdf_0089;pdf_0090;pdf_0091;pdf_0092;pdf_0093;pdf_0094;pdf_0095;pdf_0096;pdf_0097;pdf_0098;pdf_0099;pdf_0100;mb_dn;mb_up;decay_chpt_spectator,6.315734384370788e-08,False,6.500512018692593e-08,False,6.371195306813678e-08,6.430968502735678e-08,5.1690736598382076e-08,8.114131209313698e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,-0.08701113600227472,0.10881816921521725,6.042476765419179e-08,6.311052333148299e-08,-0.01920886782545317,-0.0003220754652160096,0.009554942586063458,100.0,5.7630053737438234e-08,6.64043278922734e-08,mb_dn,mb_up,-0.03977483241402169,0.021772528413555037,5.977005567416714e-08,-0.023940196588410956,5.977005567416714e-08,6.315734384370787e-08,0.006698915107764769,0.008726647151773292,0.019893311712532502,2.0,False,False,0.08019476172691342,0.45430304539915883,0.21940122992691521,0.3645186086733187,True,False,5.1690736598382076e-08,8.114131209313698e-08,scale:scale_muR0p5_muF1,scale:scale_muR1_muF0p5,False,False,,True,,True,,,,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16,True,True,single_source_variation_envelope,True,2,True,True,central_repeat_1;central_repeat_2,False,109,True,scale_muR0p5_muF0p5;scale_muR0p5_muF1;scale_muR1_muF0p5;scale_muR1_muF2;scale_muR2_muF1;scale_muR2_muF2;pdf_0001;pdf_0002;pdf_0003;pdf_0004;pdf_0005;pdf_0006;pdf_0007;pdf_0008;pdf_0009;pdf_0010;pdf_0011;pdf_0012;pdf_0013;pdf_0014;pdf_0015;pdf_0016;pdf_0017;pdf_0018;pdf_0019;pdf_0020;pdf_0021;pdf_0022;pdf_0023;pdf_0024;pdf_0025;pdf_0026;pdf_0027;pdf_0028;pdf_0029;pdf_0030;pdf_0031;pdf_0032;pdf_0033;pdf_0034;pdf_0035;pdf_0036;pdf_0037;pdf_0038;pdf_0039;pdf_0040;pdf_0041;pdf_0042;pdf_0043;pdf_0044;pdf_0045;pdf_0046;pdf_0047;pdf_0048;pdf_0049;pdf_0050;pdf_0051;pdf_0052;pdf_0053;pdf_0054;pdf_0055;pdf_0056;pdf_0057;pdf_0058;pdf_0059;pdf_0060;pdf_0061;pdf_0062;pdf_0063;pdf_0064;pdf_0065;pdf_0066;pdf_0067;pdf_0068;pdf_0069;pdf_0070;pdf_0071;pdf_0072;pdf_0073;pdf_0074;pdf_0075;pdf_0076;pdf_0077;pdf_0078;pdf_0079;pdf_0080;pdf_0081;pdf_0082;pdf_0083;pdf_0084;pdf_0085;pdf_0086;pdf_0087;pdf_0088;pdf_0089;pdf_0090;pdf_0091;pdf_0092;pdf_0093;pdf_0094;pdf_0095;pdf_0096;pdf_0097;pdf_0098;pdf_0099;pdf_0100;mb_dn;mb_up;decay_chpt_spectator,5.4236537797359057e-08,False,5.469310734543971e-08,False,5.474691995324977e-08,5.4733292728181187e-08,4.554344439160741e-08,7.226319506122162e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,-0.07586608580009546,0.12462520120131693,5.323842845906544e-08,5.589824456115157e-08,-0.008066731361889623,0.013106210986571831,0.010464604436332165,100.0,5.121562730867181e-08,5.683241563980989e-08,mb_dn,mb_up,-0.024889461958231607,0.02030415750628123,5.2427966076950733e-08,-0.014728948698573774,5.2427966076950733e-08,5.423653779735905e-08,0.00037303522004439316,0.000427092739084145,0.0009839010877583654,2.0,False,False,0.0034270174488563385,0.03258704895882795,0.017159581022718497,0.028996824405091524,True,False,4.554344439160741e-08,7.226319506122162e-08,scale:scale_muR0p5_muF1,scale:scale_muR1_muF0p5,False,False,,True,,True,,,,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18,True,True,single_source_variation_envelope,True,2,True,True,central_repeat_1;central_repeat_2,False,109,True,scale_muR0p5_muF0p5;scale_muR0p5_muF1;scale_muR1_muF0p5;scale_muR1_muF2;scale_muR2_muF1;scale_muR2_muF2;pdf_0001;pdf_0002;pdf_0003;pdf_0004;pdf_0005;pdf_0006;pdf_0007;pdf_0008;pdf_0009;pdf_0010;pdf_0011;pdf_0012;pdf_0013;pdf_0014;pdf_0015;pdf_0016;pdf_0017;pdf_0018;pdf_0019;pdf_0020;pdf_0021;pdf_0022;pdf_0023;pdf_0024;pdf_0025;pdf_0026;pdf_0027;pdf_0028;pdf_0029;pdf_0030;pdf_0031;pdf_0032;pdf_0033;pdf_0034;pdf_0035;pdf_0036;pdf_0037;pdf_0038;pdf_0039;pdf_0040;pdf_0041;pdf_0042;pdf_0043;pdf_0044;pdf_0045;pdf_0046;pdf_0047;pdf_0048;pdf_0049;pdf_0050;pdf_0051;pdf_0052;pdf_0053;pdf_0054;pdf_0055;pdf_0056;pdf_0057;pdf_0058;pdf_0059;pdf_0060;pdf_0061;pdf_0062;pdf_0063;pdf_0064;pdf_0065;pdf_0066;pdf_0067;pdf_0068;pdf_0069;pdf_0070;pdf_0071;pdf_0072;pdf_0073;pdf_0074;pdf_0075;pdf_0076;pdf_0077;pdf_0078;pdf_0079;pdf_0080;pdf_0081;pdf_0082;pdf_0083;pdf_0084;pdf_0085;pdf_0086;pdf_0087;pdf_0088;pdf_0089;pdf_0090;pdf_0091;pdf_0092;pdf_0093;pdf_0094;pdf_0095;pdf_0096;pdf_0097;pdf_0098;pdf_0099;pdf_0100;mb_dn;mb_up;decay_chpt_spectator,4.7934871125634316e-08,False,4.8219313330024174e-08,False,4.6961881894329585e-08,4.862488577351815e-08,3.973930226117535e-08,6.37774543402954e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,-0.08143132655465024,0.1240156164121391,4.662147589555281e-08,4.898766859362918e-08,-0.012065546237043812,0.009435207041065041,0.009753629654289282,100.0,4.436150970684394e-08,5.037967973837739e-08,mb_dn,mb_up,-0.033645246496151415,0.02160383828321155,4.7845414120734404e-08,-0.0008112461722671327,4.7845414120734404e-08,4.793487112563431e-08,0.00755655106587616,0.011475529502983584,0.026077340153901285,2.0,False,False,0.09253293927796272,0.9510990449608696,0.3410743180109035,14.145557655962465,True,False,3.973930226117535e-08,6.37774543402954e-08,scale:scale_muR0p5_muF1,scale:scale_muR1_muF0p5,False,False,,True,,True,,,,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,True,True,single_source_variation_envelope,True,2,True,True,central_repeat_1;central_repeat_2,False,109,True,scale_muR0p5_muF0p5;scale_muR0p5_muF1;scale_muR1_muF0p5;scale_muR1_muF2;scale_muR2_muF1;scale_muR2_muF2;pdf_0001;pdf_0002;pdf_0003;pdf_0004;pdf_0005;pdf_0006;pdf_0007;pdf_0008;pdf_0009;pdf_0010;pdf_0011;pdf_0012;pdf_0013;pdf_0014;pdf_0015;pdf_0016;pdf_0017;pdf_0018;pdf_0019;pdf_0020;pdf_0021;pdf_0022;pdf_0023;pdf_0024;pdf_0025;pdf_0026;pdf_0027;pdf_0028;pdf_0029;pdf_0030;pdf_0031;pdf_0032;pdf_0033;pdf_0034;pdf_0035;pdf_0036;pdf_0037;pdf_0038;pdf_0039;pdf_0040;pdf_0041;pdf_0042;pdf_0043;pdf_0044;pdf_0045;pdf_0046;pdf_0047;pdf_0048;pdf_0049;pdf_0050;pdf_0051;pdf_0052;pdf_0053;pdf_0054;pdf_0055;pdf_0056;pdf_0057;pdf_0058;pdf_0059;pdf_0060;pdf_0061;pdf_0062;pdf_0063;pdf_0064;pdf_0065;pdf_0066;pdf_0067;pdf_0068;pdf_0069;pdf_0070;pdf_0071;pdf_0072;pdf_0073;pdf_0074;pdf_0075;pdf_0076;pdf_0077;pdf_0078;pdf_0079;pdf_0080;pdf_0081;pdf_0082;pdf_0083;pdf_0084;pdf_0085;pdf_0086;pdf_0087;pdf_0088;pdf_0089;pdf_0090;pdf_0091;pdf_0092;pdf_0093;pdf_0094;pdf_0095;pdf_0096;pdf_0097;pdf_0098;pdf_0099;pdf_0100;mb_dn;mb_up;decay_chpt_spectator,4.2439726420887475e-08,False,4.3324988496570334e-08,False,4.376319935027282e-08,4.273597951728433e-08,3.5629575097752746e-08,5.6408259131457394e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,-0.07596193246505933,0.12357012111338062,4.1054209793666194e-08,4.30813729670652e-08,-0.014414878346812543,0.006516959798996247,0.010574309958704094,100.0,3.946068735694523e-08,4.601806631247191e-08,mb_dn,mb_up,-0.03160792978564686,0.03515578993600954,4.135710031772373e-08,-0.011222494307474129,4.135710031772373e-08,4.243972642088747e-08,0.005157700735121118,0.0059447935478180725,0.013595132964262291,2.0,False,False,0.04810866489613199,0.41240677893980293,0.16909856267314052,0.529721235310306,True,False,3.5629575097752746e-08,5.6408259131457394e-08,scale:scale_muR0p5_muF1,scale:scale_muR1_muF0p5,False,False,,True,,True,,,,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22,True,True,single_source_variation_envelope,True,2,True,True,central_repeat_1;central_repeat_2,False,109,True,scale_muR0p5_muF0p5;scale_muR0p5_muF1;scale_muR1_muF0p5;scale_muR1_muF2;scale_muR2_muF1;scale_muR2_muF2;pdf_0001;pdf_0002;pdf_0003;pdf_0004;pdf_0005;pdf_0006;pdf_0007;pdf_0008;pdf_0009;pdf_0010;pdf_0011;pdf_0012;pdf_0013;pdf_0014;pdf_0015;pdf_0016;pdf_0017;pdf_0018;pdf_0019;pdf_0020;pdf_0021;pdf_0022;pdf_0023;pdf_0024;pdf_0025;pdf_0026;pdf_0027;pdf_0028;pdf_0029;pdf_0030;pdf_0031;pdf_0032;pdf_0033;pdf_0034;pdf_0035;pdf_0036;pdf_0037;pdf_0038;pdf_0039;pdf_0040;pdf_0041;pdf_0042;pdf_0043;pdf_0044;pdf_0045;pdf_0046;pdf_0047;pdf_0048;pdf_0049;pdf_0050;pdf_0051;pdf_0052;pdf_0053;pdf_0054;pdf_0055;pdf_0056;pdf_0057;pdf_0058;pdf_0059;pdf_0060;pdf_0061;pdf_0062;pdf_0063;pdf_0064;pdf_0065;pdf_0066;pdf_0067;pdf_0068;pdf_0069;pdf_0070;pdf_0071;pdf_0072;pdf_0073;pdf_0074;pdf_0075;pdf_0076;pdf_0077;pdf_0078;pdf_0079;pdf_0080;pdf_0081;pdf_0082;pdf_0083;pdf_0084;pdf_0085;pdf_0086;pdf_0087;pdf_0088;pdf_0089;pdf_0090;pdf_0091;pdf_0092;pdf_0093;pdf_0094;pdf_0095;pdf_0096;pdf_0097;pdf_0098;pdf_0099;pdf_0100;mb_dn;mb_up;decay_chpt_spectator,1.2629341244835436e-09,False,1.2883291519568556e-09,False,1.2820845711146692e-09,1.2714941687092034e-09,1.0747920705332508e-09,1.6417648188126657e-09,scale_muR0p5_muF1,scale_muR1_muF0p5,-0.07005624435655022,0.11393024693781229,1.2261569896912539e-09,1.2785033181851202e-09,-0.012834619876727515,0.005321161471421476,0.009374156556836774,100.0,1.170052862936126e-09,1.3631884962723152e-09,mb_dn,mb_up,-0.03317521445116256,0.03317521445116256,1.245320152857874e-09,-0.006099681758399811,1.245320152857874e-09,1.2629341244835436e-09,0.003911310703909265,0.00571246123194058,0.013067299782886566,2.0,False,False,0.05013998815484593,0.4450822296886836,0.17219063467848655,0.9365179132622791,True,False,1.0747920705332508e-09,1.6417648188126657e-09,scale:scale_muR0p5_muF1,scale:scale_muR1_muF0p5,False,False,0.0004779639365243,False,0.00038095928211279037,False,0.0005328373108333722,0.00044204156683373696,0.0004229210208339195,0.0007118561237441751,False,False,,False,,False,,False,,0.0004229210208339195,0.0007118561237441751,scale_muR0p5_muF1,scale_muR2_muF2,-0.05313585751020744,0.1729970960760836,0.0005011315072009657,0.0006357185363035522,0.020556579283133924,0.12386974545579399,0.05400643195441944,100.0,0.0004779639365243002,0.0005416633527108496,central,mb_up,0.0,0.054334324208935136,0.0005406792180415396,0.053544547689619915,0.0004779639365243002,0.0005406792180415396,0.10515030904031897,0.14571606813363713,0.3986726032196146,2.0,False,False,0.842303549821158,1.1763652827206266,2.6818419158634628,2.721398805688025,True,False,scale:scale_muR0p5_muF1,scale:scale_muR2_muF2,False
0.24,True,True,single_source_variation_envelope,True,2,True,True,central_repeat_1;central_repeat_2,False,109,True,scale_muR0p5_muF0p5;scale_muR0p5_muF1;scale_muR1_muF0p5;scale_muR1_muF2;scale_muR2_muF1;scale_muR2_muF2;pdf_0001;pdf_0002;pdf_0003;pdf_0004;pdf_0005;pdf_0006;pdf_0007;pdf_0008;pdf_0009;pdf_0010;pdf_0011;pdf_0012;pdf_0013;pdf_0014;pdf_0015;pdf_0016;pdf_0017;pdf_0018;pdf_0019;pdf_0020;pdf_0021;pdf_0022;pdf_0023;pdf_0024;pdf_0025;pdf_0026;pdf_0027;pdf_0028;pdf_0029;pdf_0030;pdf_0031;pdf_0032;pdf_0033;pdf_0034;pdf_0035;pdf_0036;pdf_0037;pdf_0038;pdf_0039;pdf_0040;pdf_0041;pdf_0042;pdf_0043;pdf_0044;pdf_0045;pdf_0046;pdf_0047;pdf_0048;pdf_0049;pdf_0050;pdf_0051;pdf_0052;pdf_0053;pdf_0054;pdf_0055;pdf_0056;pdf_0057;pdf_0058;pdf_0059;pdf_0060;pdf_0061;pdf_0062;pdf_0063;pdf_0064;pdf_0065;pdf_0066;pdf_0067;pdf_0068;pdf_0069;pdf_0070;pdf_0071;pdf_0072;pdf_0073;pdf_0074;pdf_0075;pdf_0076;pdf_0077;pdf_0078;pdf_0079;pdf_0080;pdf_0081;pdf_0082;pdf_0083;pdf_0084;pdf_0085;pdf_0086;pdf_0087;pdf_0088;pdf_0089;pdf_0090;pdf_0091;pdf_0092;pdf_0093;pdf_0094;pdf_0095;pdf_0096;pdf_0097;pdf_0098;pdf_0099;pdf_0100;mb_dn;mb_up;decay_chpt_spectator,5.318245152000268e-10,False,5.344440950601958e-10,False,5.400394407308807e-10,5.25423897287611e-10,4.42535399857467e-10,6.905361120542909e-10,scale_muR0p5_muF1,scale_muR1_muF0p5,-0.07982033580990944,0.11341804236023734,5.137366829502931e-10,5.358955731797256e-10,-0.015027775596735182,0.003311816651617505,0.010118764627548883,100.0,4.992383049516718e-10,5.562633328473081e-10,mb_dn,mb_up,-0.027460452899262577,0.01951208066700616,5.321523161971585e-10,0.0002676038885809362,5.318245152000269e-10,5.321523161971585e-10,0.0059578286942514325,0.007392461575456366,0.016877719963523607,2.0,False,False,0.0651788853132952,0.49191988048200525,0.2692039203641424,27.62464183408356,True,False,4.42535399857467e-10,6.905361120542909e-10,scale:scale_muR0p5_muF1,scale:scale_muR1_muF0p5,False,False,8.421810292610453e-05,False,7.600968971453785e-05,False,8.877779882092864e-05,6.758425995562111e-05,7.377220992986762e-05,0.00011409381308886076,False,False,,False,,False,,False,,7.6439264586141e-05,0.00011409381308886076,scale_muR1_muF2,scale_muR0p5_muF1,-0.04208895429295012,0.1318566403796333,7.377220992986762e-05,9.944733390269305e-05,-0.05751266096105567,0.0721876901597831,0.06331404961295142,100.0,8.042870448545253e-05,9.516559560753965e-05,mb_up,mb_dn,-0.019994381085112423,0.05307451564462973,9.114248401909686e-05,0.034315406377589674,8.421810292610453e-05,9.114248401909686e-05,0.05922940508205121,0.06743541314973278,0.1679800187889562,2.0,False,False,0.5114297843140627,0.9341677646212057,1.2705799069606043,1.9651643465243283,True,False,pdf:p16,scale:scale_muR0p5_muF1,False
0.26,True,True,single_source_variation_envelope,True,2,True,True,central_repeat_1;central_repeat_2,False,109,True,scale_muR0p5_muF0p5;scale_muR0p5_muF1;scale_muR1_muF0p5;scale_muR1_muF2;scale_muR2_muF1;scale_muR2_muF2;pdf_0001;pdf_0002;pdf_0003;pdf_0004;pdf_0005;pdf_0006;pdf_0007;pdf_0008;pdf_0009;pdf_0010;pdf_0011;pdf_0012;pdf_0013;pdf_0014;pdf_0015;pdf_0016;pdf_0017;pdf_0018;pdf_0019;pdf_0020;pdf_0021;pdf_0022;pdf_0023;pdf_0024;pdf_0025;pdf_0026;pdf_0027;pdf_0028;pdf_0029;pdf_0030;pdf_0031;pdf_0032;pdf_0033;pdf_0034;pdf_0035;pdf_0036;pdf_0037;pdf_0038;pdf_0039;pdf_0040;pdf_0041;pdf_0042;pdf_0043;pdf_0044;pdf_0045;pdf_0046;pdf_0047;pdf_0048;pdf_0049;pdf_0050;pdf_0051;pdf_0052;pdf_0053;pdf_0054;pdf_0055;pdf_0056;pdf_0057;pdf_0058;pdf_0059;pdf_0060;pdf_0061;pdf_0062;pdf_0063;pdf_0064;pdf_0065;pdf_0066;pdf_0067;pdf_0068;pdf_0069;pdf_0070;pdf_0071;pdf_0072;pdf_0073;pdf_0074;pdf_0075;pdf_0076;pdf_0077;pdf_0078;pdf_0079;pdf_0080;pdf_0081;pdf_0082;pdf_0083;pdf_0084;pdf_0085;pdf_0086;pdf_0087;pdf_0088;pdf_0089;pdf_0090;pdf_0091;pdf_0092;pdf_0093;pdf_0094;pdf_0095;pdf_0096;pdf_0097;pdf_0098;pdf_0099;pdf_0100;mb_dn;mb_up;decay_chpt_spectator,3.5224688897090796e-10,False,3.4955192824731617e-10,False,3.554430103645807e-10,3.646027573581712e-10,3.0246892500960435e-10,4.933038946892263e-10,scale_muR0p5_muF1,scale_muR1_muF0p5,-0.06616640330559065,0.14626737815051882,3.529599492283879e-10,3.6764556791834186e-10,0.0008782621604090934,0.01858216865577944,0.008942412885958212,100.0,3.344733642812636e-10,3.8519070642403917e-10,mb_dn,mb_up,-0.022485627600897118,0.038828634137484386,3.511174432791197e-10,-0.0013947606685782432,3.511174432791197e-10,3.5224688897090796e-10,0.012783261399771817,0.018308246555040597,0.04305749130414238,2.0,False,False,0.1251697185424367,0.9852588733956169,0.4715140504354281,13.12644310059532,True,False,3.0246892500960435e-10,4.933038946892263e-10,scale:scale_muR0p5_muF1,scale:scale_muR1_muF0p5,False,False,3.805582161725126e-05,False,3.3099678390601936e-05,False,3.8757424192168616e-05,4.0082521761389004e-05,3.3006540241895126e-05,5.871033517260235e-05,False,False,,False,,False,,False,,3.805582161725134e-05,5.871033517260235e-05,central,scale_muR0p5_muF1,0.0,0.18829345703125,3.3006540241895126e-05,4.681098247337956e-05,-0.06182109890271548,0.08992665353132878,0.0681431034351772,100.0,3.4891067576095295e-05,3.805582161725134e-05,mb_up,central,-0.037706844770727166,0.0,3.68369221479361e-05,-0.014137766469064061,3.68369221479361e-05,3.805582161725134e-05,0.07583119761404644,0.08313126300447493,0.2109640851607104,2.0,False,False,0.44149841590447886,0.9244340775509181,2.204673011225059,5.880084607875004,True,False,pdf:p16,scale:scale_muR0p5_muF1,False
0.28,True,True,single_source_variation_envelope,True,2,True,True,central_repeat_1;central_repeat_2,False,109,True,scale_muR0p5_muF0p5;scale_muR0p5_muF1;scale_muR1_muF0p5;scale_muR1_muF2;scale_muR2_muF1;scale_muR2_muF2;pdf_0001;pdf_0002;pdf_0003;pdf_0004;pdf_0005;pdf_0006;pdf_0007;pdf_0008;pdf_0009;pdf_0010;pdf_0011;pdf_0012;pdf_0013;pdf_0014;pdf_0015;pdf_0016;pdf_0017;pdf_0018;pdf_0019;pdf_0020;pdf_0021;pdf_0022;pdf_0023;pdf_0024;pdf_0025;pdf_0026;pdf_0027;pdf_0028;pdf_0029;pdf_0030;pdf_0031;pdf_0032;pdf_0033;pdf_0034;pdf_0035;pdf_0036;pdf_0037;pdf_0038;pdf_0039;pdf_0040;pdf_0041;pdf_0042;pdf_0043;pdf_0044;pdf_0045;pdf_0046;pdf_0047;pdf_0048;pdf_0049;pdf_0050;pdf_0051;pdf_0052;pdf_0053;pdf_0054;pdf_0055;pdf_0056;pdf_0057;pdf_0058;pdf_0059;pdf_0060;pdf_0061;pdf_0062;pdf_0063;pdf_0064;pdf_0065;pdf_0066;pdf_0067;pdf_0068;pdf_0069;pdf_0070;pdf_0071;pdf_0072;pdf_0073;pdf_0074;pdf_0075;pdf_0076;pdf_0077;pdf_0078;pdf_0079;pdf_0080;pdf_0081;pdf_0082;pdf_0083;pdf_0084;pdf_0085;pdf_0086;pdf_0087;pdf_0088;pdf_0089;pdf_0090;pdf_0091;pdf_0092;pdf_0093;pdf_0094;pdf_0095;pdf_0096;pdf_0097;pdf_0098;pdf_0099;pdf_0100;mb_dn;mb_up;decay_chpt_spectator,2.2684364437715788e-10,False,2.2740103173502023e-10,False,2.2631039728883504e-10,2.3209281593712612e-10,1.89312427243164e-10,2.9761500187030433e-10,scale_muR0p5_muF1,scale_muR1_muF0p5,-0.07854749209916889,0.11792820302685314,2.2160043635769958e-10,2.327737755078462e-10,-0.010156004632538185,0.011207434879477063,0.010880094599739189,100.0,2.1149658089637304e-10,2.4600272270212035e-10,mb_dn,mb_up,-0.030423265006675138,0.03521329793499106,2.4481206698051513e-10,0.03310620485238758,2.268436443771579e-10,2.4481206698051513e-10,0.005478595369423189,0.00886926698924384,0.02063220279305078,2.0,False,False,0.07520904042966076,0.7913735020209798,0.25187265917602536,0.2679034648879181,True,False,1.89312427243164e-10,2.9761500187030433e-10,scale:scale_muR0p5_muF1,scale:scale_muR1_muF0p5,False,False,1.0078622445025565e-05,False,8.426531105105155e-06,False,8.521414770773905e-06,8.196522897774643e-06,8.408548481052175e-06,1.5482399701714545e-05,False,False,,False,,False,,False,,8.408548481052175e-06,1.3900996481167817e-05,scale_muR0p5_muF1,scale_muR0p5_muF0p5,-0.07868014388348055,0.1396447569880639,9.379760601145988e-06,1.275193928516966e-05,-0.03120942235592139,0.10217505986966025,0.06660811541094451,100.0,8.852977160796608e-06,1.0311368846288925e-05,mb_dn,mb_up,-0.05631183260050321,0.00991514579734698,1.5482399701714545e-05,0.18643709882419834,1.0078622445025563e-05,1.5482399701714545e-05,0.008441024090178217,0.012019171786668892,0.027295716880599064,2.0,False,False,0.08606962442346638,0.11763312692942059,0.2134395424836784,0.06446770445619528,True,False,scale:scale_muR0p5_muF1,decay_model:decay_chpt_spectator,False
