event,	id,	pt,	eta,	phi,	momentum,	mass
219,	11,	17.232,	1.43839,	0.194485,	38.3515,	0.000511
219,	-211,	40.5479,	1.23129,	0.512099,	75.3697,	0.13957
220,	-11,	35.3995,	-1.82343,	-1.65785,	112.473,	0.000511
220,	211,	31.6646,	-1.79158,	-1.95587,	97.6154,	0.13957
220,	11,	24.9122,	-0.832097,	1.50446,	34.0458,	0.000511
220,	-211,	23.8223,	-1.12381,	1.21581,	40.5167,	0.13957
221,	-11,	64.5362,	1.08815,	-0.362152,	106.666,	0.000511
221,	211,	9.94557,	1.36036,	-0.647822,	20.6578,	0.13957
221,	11,	7.49764,	1.02646,	2.4792,	11.8067,	0.000511
221,	-211,	45.1973,	1.16168,	3.0115,	79.2822,	0.13957
222,	-11,	161.598,	-1.07647,	-0.750503,	264.625,	0.000511
222,	211,	93.6214,	-1.00494,	-0.789067,	145.01,	0.13957
222,	11,	2.41282,	-0.195095,	-2.0164,	2.45888,	0.000511
222,	-211,	43.586,	-1.13345,	-1.95589,	74.7121,	0.13957
223,	-11,	10.0176,	3.71882,	-3.04997,	206.563,	0.000511
223,	211,	5.92564,	4.64716,	-2.14883,	309.017,	0.13957
223,	11,	6.0142,	1.16962,	0.815537,	10.6188,	0.000511
223,	-211,	17.3303,	0.331229,	0.3486,	18.2897,	0.13957
224,	-11,	16.4331,	1.65241,	0.590489,	44.4606,	0.000511
224,	211,	59.923,	1.85487,	0.344107,	196.168,	0.13957
224,	11,	29.7951,	1.59272,	-1.53066,	76.2828,	0.000511
224,	-211,	46.4734,	1.85304,	-1.46702,	151.874,	0.13957
225,	-11,	13.4266,	-1.23553,	-0.50649,	25.0466,	0.000511
225,	211,	35.4993,	-1.63219,	-0.281649,	94.2607,	0.13957
225,	11,	6.5833,	-0.856626,	1.81591,	9.15011,	0.000511
225,	-211,	72.4264,	-0.994527,	2.25607,	111.296,	0.13957
226,	-11,	42.43,	0.293359,	-2.74802,	44.2689,	0.000511
226,	211,	18.4379,	0.648574,	-2.76352,	22.4537,	0.13957
226,	11,	29.1687,	0.969797,	0.597122,	43.9948,	0.000511
226,	-211,	26.0135,	1.30034,	0.450409,	51.2854,	0.13957
227,	-11,	78.7921,	2.24121,	-0.549132,	374.699,	0.000511
227,	211,	10.1324,	2.58523,	-0.623832,	67.5918,	0.13957
227,	11,	21.7937,	1.98142,	1.94889,	80.5374,	0.000511
227,	-211,	25.3112,	2.40366,	1.96551,	141.16,	0.13957
228,	-11,	37.8027,	-0.376892,	0.0316365,	40.5195,	0.000511
228,	211,	30.4246,	-0.370811,	0.327454,	32.5403,	0.13957
228,	11,	27.3713,	-1.34524,	-2.42299,	56.1056,	0.000511
228,	-211,	18.9679,	-1.411,	-2.86028,	41.1979,	0.13957
229,	-11,	8.27499,	-3.22993,	3.06314,	104.75,	0.000511
229,	211,	7.07116,	-3.11524,	-1.80232,	79.8445,	0.13957
229,	11,	4.78993,	-1.17459,	-2.30382,	8.49196,	0.000511
229,	-211,	94.5849,	-0.724585,	-2.18236,	120.52,	0.13957
230,	-11,	44.7255,	-0.413244,	0.242439,	48.599,	0.000511
230,	211,	36.9261,	-0.64805,	0.17075,	44.9552,	0.13957
230,	11,	2.42219,	0.540081,	-2.64242,	2.78412,	0.000511
230,	-211,	40.5868,	0.381571,	2.5983,	43.5774,	0.13957
231,	-11,	36.3281,	2.20651,	-3.02448,	167.002,	0.000511
231,	211,	9.20345,	2.51644,	2.80534,	57.3611,	0.13957
231,	11,	19.5284,	3.76481,	-0.654561,	421.603,	0.000511
231,	-211,	24.8147,	4.19382,	-0.515159,	822.493,	0.13957
232,	-11,	2.69986,	2.46813,	2.17151,	16.0441,	0.000511
232,	211,	57.1357,	2.73588,	1.39304,	442.463,	0.13957
232,	11,	53.6685,	2.74483,	-1.30168,	419.317,	0.000511
232,	-211,	13.294,	2.39396,	-1.42666,	73.4361,	0.13957
233,	-11,	16.1518,	0.865372,	0.889019,	22.5866,	0.000511
233,	211,	26.8966,	0.697063,	0.436027,	33.7001,	0.13957
233,	11,	50.8551,	-1.06795,	1.667,	82.7191,	0.000511
233,	-211,	11.5945,	-1.19126,	2.06226,	20.8415,	0.13957
234,	-11,	10.2538,	0.985658,	2.89813,	15.6513,	0.000511
234,	211,	48.5057,	0.579256,	3.08158,	56.8735,	0.13957
234,	11,	21.4966,	1.26555,	-0.20229,	41.1351,	0.000511
234,	-211,	41.1175,	0.931086,	-0.215963,	60.2656,	0.13957
235,	-11,	1.4152,	1.03115,	2.96071,	2.23664,	0.000511
235,	211,	27.1538,	0.406169,	1.29063,	29.4246,	0.13957
235,	11,	149.372,	0.490932,	-1.11489,	167.737,	0.000511
235,	-211,	4.90291,	0.525918,	-1.48371,	5.59673,	0.13957
236,	-11,	23.1399,	4.64932,	-0.426664,	1209.33,	0.000511
236,	211,	7.48011,	5.14501,	-1.00626,	641.715,	0.13957
236,	11,	57.9973,	3.37868,	2.42296,	851.579,	0.000511
236,	-211,	22.1406,	3.38604,	2.70274,	327.487,	0.13957
237,	-11,	18.7588,	0.228179,	-2.38373,	19.2493,	0.000511
237,	211,	17.4647,	-0.170648,	-2.76542,	17.7196,	0.13957
237,	11,	101.991,	1.27662,	-1.3451,	197.021,	0.000511
237,	-211,	27.4015,	1.38064,	-1.18707,	57.9386,	0.13957
238,	-11,	58.4786,	-0.327744,	-0.587504,	61.6476,	0.000511
238,	211,	14.7887,	-0.383905,	-0.250704,	15.8919,	0.13957
238,	11,	39.7991,	-0.729669,	2.12411,	50.8724,	0.000511
238,	-211,	16.4375,	-0.688678,	1.73294,	20.492,	0.13957
239,	-11,	31.1069,	0.318497,	-0.338973,	32.698,	0.000511
239,	211,	5.42014,	0.150881,	-1.10895,	5.48195,	0.13957
239,	11,	38.4264,	-0.856999,	2.96311,	53.4225,	0.000511
239,	-211,	35.6878,	-1.10167,	3.076,	59.6256,	0.13957
240,	-11,	29.7011,	-0.49165,	-2.72746,	33.3637,	0.000511
240,	211,	23.5263,	-0.834321,	-2.57085,	32.2007,	0.13957
240,	11,	32.3401,	0.855884,	0.496692,	44.9262,	0.000511
240,	-211,	12.8446,	0.561156,	0.102936,	14.9206,	0.13957
241,	-11,	7.34453,	-0.303505,	2.65554,	7.6854,	0.000511
241,	211,	35.6224,	-0.795312,	2.28554,	47.4949,	0.13957
241,	11,	1.52474,	-0.819054,	0.697195,	2.06541,	0.000511
241,	-211,	95.0064,	-1.16761,	-0.0751594,	167.468,	0.13957
242,	-11,	4.07999,	4.30307,	-1.08374,	150.838,	0.000511
242,	211,	21.9388,	3.29012,	-1.08541,	294.894,	0.13957
242,	11,	7.99589,	1.28525,	2.25933,	15.5606,	0.000511
242,	-211,	23.4734,	0.571775,	2.2996,	27.4161,	0.13957
243,	-11,	12.2925,	-0.497104,	-0.403738,	13.8428,	0.000511
243,	211,	57.6159,	-0.484881,	-0.781496,	64.5227,	0.13957
243,	11,	27.3274,	-0.241391,	2.2148,	28.1274,	0.000511
243,	-211,	27.9832,	-0.368949,	2.55471,	29.9095,	0.13957
244,	-11,	5.67395,	1.82991,	-3.0799,	18.1388,	0.000511
244,	211,	55.9741,	1.63732,	-2.54673,	149.336,	0.13957
244,	11,	26.3854,	1.37106,	0.221391,	55.3217,	0.000511
244,	-211,	34.5369,	1.16521,	0.481304,	60.7584,	0.13957
245,	-11,	5.28176,	-2.16144,	0.545668,	23.2366,	0.000511
245,	211,	46.6902,	-2.5369,	0.0272528,	296.938,	0.13957
245,	11,	30.0457,	-1.07566,	2.86303,	49.1697,	0.000511
245,	-211,	17.5011,	-1.12256,	-2.98324,	29.7357,	0.13957
246,	-11,	11.1324,	-2.75305,	2.84319,	87.6906,	0.000511
246,	211,	12.1859,	-2.1895,	-2.78764,	55.0973,	0.13957
246,	11,	66.5829,	-1.11691,	-0.116445,	112.615,	0.000511
246,	-211,	37.0586,	-0.945162,	-0.0118384,	54.881,	0.13957
247,	-11,	25.1017,	3.60841,	0.702053,	463.556,	0.000511
247,	211,	34.3692,	3.29041,	0.584118,	462.115,	0.13957
247,	11,	53.1506,	2.05413,	2.17834,	210.696,	0.000511
247,	-211,	10.1797,	1.99529,	1.74948,	38.1244,	0.13957
248,	-11,	36.8782,	-0.977221,	-3.01418,	55.9335,	0.000511
248,	211,	13.6486,	-0.94215,	2.82108,	20.1677,	0.13957
248,	11,	34.925,	0.426335,	0.105949,	38.1474,	0.000511
248,	-211,	9.71686,	0.961348,	0.0694629,	14.5636,	0.13957
249,	-11,	34.8421,	-1.54976,	0.931537,	85.758,	0.000511
249,	211,	22.7045,	-1.90237,	0.904465,	77.7743,	0.13957
249,	11,	5.35323,	-0.480311,	-2.55689,	5.98269,	0.000511
249,	-211,	51.1437,	-0.919229,	-2.14233,	74.3164,	0.13957
250,	-11,	52.3434,	2.04077,	2.54097,	204.832,	0.000511
250,	211,	16.3104,	2.1278,	2.20859,	69.4454,	0.13957
250,	11,	36.2869,	2.03498,	-0.468103,	141.206,	0.000511
250,	-211,	20.4132,	2.24281,	-0.771906,	97.2269,	0.13957
251,	-11,	36.5744,	-0.401492,	0.361488,	39.562,	0.000511
251,	211,	3.38578,	-1.18605,	-0.0394408,	6.05977,	0.13957
251,	11,	25.9791,	1.71103,	-2.71139,	74.2395,	0.000511
251,	-211,	6.47462,	2.06459,	2.87379,	25.9275,	0.13957
252,	-11,	33.2618,	-2.10745,	2.08277,	138.847,	0.000511
252,	211,	1.15807,	-3.08436,	-2.8528,	12.6804,	0.13957
252,	11,	54.3541,	-0.92489,	-0.522633,	79.3072,	0.000511
252,	-211,	30.166,	-1.1198,	-0.673937,	51.1402,	0.13957
253,	-11,	64.446,	-1.12981,	-0.765723,	110.143,	0.000511
253,	211,	46.8669,	-1.03491,	-0.921057,	74.2866,	0.13957
253,	11,	14.4794,	-2.30894,	1.52724,	73.5776,	0.000511
253,	-211,	5.9766,	-3.27352,	1.9174,	79.0165,	0.13957
254,	-11,	3.73346,	2.62312,	0.77839,	25.8564,	0.000511
254,	211,	48.1362,	1.9488,	0.487322,	172.393,	0.13957
254,	11,	7.63768,	0.308884,	-2.85606,	8.00494,	0.000511
254,	-211,	43.7479,	0.80866,	-3.06668,	58.8486,	0.13957
255,	-11,	15.299,	-2.55809,	1.28049,	99.3558,	0.000511
255,	211,	22.614,	-2.75921,	1.78416,	179.224,	0.13957
255,	11,	39.9753,	-0.854056,	3.04801,	55.4625,	0.000511
255,	-211,	27.4993,	-1.01209,	-2.97776,	42.8275,	0.13957
256,	-11,	2.54863,	0.161927,	-2.36492,	2.58212,	0.000511
256,	211,	23.1507,	-0.148131,	2.55006,	23.4051,	0.13957
256,	11,	46.8953,	0.905152,	-1.35305,	67.454,	0.000511
256,	-211,	91.5357,	0.821388,	-1.22542,	124.19,	0.13957
257,	-11,	23.1697,	-2.57091,	1.35358,	152.389,	0.000511
257,	211,	32.3653,	-2.21697,	1.43551,	150.31,	0.13957
257,	11,	6.05266,	-3.61869,	-1.84682,	112.929,	0.000511
257,	-211,	53.1266,	-3.07539,	-1.75509,	576.544,	0.13957
258,	-11,	29.2315,	-1.50487,	2.09354,	69.0687,	0.000511
258,	211,	18.7797,	-1.79477,	1.78008,	58.0689,	0.13957
258,	11,	0.673986,	-4.23258,	2.86074,	23.222,	0.000511
258,	-211,	45.2552,	-3.23073,	-1.75783,	573.329,	0.13957
259,	-11,	32.3004,	1.18151,	0.542387,	57.5935,	0.000511
259,	211,	28.4697,	1.1677,	0.873301,	50.1874,	0.13957
259,	11,	37.6295,	0.432768,	-2.49936,	41.2086,	0.000511
259,	-211,	20.1505,	0.77468,	-2.61677,	26.5055,	0.13957
260,	-11,	61.0343,	0.688354,	2.68951,	76.0743,	0.000511
260,	211,	20.7006,	0.953179,	2.78202,	30.8382,	0.13957
260,	11,	42.0042,	0.856473,	-0.0930976,	58.3753,	0.000511
260,	-211,	7.37493,	0.644266,	0.439618,	8.9592,	0.13957
261,	-11,	43.9699,	-1.41332,	2.0217,	95.6981,	0.000511
261,	211,	20.2804,	-1.71633,	1.88173,	58.2433,	0.13957
261,	11,	51.0094,	0.248571,	1.33776,	52.5934,	0.000511
261,	-211,	4.39561,	-0.195882,	0.83855,	4.48021,	0.13957
262,	-11,	10.5706,	-2.49954,	-0.770168,	64.7925,	0.000511
262,	211,	6.89486,	-1.86339,	0.249394,	22.7555,	0.13957
262,	11,	19.4643,	0.964832,	2.84257,	29.249,	0.000511
262,	-211,	5.05004,	1.89494,	2.54565,	17.1764,	0.13957
263,	-11,	29.8403,	-0.871752,	-0.547666,	41.9154,	0.000511
263,	211,	59.5895,	-0.733048,	-0.740189,	76.3299,	0.13957
263,	11,	34.6513,	-1.13693,	-2.6934,	59.5654,	0.000511
263,	-211,	21.067,	-0.85101,	-2.92759,	29.1672,	0.13957
264,	-11,	61.3716,	2.49411,	1.47183,	374.167,	0.000511
264,	211,	234.473,	2.41916,	1.43539,	1327.75,	0.13957
264,	11,	26.1306,	2.18387,	0.0225827,	117.499,	0.000511
264,	-211,	0.423755,	-0.0329908,	-1.17285,	0.423986,	0.13957
265,	-11,	2.53353,	1.11296,	1.2774,	4.27145,	0.000511
265,	211,	58.1605,	1.00613,	0.436051,	90.1667,	0.13957
265,	11,	18.1358,	-0.189197,	-2.74892,	18.4614,	0.000511
265,	-211,	32.7318,	0.152666,	-2.97388,	33.114,	0.13957
266,	-11,	28.385,	-1.62213,	-3.05785,	74.6719,	0.000511
266,	211,	15.9172,	-1.46935,	2.77682,	36.4224,	0.13957
266,	11,	31.0645,	-3.4043,	0.352733,	467.934,	0.000511
266,	-211,	15.4971,	-2.95969,	0.433979,	149.887,	0.13957
267,	-11,	25.4101,	2.99456,	-2.72895,	254.439,	0.000511
267,	211,	45.5289,	3.17723,	-2.49833,	546.847,	0.13957
267,	11,	20.6538,	1.89678,	0.242764,	70.372,	0.000511
267,	-211,	22.8632,	2.35136,	0.204338,	121.118,	0.13957
268,	-11,	24.7882,	-4.37699,	2.0579,	986.705,	0.000511
268,	211,	7.26865,	-4.82681,	2.65752,	453.638,	0.13957
268,	11,	14.3926,	-1.24696,	-0.934712,	27.1092,	0.000511
268,	-211,	1.59043,	-0.537944,	2.62083,	1.82615,	0.13957
269,	-11,	31.9023,	1.47292,	-0.554149,	73.2351,	0.000511
269,	211,	22.8369,	1.76196,	-0.32326,	68.4601,	0.13957
269,	11,	59.6043,	0.933209,	2.96469,	87.4974,	0.000511
269,	-211,	5.01632,	1.40039,	2.62904,	10.7933,	0.13957
270,	-11,	89.2775,	-1.09103,	1.32692,	147.898,	0.000511
270,	211,	15.8966,	-1.35404,	1.29846,	32.8364,	0.13957
270,	11,	45.6152,	-1.15965,	3.05894,	79.8818,	0.000511
270,	-211,	18.1668,	-1.48001,	2.92809,	41.9709,	0.13957
271,	-11,	62.5639,	-0.731596,	0.387958,	80.0673,	0.000511
271,	211,	31.4083,	-0.507929,	0.363019,	35.5477,	0.13957
271,	11,	24.6733,	-0.765035,	1.9857,	32.2528,	0.000511
271,	-211,	42.0443,	-0.9306,	2.24893,	61.6022,	0.13957
272,	-11,	25.3294,	-1.23026,	0.22492,	47.0409,	0.000511
272,	211,	39.4455,	-1.52419,	0.110688,	94.8512,	0.13957
272,	11,	42.8113,	-1.47925,	2.94787,	98.8396,	0.000511
272,	-211,	18.4718,	-1.15931,	2.79568,	32.3388,	0.13957
273,	-11,	48.5974,	-1.60396,	2.57991,	125.716,	0.000511
273,	211,	7.7027,	-1.17685,	2.29364,	13.6814,	0.13957
273,	11,	34.8265,	-1.74317,	-0.736048,	102.571,	0.000511
273,	-211,	33.2449,	-1.50236,	-0.568333,	78.3731,	0.13957
274,	-11,	6.05937,	0.217249,	2.29698,	6.20292,	0.000511
274,	211,	45.4737,	0.723557,	2.6161,	57.9057,	0.13957
274,	11,	85.3064,	0.953862,	0.391452,	127.148,	0.000511
274,	-211,	5.55692,	0.75276,	-0.02335,	7.20709,	0.13957
275,	-11,	27.0938,	1.4212,	1.0991,	59.3832,	0.000511
275,	211,	5.6567,	1.85295,	1.79311,	18.4844,	0.13957
275,	11,	46.6208,	-0.543303,	-1.67644,	53.6725,	0.000511
275,	-211,	1.25343,	-0.904624,	-0.322824,	1.80225,	0.13957
276,	-11,	1.46265,	4.77039,	-1.08905,	86.2772,	0.000511
276,	211,	32.2543,	3.45498,	-0.734253,	511.059,	0.13957
276,	11,	16.5383,	3.13689,	1.67092,	190.815,	0.000511
276,	-211,	95.7016,	2.93646,	1.82227,	904.479,	0.13957
277,	-11,	21.7002,	-0.603932,	-2.30526,	25.7793,	0.000511
277,	211,	2.27482,	-0.0306753,	-0.893536,	2.27589,	0.13957
277,	11,	93.2551,	-2.36599,	2.28622,	501.173,	0.000511
277,	-211,	1.97213,	-1.8186,	2.7683,	6.23734,	0.13957
278,	-11,	17.8114,	1.52079,	-0.793822,	42.6971,	0.000511
278,	211,	34.4152,	1.1205,	-0.820294,	58.3768,	0.13957
278,	11,	11.1888,	3.36942,	2.01224,	162.776,	0.000511
278,	-211,	9.66264,	4.04686,	2.69467,	276.521,	0.13957
279,	-11,	23.7733,	-0.0892202,	0.262867,	23.868,	0.000511
279,	211,	1.41347,	0.631326,	2.04791,	1.70463,	0.13957
279,	11,	38.0439,	2.12734,	-2.51104,	161.908,	0.000511
279,	-211,	24.0531,	1.80916,	-2.42664,	75.3958,	0.13957
280,	-11,	7.47951,	3.01586,	-2.82695,	76.499,	0.000511
280,	211,	45.0442,	3.35545,	3.02834,	646.232,	0.13957
280,	11,	9.02422,	1.88407,	0.351133,	30.3763,	0.000511
280,	-211,	23.3189,	1.21036,	0.289975,	42.5894,	0.13957
281,	-11,	2.10293,	1.70419,	1.12039,	5.97112,	0.000511
281,	211,	7.13918,	-0.238299,	2.4586,	7.34285,	0.13957
281,	11,	10.414,	-3.59128,	-0.71358,	189.055,	0.000511
281,	-211,	13.5032,	-3.62037,	0.156219,	252.362,	0.13957
282,	-11,	13.1396,	1.61559,	-0.460795,	34.3576,	0.000511
282,	211,	19.1357,	1.69945,	0.17479,	54.0942,	0.13957
282,	11,	97.4747,	0.296151,	-1.2621,	101.781,	0.000511
282,	-211,	39.3349,	0.210394,	-1.12523,	40.2087,	0.13957
283,	-11,	37.3426,	-0.0525635,	-2.42278,	37.3942,	0.000511
283,	211,	23.5032,	-0.162859,	-2.1025,	23.8156,	0.13957
283,	11,	11.072,	0.689991,	1.16741,	13.8139,	0.000511
283,	-211,	35.3013,	1.18983,	1.194,	63.3796,	0.13957
284,	-11,	50.2513,	-1.56967,	2.56879,	125.959,	0.000511
284,	211,	10.9233,	-1.98044,	2.67331,	40.3285,	0.13957
284,	11,	34.0939,	-2.18015,	-0.719256,	152.752,	0.000511
284,	-211,	22.0373,	-2.49337,	-0.534251,	134.259,	0.13957
285,	-11,	24.7846,	-1.45107,	-1.89164,	55.7899,	0.000511
285,	211,	22.1789,	-1.83995,	-2.06129,	71.583,	0.13957
285,	11,	26.2149,	-0.680915,	1.25508,	32.5306,	0.000511
285,	-211,	32.9206,	-0.343666,	1.22328,	34.8839,	0.13957
286,	-11,	17.6797,	-3.1763,	-2.35689,	212.154,	0.000511
286,	211,	26.5357,	-2.91649,	-2.74028,	245.859,	0.13957
286,	11,	37.6219,	-1.82617,	0.361922,	119.846,	0.000511
286,	-211,	20.1877,	-1.46983,	0.418913,	46.2143,	0.13957
287,	-11,	109.114,	-0.792492,	-2.40358,	145.21,	0.000511
287,	211,	22.773,	-0.592373,	-2.40705,	26.8868,	0.13957
287,	11,	4.7334,	-2.44224,	-2.27802,	27.4201,	0.000511
287,	-211,	49.2759,	-2.03513,	-2.79422,	191.78,	0.13957
288,	-11,	27.779,	-2.21143,	-1.23303,	128.315,	0.000511
288,	211,	32.6832,	-2.4886,	-1.41435,	198.182,	0.13957
288,	11,	11.8141,	-2.21708,	1.83827,	54.8731,	0.000511
288,	-211,	48.2136,	-1.82027,	1.71177,	152.729,	0.13957
289,	-11,	64.9965,	-0.851794,	1.94287,	90.0362,	0.000511
289,	211,	537.291,	-0.805846,	1.97028,	721.394,	0.13957
289,	11,	43.7681,	-0.835882,	2.49703,	59.9698,	0.000511
289,	-211,	96.6979,	-0.824467,	2.34361,	131.467,	0.13957
290,	-11,	17.6131,	3.29795,	1.88911,	238.606,	0.000511
290,	211,	3.86264,	2.30382,	1.25091,	19.53,	0.13957
290,	11,	35.0144,	0.827921,	-1.38203,	47.7161,	0.000511
290,	-211,	26.5166,	1.03694,	-1.12875,	42.0967,	0.13957
291,	-11,	1.46048,	-0.999519,	-2.26481,	2.25281,	0.000511
291,	211,	56.9816,	-0.266191,	-3.08722,	59.0123,	0.13957
291,	11,	16.8226,	0.423393,	-1.14807,	18.3531,	0.000511
291,	-211,	58.3004,	0.318288,	-0.845459,	61.2785,	0.13957
292,	-11,	21.924,	-0.245724,	1.81065,	22.5893,	0.000511
292,	211,	3.99027,	-1.05539,	1.12664,	6.42662,	0.13957
292,	11,	44.8578,	-2.60466,	-0.868747,	305.046,	0.000511
292,	-211,	6.04006,	-2.87744,	-0.319914,	53.8319,	0.13957
293,	-11,	16.1881,	-0.263283,	0.615671,	16.7524,	0.000511
293,	211,	42.7456,	0.0966269,	0.732084,	42.9453,	0.13957
293,	11,	0.458021,	-0.234257,	1.4905,	0.470646,	0.000511
293,	-211,	65.0604,	0.000899003,	-2.51457,	65.0605,	0.13957
294,	-11,	29.8199,	-0.486111,	2.80652,	33.4132,	0.000511
294,	211,	33.2574,	-0.297121,	2.55093,	34.7362,	0.13957
294,	11,	24.1298,	-0.249031,	0.848325,	24.8819,	0.000511
294,	-211,	61.2504,	-0.260156,	0.587745,	63.3348,	0.13957
295,	-11,	40.762,	1.01238,	2.29287,	63.4972,	0.000511
295,	211,	23.3803,	1.00241,	1.96775,	36.144,	0.13957
295,	11,	38.083,	2.08355,	-0.0846017,	155.33,	0.000511
295,	-211,	11.2915,	2.55434,	-0.00308427,	73.0594,	0.13957
296,	-11,	38.6857,	1.14903,	2.10612,	67.1601,	0.000511
296,	211,	42.0537,	1.35273,	2.24699,	86.7672,	0.13957
296,	11,	32.4279,	1.6402,	-1.21722,	86.7468,	0.000511
296,	-211,	14.4032,	1.90697,	-1.59686,	49.5555,	0.13957
297,	-11,	17.8661,	0.947802,	0.473935,	26.5099,	0.000511
297,	211,	45.967,	0.780502,	0.166662,	60.6935,	0.13957
297,	11,	35.0339,	-0.513474,	-2.7694,	39.7547,	0.000511
297,	-211,	6.45408,	0.0955532,	-3.01316,	6.48357,	0.13957
298,	-11,	32.9035,	-0.527158,	-2.05674,	37.5823,	0.000511
298,	211,	23.4808,	-0.173875,	-2.1138,	23.8367,	0.13957
298,	11,	11.7364,	-1.27613,	0.953349,	22.6623,	0.000511
298,	-211,	50.3317,	-0.886777,	1.07881,	71.4528,	0.13957
299,	-11,	7.73668,	-0.225953,	-2.56419,	7.93502,	0.000511
299,	211,	26.5322,	-0.898092,	-2.4299,	37.971,	0.13957
299,	11,	17.4853,	0.266412,	-1.2451,	18.1095,	0.000511
299,	-211,	141.037,	0.248082,	-1.04425,	145.399,	0.13957
300,	-11,	49.2312,	-0.0428866,	2.10763,	49.2764,	0.000511
300,	211,	11.7845,	-0.153296,	1.70492,	11.9232,	0.13957
300,	11,	4.66175,	0.697146,	-0.68808,	5.84121,	0.000511
300,	-211,	45.597,	0.967486,	-1.32893,	68.6544,	0.13957
301,	-11,	3.10554,	0.233352,	1.91481,	3.19048,	0.000511
301,	211,	34.0622,	-0.628484,	1.51819,	41.0138,	0.13957
301,	11,	14.5953,	1.3275,	-1.29914,	29.4588,	0.000511
301,	-211,	21.4074,	1.84729,	-1.50843,	69.5771,	0.13957
302,	-11,	19.8627,	-0.345986,	-1.46574,	21.0634,	0.000511
302,	211,	24.0555,	-0.638303,	-1.81851,	29.1247,	0.13957
302,	11,	65.2948,	-0.116894,	0.827185,	65.7414,	0.000511
302,	-211,	31.4786,	-0.181897,	0.616087,	32.0008,	0.13957
303,	-11,	3.00303,	0.25087,	2.49302,	3.09802,	0.000511
303,	211,	8.29385,	1.67879,	1.1214,	22.9975,	0.13957
303,	11,	23.1804,	-2.27527,	-0.222667,	113.97,	0.000511
303,	-211,	8.73004,	-2.3374,	-0.937777,	45.6183,	0.13957
304,	-11,	31.6895,	1.4423,	-1.17145,	70.7753,	0.000511
304,	211,	4.07537,	1.56034,	-0.269926,	10.1283,	0.13957
304,	11,	3.47521,	-1.76385,	-2.33716,	10.4365,	0.000511
304,	-211,	7.74688,	-2.30405,	1.58961,	39.178,	0.13957
305,	-11,	51.6017,	0.86696,	1.39365,	72.2397,	0.000511
305,	211,	74.2699,	1.02484,	1.42691,	116.808,	0.13957
305,	11,	38.1149,	1.29267,	2.67534,	74.6488,	0.000511
305,	-211,	51.8416,	1.41063,	2.48358,	112.562,	0.13957
306,	-11,	130.146,	-1.44072,	1.09704,	290.257,	0.000511
306,	211,	6.43316,	-1.74958,	1.24852,	19.0616,	0.13957
306,	11,	47.8942,	-0.892992,	2.55189,	68.2937,	0.000511
306,	-211,	4.53774,	-1.27861,	3.11499,	8.78068,	0.13957
307,	-11,	12.7881,	-2.38021,	1.5078,	69.6931,	0.000511
307,	211,	4.55698,	-1.20825,	1.92898,	8.30812,	0.13957
307,	11,	16.9848,	1.36524,	-0.944921,	35.4301,	0.000511
307,	-211,	3.0935,	2.27681,	-1.99896,	15.2326,	0.13957
308,	-11,	90.937,	0.102366,	-1.15342,	91.4138,	0.000511
308,	211,	20.8511,	-0.126559,	-1.14648,	21.0183,	0.13957
308,	11,	19.4047,	1.57214,	2.05965,	48.7502,	0.000511
308,	-211,	1.36495,	1.90617,	-1.67853,	4.69264,	0.13957
309,	-11,	37.0288,	-0.730219,	0.70868,	47.3476,	0.000511
309,	211,	67.8029,	-0.531418,	0.721544,	77.6043,	0.13957
309,	11,	11.0062,	1.02371,	1.93974,	17.295,	0.000511
309,	-211,	6.22503,	2.13271,	2.25389,	26.6313,	0.13957
310,	-11,	12.1553,	2.65602,	1.00127,	86.9697,	0.000511
310,	211,	41.702,	2.80353,	0.5793,	345.363,	0.13957
310,	11,	44.2036,	3.17457,	-2.7117,	529.524,	0.000511
310,	-211,	24.0849,	3.41487,	-2.52204,	366.643,	0.13957
311,	-11,	1.3363,	3.61599,	-2.77527,	24.8652,	0.000511
311,	211,	21.4672,	5.26096,	-2.43996,	2068.05,	0.13957
311,	11,	1.06616,	3.09501,	-1.3949,	11.7986,	0.000511
311,	-211,	21.887,	1.86069,	0.458314,	72.0491,	0.13957
312,	-11,	24.3201,	-1.10591,	0.9996,	40.7713,	0.000511
312,	211,	12.9463,	-1.23066,	0.443025,	24.0514,	0.13957
312,	11,	50.3313,	-0.346923,	-2.42671,	53.3906,	0.000511
312,	-211,	38.146,	-0.257043,	-2.21662,	39.4131,	0.13957
313,	-11,	66.5195,	1.04976,	-0.88217,	106.664,	0.000511
313,	211,	15.8364,	1.33256,	-1.00198,	32.1046,	0.13957
313,	11,	120.772,	1.49503,	-2.1067,	282.831,	0.000511
313,	-211,	10.0428,	1.21054,	-2.08024,	18.3448,	0.13957
314,	-11,	23.5696,	-1.96992,	-2.73201,	86.1417,	0.000511
314,	211,	13.3734,	-2.3371,	3.12273,	69.861,	0.13957
314,	11,	32.4922,	-2.51067,	0.708206,	201.36,	0.000511
314,	-211,	68.4062,	-2.65611,	0.553824,	489.483,	0.13957
315,	-11,	1.92079,	1.15237,	-2.74157,	3.34369,	0.000511
315,	211,	28.2926,	0.964,	-1.26886,	42.4888,	0.13957
315,	11,	42.1805,	1.1872,	1.67415,	75.5654,	0.000511
315,	-211,	89.1553,	1.22018,	1.51431,	164.178,	0.13957
316,	-11,	47.0795,	-1.66658,	1.73705,	129.067,	0.000511
