6.66009500e-01,6.72287271e+02,-2.87827165e+01,-1.89018822e+01,-6.71402481e+02,2.40000000e+01
6.66009500e-01,1.45825318e+02,1.67895001e+01,-6.29586904e+00,1.44707776e+02,2.40000000e+01
6.66009500e-01,1.30473385e+02,-1.97859663e+01,-1.05206184e+01,1.28522289e+02,2.40000000e+01
3.33004750e-01,7.61499090e+01,3.78409158e-01,-2.68223109e-01,-7.61277596e+01,-4.00000000e+00
3.33004750e-01,3.83709827e+01,-3.78409158e-01,2.68223109e-01,-3.83270068e+01,-4.00000000e+00
3.33004750e-01,1.29865624e+02,5.39379196e-01,-1.01925932e+00,1.29848345e+02,2.00000000e+00
3.33004750e-01,2.33827463e+01,-5.39379196e-01,1.01925932e+00,2.32865901e+01,2.00000000e+00
3.33004750e-01,9.15952408e+01,1.32487858e+00,-8.90871032e-01,9.15640838e+01,2.00000000e+00
3.33004750e-01,1.63766096e+02,-1.32487858e+00,8.90871032e-01,1.63748672e+02,2.00000000e+00
3.33004750e-01,1.99792386e+02,3.62810088e+00,4.16350001e+00,-1.99708142e+02,2.00000000e+00
3.33004750e-01,1.60056107e+02,-3.62810088e+00,-4.16350001e+00,-1.59950935e+02,2.00000000e+00
6.66009500e-01,4.91741789e+02,-1.23176330e+01,-1.01272199e+01,-4.91479954e+02,2.40000000e+01
6.66009500e-01,1.22407312e+03,-9.85145843e+00,3.42424175e+01,1.22355312e+03,2.40000000e+01
3.33004750e-01,4.62801979e+02,1.85640578e+00,-2.51308075e-01,-4.62794776e+02,2.00000000e+00
3.33004750e-01,2.75424594e+02,-1.85640578e+00,2.51308075e-01,-2.75412490e+02,2.00000000e+00
6.66009500e-01,2.08227793e+02,-2.66127695e-01,4.34835093e+00,-2.08174631e+02,-2.40000000e+01
3.33004750e-01,8.15288448e+00,-5.01303696e-01,-1.97002082e+00,7.69282191e+00,-4.00000000e+00
3.33004750e-01,6.30236041e+00,5.01303696e-01,1.97002082e+00,5.69471073e+00,-4.00000000e+00
3.33004750e-01,2.26238783e+02,-1.25629183e+00,1.68809920e+00,-2.26222017e+02,2.00000000e+00
3.33004750e-01,6.80926683e+01,1.25629183e+00,-1.68809920e+00,-6.80369444e+01,2.00000000e+00
3.33004750e-01,9.29731744e+01,3.44790355e+00,-3.72196641e+00,9.28176296e+01,-2.00000000e+00
3.33004750e-01,4.68656931e+01,-3.44790355e+00,3.72196641e+00,4.65563572e+01,-2.00000000e+00
3.33004750e-01,2.40722167e+01,8.32563145e-01,5.79623788e+00,-2.32814165e+01,-2.00000000e+00
3.33004750e-01,6.92639407e+00,-8.32563145e-01,-5.79623788e+00,3.24463724e+00,-2.00000000e+00
3.33004750e-01,6.21716823e+01,-4.21579367e+01,-1.30302791e+01,-4.37616332e+01,2.30000000e+01
3.33004750e-01,8.35675821e+01,4.21579367e+01,1.30302791e+01,-7.09457768e+01,2.30000000e+01
3.33004750e-01,6.96014284e+00,-1.14286792e+00,8.85531209e-01,-6.57233191e+00,-2.00000000e+00
3.33004750e-01,2.84643471e+01,1.14286792e+00,-8.85531209e-01,-2.83720111e+01,-2.00000000e+00
3.33004750e-01,1.18335051e+01,1.08733632e+00,3.37246105e+00,-1.11498126e+01,-2.00000000e+00
3.33004750e-01,1.81132473e+01,-1.08733632e+00,-3.37246105e+00,-1.76741677e+01,-2.00000000e+00
6.66009500e-01,3.74827594e+02,-9.08685024e+00,3.87269142e+01,-3.72706617e+02,2.40000000e+01
3.33004750e-01,3.76760892e+00,6.21840127e-01,2.34473273e+00,-2.26995403e+00,3.00000000e+00
3.33004750e-01,2.50536740e+01,-6.21840127e-01,-2.34473273e+00,-2.48725631e+01,3.00000000e+00
6.66009500e-01,4.07449079e+01,1.04960385e+01,3.63144148e+01,-1.51025243e+01,2.40000000e+01
6.66009500e-01,2.22833281e+02,2.60853378e+01,2.18524880e+01,2.20212482e+02,2.40000000e+01
6.66009500e-01,5.12704411e+01,-3.51663544e+01,-1.23664881e+01,-3.51553395e+01,2.40000000e+01
3.33004750e-01,1.19682620e+01,2.75795962e+00,2.12987917e+00,-1.13110053e+01,-2.00000000e+00
3.33004750e-01,6.95700121e+00,-2.75795962e+00,-2.12987917e+00,-5.75320869e+00,-2.00000000e+00
3.33004750e-01,2.80515359e+00,-1.50370422e+00,-9.06477145e-01,1.27606053e+00,2.00000000e+00
3.33004750e-01,2.62411873e+00,1.50370422e+00,9.06477145e-01,-8.03394630e-01,2.00000000e+00
3.33004750e-01,3.35829112e+01,-1.47249904e+01,-2.60738645e+01,-1.50990875e+01,2.30000000e+01
3.33004750e-01,6.93640881e+01,1.47249904e+01,2.60738645e+01,6.25423636e+01,2.30000000e+01
6.66009500e-01,3.33935331e+02,-1.95281855e+01,3.31718418e+01,-3.31704577e+02,2.40000000e+01
3.33004750e-01,8.61954101e+02,-1.16467604e+01,-1.83036649e+00,-8.61871636e+02,-2.00000000e+00
3.33004750e-01,7.67422046e+02,1.16467604e+01,1.83036649e+00,-7.67329422e+02,-2.00000000e+00
3.33004750e-01,3.19075279e+00,4.77616987e-01,9.11677464e-01,-2.44210987e+00,2.00000000e+00
3.33004750e-01,2.94823552e+00,-4.77616987e-01,-9.11677464e-01,-2.11544083e+00,2.00000000e+00
3.33004750e-01,1.24973217e+01,1.29359866e+00,-9.62311820e+00,7.66469311e+00,-2.00000000e+00
3.33004750e-01,1.18782074e+01,-1.29359866e+00,9.62311820e+00,6.60729004e+00,-2.00000000e+00
6.66009500e-01,6.84614883e+01,-6.92355642e+00,-3.42757194e+01,5.88307494e+01,2.40000000e+01
6.66009500e-01,1.94741703e+02,-3.38432403e+00,-3.57984008e+00,1.94671272e+02,-2.40000000e+01
3.33004750e-01,2.27549030e+01,-4.08735731e-01,-8.42415259e-01,-2.26660793e+01,2.00000000e+00
3.33004750e-01,6.82371629e+00,4.08735731e-01,8.42415259e-01,-6.52139913e+00,2.00000000e+00
6.66009500e-01,1.91383365e+02,-3.09007935e+01,2.33305231e+01,1.87417348e+02,2.40000000e+01
3.33004750e-01,9.68679747e+02,6.22962430e-01,9.59533782e-03,-9.68677917e+02,-2.00000000e+00
3.33004750e-01,1.31911634e+03,-6.22962430e-01,-9.59533782e-03,-1.31911500e+03,-2.00000000e+00
6.66009500e-01,3.53366609e+02,3.18275712e+00,4.03713577e+01,3.51033939e+02,-2.40000000e+01
6.66009500e-01,4.49221981e+02,-3.26148653e+00,-2.57750866e+01,-4.48466541e+02,2.40000000e+01
3.33004750e-01,5.68057782e+01,-5.04973706e-01,-6.17490718e-02,-5.67756981e+01,-2.00000000e+00
3.33004750e-01,3.36279453e+01,5.04973706e-01,6.17490718e-02,-3.35771077e+01,-2.00000000e+00
3.33004750e-01,1.85565722e+02,-3.79113721e+00,1.33838480e+01,-1.85035076e+02,2.00000000e+00
3.33004750e-01,2.92892937e+02,3.79113721e+00,-1.33838480e+01,-2.92557029e+02,2.00000000e+00
3.33004750e-01,3.92804821e+00,3.03005446e-01,-2.27151328e+00,-2.64957522e+00,-2.00000000e+00
3.33004750e-01,2.97284019e+00,-3.03005446e-01,2.27151328e+00,6.54572333e-01,-2.00000000e+00
3.33004750e-01,1.52413285e+02,-2.94547634e-01,-1.64067674e+00,-1.52393809e+02,-2.00000000e+00
3.33004750e-01,4.60656805e+02,2.94547634e-01,1.64067674e+00,-4.60650361e+02,-2.00000000e+00
6.66009500e-01,8.37900334e+01,-1.41823185e+01,-2.85566029e+01,7.74660845e+01,-2.40000000e+01
6.66009500e-01,1.12030008e+02,2.66780909e+01,-2.82456167e+01,-1.05062027e+02,-2.40000000e+01
6.66009500e-01,5.57778747e+01,-5.24470597e+00,-2.02001120e+01,-5.16958616e+01,2.40000000e+01
3.33004750e-01,9.40275643e+01,-2.72505134e+01,-7.62859458e-01,-8.99713993e+01,2.30000000e+01
3.33004750e-01,2.80517374e+01,2.72505134e+01,7.62859458e-01,6.36944285e+00,2.30000000e+01
3.33004750e-01,8.70663971e+01,5.14783553e-01,2.30626759e-01,8.70464335e+01,4.00000000e+00
3.33004750e-01,1.51733220e+02,-5.14783553e-01,-2.30626759e-01,1.51721766e+02,4.00000000e+00
6.66009500e-01,4.27194492e+01,-2.93857466e+01,2.71325236e+01,1.49029416e+01,2.40000000e+01
6.66009500e-01,1.17256074e+03,1.13560587e+01,-2.79157961e+01,-1.17217203e+03,-2.40000000e+01
3.33004750e-01,1.94591229e+01,7.17114981e-01,-9.64277006e-01,-1.93405184e+01,1.00000000e+00
3.33004750e-01,6.56096493e+01,-7.17114981e-01,9.64277006e-01,-6.55745703e+01,1.00000000e+00
6.66009500e-01,1.49740598e+01,7.89750866e+00,-1.25880515e+01,4.84824906e-01,2.40000000e+01
6.66009500e-01,3.24719788e+01,-1.59043403e+01,3.62863903e+00,2.80206462e+01,-2.40000000e+01
6.66009500e-01,2.54962516e+02,2.43805915e+01,2.95926395e+00,-2.53770677e+02,-2.40000000e+01
6.66009500e-01,4.28277878e+01,3.41763837e+01,1.62898034e+01,1.99418852e+01,2.40000000e+01
3.33004750e-01,2.64618241e+00,-1.48960951e-01,1.42689547e+00,-1.33653743e+00,4.00000000e+00
3.33004750e-01,2.87585935e+00,1.48960951e-01,-1.42689547e+00,1.74774654e+00,4.00000000e+00
3.33004750e-01,4.42061474e+00,2.07992861e+00,-3.40129137e-01,3.45576545e+00,2.00000000e+00
3.33004750e-01,2.98214147e+00,-2.07992861e+00,3.40129137e-01,1.13738644e+00,2.00000000e+00
3.33004750e-01,2.39850688e+01,2.90371603e-01,-3.80786547e+00,2.36123197e+01,-1.00000000e+00
3.33004750e-01,1.10282209e+01,-2.90371603e-01,3.80786547e+00,1.01921427e+01,-1.00000000e+00
6.66009500e-01,5.45842928e+02,2.58545494e+01,-1.51205905e+01,-5.45017664e+02,2.40000000e+01
3.33004750e-01,7.11356592e+00,-1.15989639e+00,-9.72987888e-01,-6.71960014e+00,-4.00000000e+00
3.33004750e-01,7.33188413e+00,1.15989639e+00,9.72987888e-01,-6.95030437e+00,-4.00000000e+00
3.33004750e-01,3.48361549e+00,-5.35563113e-01,-1.21612537e+00,-2.68552772e+00,-2.00000000e+00
3.33004750e-01,5.07423267e+00,5.35563113e-01,1.21612537e+00,-4.56336712e+00,-2.00000000e+00
3.33004750e-01,2.46951519e+01,2.26226230e+00,1.36324508e+00,2.44891105e+01,2.00000000e+00
