flavor,mass_GeV,boundary,u2,channel,N,frac
Umu,0.5,peak_u2,0.0053535666774107,Bbaryon,3358579.5044190083,0.06259798287354296
Umu,0.5,peak_u2,0.0053535666774107,Bc,14315.429517547745,0.0002668142917527516
Umu,0.5,peak_u2,0.0053535666774107,WZ,18369.25058950029,0.0003423703480261285
Umu,0.8,u2_min,1.0867287856784789e-07,Kmeson,0.0,0.0
Umu,0.8,u2_min,1.0867287856784789e-07,Dmeson,2.376000831039389,0.7938694573510093
Umu,0.8,u2_min,1.0867287856784789e-07,tau,1.9980071756676564e-05,6.675742077231664e-06
Umu,0.8,u2_min,1.0867287856784789e-07,induced_tau,0.013946301625133299,0.004659738649314693
Umu,0.8,u2_min,1.0867287856784789e-07,Bmeson,0.48146349707116015,0.16086659573557396
Umu,0.8,u2_min,1.0867287856784789e-07,Bbaryon,0.12084111212616669,0.04037543541907207
Umu,0.8,u2_min,1.0867287856784789e-07,Bc,0.0005593914625380065,0.00018690388951487396
Umu,0.8,u2_min,1.0867287856784789e-07,WZ,0.00010533105109589558,3.519321343803176e-05
Umu,0.8,peak_u2,0.0005415871378079,Kmeson,0.0,0.0
Umu,0.8,peak_u2,0.0005415871378079,Dmeson,4083900.4430600875,0.7506971824475206
Umu,0.8,peak_u2,0.0005415871378079,tau,101.17512151398186,1.8597877130770744e-05
Umu,0.8,peak_u2,0.0005415871378079,induced_tau,24335.96010722689,0.004473404026216045
Umu,0.8,peak_u2,0.0005415871378079,Bmeson,1054603.5144167831,0.19385582433021226
Umu,0.8,peak_u2,0.0005415871378079,Bbaryon,274018.33916131617,0.050369688981255746
Umu,0.8,peak_u2,0.0005415871378079,Bc,1257.39595573928,0.00023113286289787663
Umu,0.8,peak_u2,0.0005415871378079,WZ,1926.7327875165886,0.0003541694747666696
Umu,0.8,u2_max,0.0580163414125894,Kmeson,0.0,0.0
Umu,0.8,u2_max,0.0580163414125894,Dmeson,2.431338332485051e-07,9.716212361914005e-08
Umu,0.8,u2_max,0.0580163414125894,tau,0.00020862145780917269,8.33701488699935e-05
Umu,0.8,u2_max,0.0580163414125894,induced_tau,1.0911007857414393e-22,4.360300991791417e-23
Umu,0.8,u2_max,0.0580163414125894,Bmeson,7.68869686908389e-12,3.07258807086906e-12
Umu,0.8,u2_max,0.0580163414125894,Bbaryon,6.211550595042874e-06,2.4822849157535315e-06
Umu,0.8,u2_max,0.0580163414125894,Bc,1.0617640858145421e-10,4.243064487649214e-11
Umu,0.8,u2_max,0.0580163414125894,WZ,2.5021369122775234,0.9999140503585874
Umu,1.0,u2_min,5.966610261455439e-08,Kmeson,0.0,0.0
Umu,1.0,u2_min,5.966610261455439e-08,Dmeson,2.429537908575965,0.7933233310361281
Umu,1.0,u2_min,5.966610261455439e-08,tau,1.047464371490736e-05,3.4203126503992664e-06
Umu,1.0,u2_min,5.966610261455439e-08,induced_tau,0.007446591939478475,0.002431555030049506
Umu,1.0,u2_min,5.966610261455439e-08,Bmeson,0.5184071657633793,0.16927683989810985
Umu,1.0,u2_min,5.966610261455439e-08,Bbaryon,0.10632535867944828,0.034718695857119446
Umu,1.0,u2_min,5.966610261455439e-08,Bc,0.0006135705069617965,0.00020035077316153698
Umu,1.0,u2_min,5.966610261455439e-08,WZ,0.00014028336749927767,4.5807092781163134e-05
Umu,1.0,peak_u2,0.0001335451562929,Kmeson,0.0,0.0
Umu,1.0,peak_u2,0.0001335451562929,Dmeson,797993.1944061172,0.7327034793409207
Umu,1.0,peak_u2,0.0001335451562929,tau,10.649070767716877,9.777791662823275e-06
Umu,1.0,peak_u2,0.0001335451562929,induced_tau,2343.190297436799,0.0021514765987040206
Umu,1.0,peak_u2,0.0001335451562929,Bmeson,240412.70134334185,0.2207427632050315
Umu,1.0,peak_u2,0.0001335451562929,Bbaryon,47533.17758788849,0.04364413737725579
Umu,1.0,peak_u2,0.0001335451562929,Bc,322.15854758054274,0.00029580037820667375
Umu,1.0,peak_u2,0.0001335451562929,WZ,492.8924812906493,0.0004525653082184606
Umu,1.0,u2_max,0.011811024646759,Kmeson,0.0,0.0
Umu,1.0,u2_max,0.011811024646759,Dmeson,1.262926996024673e-12,4.935019127731676e-13
Umu,1.0,u2_max,0.011811024646759,tau,0.00043909187877402904,0.0001715797371821433
Umu,1.0,u2_max,0.011811024646759,induced_tau,1.5688192439044114e-11,6.130325031448264e-12
Umu,1.0,u2_max,0.011811024646759,Bmeson,1.4390910032481119e-05,5.62339838322472e-06
Umu,1.0,u2_max,0.011811024646759,Bbaryon,1.5781295181254896e-07,6.166705900263384e-08
Umu,1.0,u2_max,0.011811024646759,Bc,2.5141096192042866e-06,9.824145892075747e-07
Umu,1.0,u2_max,0.011811024646759,WZ,2.558656511984197,0.9998217527761626
Umu,1.4,u2_min,2.0200938335763377e-08,Kmeson,0.0,0.0
Umu,1.4,u2_min,2.0200938335763377e-08,Dmeson,2.6367570701897463,0.8625856421728009
Umu,1.4,u2_min,2.0200938335763377e-08,tau,3.4457295339035353e-07,1.1272319533562789e-07
Umu,1.4,u2_min,2.0200938335763377e-08,induced_tau,0.0003089533038966269,0.0001010706246153737
Umu,1.4,u2_min,2.0200938335763377e-08,Bmeson,0.33868854684098687,0.11079817741889353
Umu,1.4,u2_min,2.0200938335763377e-08,Bbaryon,0.08020222906213784,0.026237263963902375
Umu,1.4,u2_min,2.0200938335763377e-08,Bc,0.0007242012478776289,0.0002369143541987031
Umu,1.4,u2_min,2.0200938335763377e-08,WZ,0.00012477498156805554,4.0818742393752404e-05
Umu,1.4,peak_u2,1.742633386009651e-05,Kmeson,0.0,0.0
Umu,1.4,peak_u2,1.742633386009651e-05,Dmeson,150339.67170619822,0.8380986418598155
Umu,1.4,peak_u2,1.742633386009651e-05,tau,0.05050611962572376,2.815564899373351e-07
Umu,1.4,peak_u2,1.742633386009651e-05,induced_tau,19.789717506471458,0.00011032174792409998
Umu,1.4,peak_u2,1.742633386009651e-05,Bmeson,23390.90940137077,0.13039731415315178
Umu,1.4,peak_u2,1.742633386009651e-05,Bbaryon,5496.443171860361,0.030641024455595547
Umu,1.4,peak_u2,1.742633386009651e-05,Bc,67.78226686069104,0.00037786583643166657
Umu,1.4,peak_u2,1.742633386009651e-05,WZ,67.18753610434938,0.00037455039059155397
Umu,1.4,u2_max,0.0012885431293911,Kmeson,0.0,0.0
Umu,1.4,u2_max,0.0012885431293911,Dmeson,2.3477366623697414e-08,8.60138298784047e-09
Umu,1.4,u2_max,0.0012885431293911,tau,0.0001844581838317155,6.757978907125816e-05
Umu,1.4,u2_max,0.0012885431293911,induced_tau,8.930182897206816e-09,3.2717435682418815e-09
Umu,1.4,u2_max,0.0012885431293911,Bmeson,2.1618871970258386e-08,7.920487870798361e-09
Umu,1.4,u2_max,0.0012885431293911,Bbaryon,3.648123547140743e-08,1.3365599438330363e-08
Umu,1.4,u2_max,0.0012885431293911,Bc,2.846777140008241e-05,1.042971337233551e-05
Umu,1.4,u2_max,0.0012885431293911,WZ,2.729274399326723,0.9999219573383425
Umu,1.8,u2_min,2.2137477456183393e-08,Kmeson,0.0,0.0
Umu,1.8,u2_min,2.2137477456183393e-08,Dmeson,1.689369972740421,0.5635128613856729
Umu,1.8,u2_min,2.2137477456183393e-08,tau,0.0,0.0
Umu,1.8,u2_min,2.2137477456183393e-08,induced_tau,0.0,0.0
Umu,1.8,u2_min,2.2137477456183393e-08,Bmeson,1.0347320093106471,0.34514925963087606
Umu,1.8,u2_min,2.2137477456183393e-08,Bbaryon,0.26940175838976066,0.08986270513988366
Umu,1.8,u2_min,2.2137477456183393e-08,Bc,0.0037740704233335722,0.0012588937045411317
Umu,1.8,u2_min,2.2137477456183393e-08,WZ,0.0006483918959232629,0.0002162801390262079
Umu,1.8,peak_u2,4.880251583654434e-06,Kmeson,0.0,0.0
Umu,1.8,peak_u2,4.880251583654434e-06,Dmeson,5173.140250190662,0.5387055049803062
Umu,1.8,peak_u2,4.880251583654434e-06,tau,0.0,0.0
Umu,1.8,peak_u2,4.880251583654434e-06,induced_tau,0.0,0.0
Umu,1.8,peak_u2,4.880251583654434e-06,Bmeson,3442.9396787536466,0.358530886184916
Umu,1.8,peak_u2,4.880251583654434e-06,Bbaryon,947.9515839433625,0.09871503806730718
Umu,1.8,peak_u2,4.880251583654434e-06,Bc,18.02422796908072,0.001876954878539379
Umu,1.8,peak_u2,4.880251583654434e-06,WZ,20.853831006227153,0.0021716158889312
Umu,1.8,u2_max,0.0002296518598375,Kmeson,0.0,0.0
Umu,1.8,u2_max,0.0002296518598375,Dmeson,7.954074983358269e-05,2.8155998276344778e-05
Umu,1.8,u2_max,0.0002296518598375,tau,0.0,0.0
Umu,1.8,u2_max,0.0002296518598375,induced_tau,0.0,0.0
Umu,1.8,u2_max,0.0002296518598375,Bmeson,0.009140651349370732,0.003235626570984246
Umu,1.8,u2_max,0.0002296518598375,Bbaryon,0.0010069307222061355,0.0003564354087452227
Umu,1.8,u2_max,0.0002296518598375,Bc,2.505985292099873e-05,8.870738296097765e-06
Umu,1.8,u2_max,0.0002296518598375,WZ,2.814749760176643,0.996370911283698
Umu,2.0,u2_min,2.87633700549018e-08,Kmeson,0.0,0.0
Umu,2.0,u2_min,2.87633700549018e-08,Dmeson,0.0,0.0
Umu,2.0,u2_min,2.87633700549018e-08,tau,0.0,0.0
Umu,2.0,u2_min,2.87633700549018e-08,induced_tau,0.0,0.0
Umu,2.0,u2_min,2.87633700549018e-08,Bmeson,2.3420073943067368,0.7972664737547216
Umu,2.0,u2_min,2.87633700549018e-08,Bbaryon,0.5809793597884526,0.19777707219405552
Umu,2.0,u2_min,2.87633700549018e-08,Bc,0.012421559043342233,0.004228548808639878
Umu,2.0,u2_min,2.87633700549018e-08,WZ,0.002138255547678511,0.0007279052425830395
Umu,2.0,peak_u2,2.9331662783900485e-06,Kmeson,0.0,0.0
Umu,2.0,peak_u2,2.9331662783900485e-06,Dmeson,0.0,0.0
Umu,2.0,peak_u2,2.9331662783900485e-06,tau,0.0,0.0
Umu,2.0,peak_u2,2.9331662783900485e-06,induced_tau,0.0,0.0
Umu,2.0,peak_u2,2.9331662783900485e-06,Bmeson,1599.0471438291468,0.8070630868137378
Umu,2.0,peak_u2,2.9331662783900485e-06,Bbaryon,356.76872133646276,0.18006652688856611
Umu,2.0,peak_u2,2.9331662783900485e-06,Bc,11.18021869483336,0.005642824131812443
Umu,2.0,peak_u2,2.9331662783900485e-06,WZ,14.320085786392825,0.0072275621658835715
Umu,2.0,u2_max,0.0001090972129628,Kmeson,0.0,0.0
Umu,2.0,u2_max,0.0001090972129628,Dmeson,0.0,0.0
Umu,2.0,u2_max,0.0001090972129628,tau,0.0,0.0
Umu,2.0,u2_max,0.0001090972129628,induced_tau,0.0,0.0
Umu,2.0,u2_max,0.0001090972129628,Bmeson,0.0021365588931224326,0.0007733131969157299
Umu,2.0,u2_max,0.0001090972129628,Bbaryon,4.468697889938615e-05,1.6174153038527934e-05
Umu,2.0,u2_max,0.0001090972129628,Bc,0.0003500411332226424,0.0001266950462520646
Umu,2.0,u2_max,0.0001090972129628,WZ,2.7603323258800008,0.9990838176037937
Umu,2.4,u2_min,3.081240854233033e-08,Kmeson,0.0,0.0
Umu,2.4,u2_min,3.081240854233033e-08,Dmeson,0.0,0.0
Umu,2.4,u2_min,3.081240854233033e-08,tau,0.0,0.0
Umu,2.4,u2_min,3.081240854233033e-08,induced_tau,0.0,0.0
Umu,2.4,u2_min,3.081240854233033e-08,Bmeson,2.4569051127910866,0.8126689342423197
Umu,2.4,u2_min,3.081240854233033e-08,Bbaryon,0.5189625262317907,0.1716569031945161
Umu,2.4,u2_min,3.081240854233033e-08,Bc,0.04026416247490831,0.013318151293792223
Umu,2.4,u2_min,3.081240854233033e-08,WZ,0.007122821963054617,0.002356011269371958
Umu,2.4,peak_u2,9.329304026284696e-07,Kmeson,0.0,0.0
Umu,2.4,peak_u2,9.329304026284696e-07,Dmeson,0.0,0.0
Umu,2.4,peak_u2,9.329304026284696e-07,tau,0.0,0.0
Umu,2.4,peak_u2,9.329304026284696e-07,induced_tau,0.0,0.0
Umu,2.4,peak_u2,9.329304026284696e-07,Bmeson,190.77018599012027,0.7971170395718614
Umu,2.4,peak_u2,9.329304026284696e-07,Bbaryon,39.94852749089643,0.1669215333807329
Umu,2.4,peak_u2,9.329304026284696e-07,Bc,4.325191879562081,0.018072447372858
Umu,2.4,peak_u2,9.329304026284696e-07,WZ,4.281283438025528,0.01788897967454772
Umu,2.4,u2_max,2.797127303047616e-05,Kmeson,0.0,0.0
Umu,2.4,u2_max,2.797127303047616e-05,Dmeson,0.0,0.0
Umu,2.4,u2_max,2.797127303047616e-05,tau,0.0,0.0
Umu,2.4,u2_max,2.797127303047616e-05,induced_tau,0.0,0.0
Umu,2.4,u2_max,2.797127303047616e-05,Bmeson,0.04667109594231906,0.016077670494207316
Umu,2.4,u2_max,2.797127303047616e-05,Bbaryon,8.132981726022356e-05,2.801721229945036e-05
Umu,2.4,u2_max,2.797127303047616e-05,Bc,0.0023262460007717144,0.0008013657261251953
Umu,2.4,u2_max,2.797127303047616e-05,WZ,2.853773203399944,0.983092946567368
Umu,2.8,u2_min,4.9135576077434754e-08,Kmeson,0.0,0.0
Umu,2.8,u2_min,4.9135576077434754e-08,Dmeson,0.0,0.0
Umu,2.8,u2_min,4.9135576077434754e-08,tau,0.0,0.0
Umu,2.8,u2_min,4.9135576077434754e-08,induced_tau,0.0,0.0
Umu,2.8,u2_min,4.9135576077434754e-08,Bmeson,2.216395402809424,0.7534371505819274
Umu,2.8,u2_min,4.9135576077434754e-08,Bbaryon,0.44061427696073974,0.14978156195334824
Umu,2.8,u2_min,4.9135576077434754e-08,Bc,0.2385343785995162,0.08108691359855857
Umu,2.8,u2_min,4.9135576077434754e-08,WZ,0.04616833409405896,0.015694373866165796
Umu,2.8,peak_u2,4.937047852839004e-07,Kmeson,0.0,0.0
Umu,2.8,peak_u2,4.937047852839004e-07,Dmeson,0.0,0.0
Umu,2.8,peak_u2,4.937047852839004e-07,tau,0.0,0.0
Umu,2.8,peak_u2,4.937047852839004e-07,induced_tau,0.0,0.0
Umu,2.8,peak_u2,4.937047852839004e-07,Bmeson,16.73639093294286,0.6662730833495188
Umu,2.8,peak_u2,4.937047852839004e-07,Bbaryon,3.2363436511397476,0.12883833031046235
Umu,2.8,peak_u2,4.937047852839004e-07,Bc,2.3731516467967952,0.09447479276162336
Umu,2.8,peak_u2,4.937047852839004e-07,WZ,2.7735300433079044,0.11041379357839544
Umu,2.8,u2_max,8.247664068304078e-06,Kmeson,0.0,0.0
Umu,2.8,u2_max,8.247664068304078e-06,Dmeson,0.0,0.0
Umu,2.8,u2_max,8.247664068304078e-06,tau,0.0,0.0
Umu,2.8,u2_max,8.247664068304078e-06,induced_tau,0.0,0.0
Umu,2.8,u2_max,8.247664068304078e-06,Bmeson,0.033497585905773994,0.011347458220040574
Umu,2.8,u2_max,8.247664068304078e-06,Bbaryon,0.0011829490599168625,0.00040072932633420196
Umu,2.8,u2_max,8.247664068304078e-06,Bc,0.022244303335332602,0.0075353580237579685
Umu,2.8,u2_max,8.247664068304078e-06,WZ,2.895065400941666,0.9807164544298673
Umu,3.2,u2_min,1.28265205104096e-07,Kmeson,0.0,0.0
Umu,3.2,u2_min,1.28265205104096e-07,Dmeson,0.0,0.0
Umu,3.2,u2_min,1.28265205104096e-07,tau,0.0,0.0
Umu,3.2,u2_min,1.28265205104096e-07,induced_tau,0.0,0.0
Umu,3.2,u2_min,1.28265205104096e-07,Bmeson,1.4412316536313985,0.48073532899550947
Umu,3.2,u2_min,1.28265205104096e-07,Bbaryon,0.0017655330977766927,0.0005889088908598257
Umu,3.2,u2_min,1.28265205104096e-07,Bc,0.9929567023658579,0.33120932765207717
Umu,3.2,u2_min,1.28265205104096e-07,WZ,0.5620193546081798,0.18746643446155367
Umu,3.2,peak_u2,9.329304026284696e-07,Kmeson,0.0,0.0
Umu,3.2,peak_u2,9.329304026284696e-07,Dmeson,0.0,0.0
Umu,3.2,peak_u2,9.329304026284696e-07,tau,0.0,0.0
Umu,3.2,peak_u2,9.329304026284696e-07,induced_tau,0.0,0.0
Umu,3.2,peak_u2,9.329304026284696e-07,Bmeson,0.36845560205027983,0.06081008534607725
Umu,3.2,peak_u2,9.329304026284696e-07,Bbaryon,0.00035346614738012734,5.833621871815516e-05
Umu,3.2,peak_u2,9.329304026284696e-07,Bc,0.2750107890576697,0.04538790958973354
Umu,3.2,peak_u2,9.329304026284696e-07,WZ,5.4153001053850165,0.8937436688454711
Umu,3.2,u2_max,2.5134056820629706e-06,Kmeson,0.0,0.0
Umu,3.2,u2_max,2.5134056820629706e-06,Dmeson,0.0,0.0
Umu,3.2,u2_max,2.5134056820629706e-06,tau,0.0,0.0
Umu,3.2,u2_max,2.5134056820629706e-06,induced_tau,0.0,0.0
Umu,3.2,u2_max,2.5134056820629706e-06,Bmeson,0.009138010663821023,0.0030818706769600883
Umu,3.2,u2_max,2.5134056820629706e-06,Bbaryon,9.813230474529924e-06,3.3095942167634624e-06
Umu,3.2,u2_max,2.5134056820629706e-06,Bc,0.016945254893610245,0.005714929221629402
Umu,3.2,u2_max,2.5134056820629706e-06,WZ,2.9389926180702832,0.9911998905071937
Umu,3.6,u2_min,3.275759787936587e-07,Kmeson,0.0,0.0
Umu,3.6,u2_min,3.275759787936587e-07,Dmeson,0.0,0.0
Umu,3.6,u2_min,3.275759787936587e-07,tau,0.0,0.0
Umu,3.6,u2_min,3.275759787936587e-07,induced_tau,0.0,0.0
Umu,3.6,u2_min,3.275759787936587e-07,Bmeson,0.360723991766507,0.12181711793291324
Umu,3.6,u2_min,3.275759787936587e-07,Bbaryon,0.0,0.0
Umu,3.6,u2_min,3.275759787936587e-07,Bc,0.2721322976685904,0.09189954911540019
Umu,3.6,u2_min,3.275759787936587e-07,WZ,2.3283366683983315,0.7862833329516865
Umu,3.6,peak_u2,4.937047852839004e-07,Kmeson,0.0,0.0
Umu,3.6,peak_u2,4.937047852839004e-07,Dmeson,0.0,0.0
Umu,3.6,peak_u2,4.937047852839004e-07,tau,0.0,0.0
Umu,3.6,peak_u2,4.937047852839004e-07,induced_tau,0.0,0.0
Umu,3.6,peak_u2,4.937047852839004e-07,Bmeson,0.18192952835537923,0.05860502624843661
Umu,3.6,peak_u2,4.937047852839004e-07,Bbaryon,0.0,0.0
Umu,3.6,peak_u2,4.937047852839004e-07,Bc,0.143998272549041,0.04638621678819162
Umu,3.6,peak_u2,4.937047852839004e-07,WZ,2.7784053937289075,0.8950087569633718
Umu,3.6,u2_max,6.387271829713182e-07,Kmeson,0.0,0.0
Umu,3.6,u2_max,6.387271829713182e-07,Dmeson,0.0,0.0
Umu,3.6,u2_max,6.387271829713182e-07,tau,0.0,0.0
Umu,3.6,u2_max,6.387271829713182e-07,induced_tau,0.0,0.0
Umu,3.6,u2_max,6.387271829713182e-07,Bmeson,0.09800434906643894,0.03342385074634706
Umu,3.6,u2_max,6.387271829713182e-07,Bbaryon,0.0,0.0
Umu,3.6,u2_max,6.387271829713182e-07,Bc,0.08630601549769523,0.02943419764516067
Umu,3.6,u2_max,6.387271829713182e-07,WZ,2.7478577392905654,0.9371419516084922
Utau,0.2,u2_min,0.0002360684019612,Kmeson,0.0,0.0
Utau,0.2,u2_min,0.0002360684019612,Dmeson,0.0,0.0
Utau,0.2,u2_min,0.0002360684019612,tau,0.006895731729949166,0.0019115639524394244
Utau,0.2,u2_min,0.0002360684019612,induced_tau,2.0449334956189995,0.5668754685429214
Utau,0.2,u2_min,0.0002360684019612,Bmeson,1.2880290141452118,0.35705417924577915
Utau,0.2,u2_min,0.0002360684019612,Bbaryon,0.25422041547190183,0.07047237352341774
Utau,0.2,u2_min,0.0002360684019612,Bc,0.010245309668007362,0.002840099558670966
Utau,0.2,u2_min,0.0002360684019612,WZ,0.003052977856457397,0.0008463151767713511
Utau,0.2,peak_u2,0.1,Kmeson,0.0,0.0
Utau,0.2,peak_u2,0.1,Dmeson,0.0,0.0
Utau,0.2,peak_u2,0.1,tau,1135.3389543557835,0.001995790617819723
Utau,0.2,peak_u2,0.1,induced_tau,319544.46187803935,0.5617210935515844
Utau,0.2,peak_u2,0.1,Bmeson,205319.19859021835,0.36092668945472517
Utau,0.2,peak_u2,0.1,Bbaryon,40686.704348171246,0.07152237884250258
Utau,0.2,peak_u2,0.1,Bc,1642.5374637747072,0.002887385169902027
Utau,0.2,peak_u2,0.1,WZ,538.5247571910824,0.0009466623634661264
Utau,0.305,u2_min,5.941317726922952e-05,Kmeson,0.0,0.0
Utau,0.305,u2_min,5.941317726922952e-05,Dmeson,0.0,0.0
Utau,0.305,u2_min,5.941317726922952e-05,tau,0.006071709471364396,0.001688147223588336
Utau,0.305,u2_min,5.941317726922952e-05,induced_tau,2.3185657091356453,0.6446422186443835
Utau,0.305,u2_min,5.941317726922952e-05,Bmeson,0.9471087257388157,0.2633292935593941
Utau,0.305,u2_min,5.941317726922952e-05,Bbaryon,0.3144038627698557,0.08741525109585178
Utau,0.305,u2_min,5.941317726922952e-05,Bc,0.007900067868090728,0.0021964946940519372
Utau,0.305,u2_min,5.941317726922952e-05,WZ,0.0026205154273729273,0.0007285947827302609
Utau,0.305,peak_u2,0.1,Kmeson,0.0,0.0
Utau,0.305,peak_u2,0.1,Dmeson,0.0,0.0
Utau,0.305,peak_u2,0.1,tau,8278.629432946282,0.003842873473018939
Utau,0.305,peak_u2,0.1,induced_tau,1289740.9521635624,0.5986874194913252
Utau,0.305,peak_u2,0.1,Bmeson,633263.3904316869,0.2939557935567468
Utau,0.305,peak_u2,0.1,Bbaryon,209895.4880046565,0.09743180432130996
Utau,0.305,peak_u2,0.1,Bc,7014.426176313656,0.0032560404472425095
Utau,0.305,peak_u2,0.1,WZ,6088.146219060448,0.0028260687103567514
Utau,0.5,u2_min,1.4667395961728477e-05,Kmeson,0.0,0.0
Utau,0.5,u2_min,1.4667395961728477e-05,Dmeson,0.0,0.0
Utau,0.5,u2_min,1.4667395961728477e-05,tau,0.005884104172165519,0.0015757826832308096
Utau,0.5,u2_min,1.4667395961728477e-05,induced_tau,1.9039492342121607,0.5098839424384155
Utau,0.5,u2_min,1.4667395961728477e-05,Bmeson,1.3838268841243426,0.37059344579718073
Utau,0.5,u2_min,1.4667395961728477e-05,Bbaryon,0.4258943267360086,0.1140559183386885
Utau,0.5,u2_min,1.4667395961728477e-05,Bc,0.010708569474439445,0.0028677905499734676
Utau,0.5,u2_min,1.4667395961728477e-05,WZ,0.003820416265165431,0.001023120192511042
Utau,0.5,peak_u2,0.0168318035333096,Kmeson,0.0,0.0
Utau,0.5,peak_u2,0.0168318035333096,Dmeson,0.0,0.0
Utau,0.5,peak_u2,0.0168318035333096,tau,1741.423121046277,0.005117803307467106
Utau,0.5,peak_u2,0.0168318035333096,induced_tau,204001.3920205189,0.5995320644320081
Utau,0.5,peak_u2,0.0168318035333096,Bmeson,99186.00133055908,0.2914940312489871
Utau,0.5,peak_u2,0.0168318035333096,Bbaryon,30102.550526302257,0.0884672603601037
Utau,0.5,peak_u2,0.0168318035333096,Bc,1779.546817624798,0.005229843614090118
Utau,0.5,peak_u2,0.0168318035333096,WZ,3456.7784779182525,0.010158997037343812
Utau,0.8,u2_min,2.291205384726951e-06,Kmeson,0.0,0.0
Utau,0.8,u2_min,2.291205384726951e-06,Dmeson,0.0,0.0
Utau,0.8,u2_min,2.291205384726951e-06,tau,0.003301121185344292,0.0011704204304130426
Utau,0.8,u2_min,2.291205384726951e-06,induced_tau,1.4054853654327961,0.4983182058423943
Utau,0.8,u2_min,2.291205384726951e-06,Bmeson,1.1082814565436452,0.3929438474253769
Utau,0.8,u2_min,2.291205384726951e-06,Bbaryon,0.2842045995527321,0.10076542212708327
Utau,0.8,u2_min,2.291205384726951e-06,Bc,0.014830720424931972,0.005258267482014296
Utau,0.8,u2_min,2.291205384726951e-06,WZ,0.0043543259162397005,0.001543836692718206
Utau,0.8,peak_u2,0.0011623224686798,Kmeson,0.0,0.0
Utau,0.8,peak_u2,0.0011623224686798,Dmeson,0.0,0.0
Utau,0.8,peak_u2,0.0011623224686798,tau,246.45910066056635,0.003681485238530278
Utau,0.8,peak_u2,0.0011623224686798,induced_tau,30680.276520089938,0.4582869320711196
Utau,0.8,peak_u2,0.0011623224686798,Bmeson,27301.89169054834,0.4078222754741557
Utau,0.8,peak_u2,0.0011623224686798,Bbaryon,7245.97216285993,0.10823678040239768
Utau,0.8,peak_u2,0.0011623224686798,Bc,665.6544590549798,0.009943220024761144
Utau,0.8,peak_u2,0.0011623224686798,WZ,805.3087112144312,0.01202930678903565
Utau,1.0,u2_min,1.1826003964652234e-06,Kmeson,0.0,0.0
Utau,1.0,u2_min,1.1826003964652234e-06,Dmeson,0.0,0.0
Utau,1.0,u2_min,1.1826003964652234e-06,tau,0.0017891768422573149,0.0005651218682288001
Utau,1.0,u2_min,1.1826003964652234e-06,induced_tau,1.208491547528936,0.38170905466037025
Utau,1.0,u2_min,1.1826003964652234e-06,Bmeson,1.5195151798982225,0.47994767033912183
Utau,1.0,u2_min,1.1826003964652234e-06,Bbaryon,0.3968346951223071,0.12534253685207938
Utau,1.0,u2_min,1.1826003964652234e-06,Bc,0.03319602387483092,0.010485156406475729
Utau,1.0,u2_min,1.1826003964652234e-06,WZ,0.006175159437302806,0.0019504598737240895
Utau,1.0,peak_u2,0.0003696912707195,Kmeson,0.0,0.0
Utau,1.0,peak_u2,0.0003696912707195,Dmeson,0.0,0.0
Utau,1.0,peak_u2,0.0003696912707195,tau,39.780900435913956,0.002056265151711077
Utau,1.0,peak_u2,0.0003696912707195,induced_tau,7437.803692335248,0.38445827948151545
Utau,1.0,peak_u2,0.0003696912707195,Bmeson,8643.893661831153,0.4468007791968748
Utau,1.0,peak_u2,0.0003696912707195,Bbaryon,2383.420843610157,0.12319844872472618
Utau,1.0,peak_u2,0.0003696912707195,Bc,418.30570923634497,0.021622121250125012
Utau,1.0,peak_u2,0.0003696912707195,WZ,422.987196442865,0.02186410619504742
Utau,1.0,u2_max,0.028540976863033,Kmeson,0.0,0.0
Utau,1.0,u2_max,0.028540976863033,Dmeson,0.0,0.0
Utau,1.0,u2_max,0.028540976863033,tau,0.00822846597317218,0.002643778714605042
Utau,1.0,u2_max,0.028540976863033,induced_tau,1.4983610042729156e-12,4.814184008059794e-13
Utau,1.0,u2_max,0.028540976863033,Bmeson,3.038948074120957e-08,9.764038958592961e-09
Utau,1.0,u2_max,0.028540976863033,Bbaryon,3.307708113033868e-14,1.0627556013328322e-14
Utau,1.0,u2_max,0.028540976863033,Bc,9.307509307632975e-05,2.990471744519113e-05
Utau,1.0,u2_max,0.028540976863033,WZ,3.1040667414206737,0.9973263068034188
Utau,1.4,u2_min,8.29710298713469e-07,Kmeson,0.0,0.0
Utau,1.4,u2_min,8.29710298713469e-07,Dmeson,0.0,0.0
Utau,1.4,u2_min,8.29710298713469e-07,tau,0.0011377985605223895,0.0003788696238649734
Utau,1.4,u2_min,8.29710298713469e-07,induced_tau,0.8863610177691833,0.29514474447621464
Utau,1.4,u2_min,8.29710298713469e-07,Bmeson,1.5667979168601023,0.5217198878865428
Utau,1.4,u2_min,8.29710298713469e-07,Bbaryon,0.2685741052908653,0.08943109420414808
Utau,1.4,u2_min,8.29710298713469e-07,Bc,0.23704878373393082,0.07893364137294187
Utau,1.4,u2_min,8.29710298713469e-07,WZ,0.0432204788981031,0.014391762436287698
Utau,1.4,peak_u2,0.0004198707084443,Kmeson,0.0,0.0
Utau,1.4,peak_u2,0.0004198707084443,Dmeson,0.0,0.0
Utau,1.4,peak_u2,0.0004198707084443,tau,4.759503244570092,0.003733504817453484
