event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,prob_at_least_one_decays,prob_both_decay,prob_exactly_one_decays,particle1_decay_prob,particle2_decay_prob
5377,6000113,50.3558,-1.34345,1.88906,103.058,15,20.597340757709333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5378,6000113,40.4924,-1.66759,-2.32009,111.113,15,22.20722625716933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5379,6000113,52.3997,-0.276394,2.10797,54.414,15,10.875271206408,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5380,6000113,69.0867,2.9656,3.02929,672.139,15,134.3348019517747,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5381,6000113,11.2592,-1.81823,-1.46102,35.5972,15,7.114514723945068,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5382,6000113,108.9,2.31991,0.377527,559.367,15,111.79600523605734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5383,6000113,45.7446,-1.51857,-1.29301,109.437,15,21.872258150763997,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5384,6000113,50.0552,-1.35346,-2.8439,103.343,15,20.65430132472933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5385,6000113,36.2831,2.3602,-1.49894,193.888,15,38.75077339780266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5386,6000113,186.344,-0.182123,0.91597,189.443,15,37.86238841392934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5387,6000113,101.769,0.37312,-0.311498,108.936,15,21.772127469792,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5388,6000113,42.6704,-1.88598,-2.09489,143.894,15,28.758890634301334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5389,6000113,58.7441,-2.37121,-0.998474,317.328,15,63.42169407481599,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5390,6000113,58.1979,0.924259,-2.13959,84.8766,15,16.9635763604552,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5391,6000113,75.4781,0.730513,-0.314234,96.5291,15,19.292464105018535,False,26.408188360278135,29.955013291096147,3.546824930818012,0.0,2,1,0.04484713642810756,0.0,0.04484713642810756,0.0,0.044847136428107615
5392,6000113,40.2836,1.23704,-1.37198,75.2425,15,15.03808934737667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5393,6000113,17.4366,-3.7299,-0.595965,363.541,15,72.65789998251867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5394,6000113,53.2397,2.3271,1.04289,275.402,15,55.04229501207733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5395,6000113,44.7921,0.37334,1.9698,47.9501,15,9.583385560230534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5396,6000113,73.6517,3.18264,-3.14127,889.408,15,177.7585403232427,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5397,6000113,45.3776,-2.30175,2.86716,228.968,15,45.761919682229326,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5398,6000113,69.5188,-1.13855,1.14763,119.66,15,23.915443682853333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5399,6000113,34.0754,1.24381,-2.00314,64.0121,15,12.793563200494535,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5400,6000113,94.5242,1.17359,-2.29154,167.442,15,33.465232501624,True,24.85552404835385,27.318133221539025,2.462609173185175,0.033756565878371864,2,1,0.033756565878371836,0.0,0.033756565878371836,0.033756565878371864,0.0
5401,6000113,147.288,-0.613442,-2.20043,175.881,15,35.151864870332005,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5402,6000113,25.1228,-0.610424,-2.29425,29.9506,15,5.985975995049866,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5403,6000113,57.6686,2.54728,0.547431,370.54,15,74.05673159154667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5404,6000113,58.2195,-1.5383,2.27901,141.806,15,28.34157953276534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5405,6000113,25.9651,0.708039,-0.00743286,32.75,15,6.545468666333333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5406,6000113,67.7596,0.132513,0.200417,68.3554,15,13.661622255715468,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5407,6000113,54.2155,0.854814,2.34948,75.2593,15,15.041447022906265,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5408,6000113,57.122,-1.98752,2.61224,212.335,15,42.43762104628667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5409,6000113,44.3768,1.35994,-2.19433,92.1402,15,18.4152913590744,True,23.683384097208346,26.817287337758913,3.1339032405505662,0.04324571907190207,2,1,0.04324571907190211,0.0,0.04324571907190211,0.04324571907190207,0.0
5410,6000113,81.3934,1.18116,0.970408,145.087,15,28.997325569230668,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5411,6000113,57.7822,2.06197,1.69358,230.801,15,46.128266065905336,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5412,6000113,71.1601,0.137727,-0.892158,71.8361,15,14.357280661422532,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5413,6000113,32.3919,2.84502,2.71727,279.544,15,55.870121919434666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5414,6000113,91.1456,-1.68846,1.21044,255.024,15,50.969514539328,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5415,6000113,87.2278,1.15675,0.752601,152.391,15,30.457114978052,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5416,6000113,28.0298,-0.899369,1.45128,40.151,15,8.024644654105336,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5417,6000113,50.2497,-1.45234,2.9192,113.241,15,22.632531824252002,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5418,6000113,44.1053,-1.4048,0.62002,95.2705,15,19.04091824659267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5419,6000113,50.799,1.33028,0.159215,102.78,15,20.54177922216,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5420,6000113,41.82,-2.24904,1.78659,200.404,15,40.05307183535467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5421,6000113,87.6236,0.58355,1.16395,102.971,15,20.579952795145335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5422,6000113,44.0068,1.20636,1.55599,80.1056,15,16.01003648237653,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5423,6000113,60.8485,-0.41407,-0.833189,66.1398,15,13.218808809085601,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5424,6000113,75.0841,-2.7982,1.56112,618.545,15,123.62341728907333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5425,6000113,82.0622,0.163196,-1.08608,83.1574,15,16.619974231259466,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5426,6000113,137.254,0.28551,-3.02533,142.886,15,28.55743010252534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5427,6000113,93.9277,-0.323365,0.699677,98.8814,15,19.762598637654136,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5428,6000113,52.4735,0.283404,0.43484,54.5949,15,10.911426176842802,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5429,6000113,61.9811,0.647134,-2.93661,75.4187,15,15.073304968109735,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5430,6000113,20.6924,-2.23538,1.467,97.8444,15,19.555342118356798,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5431,6000113,57.0817,-2.34124,-0.750692,299.404,15,59.83937406335467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5432,6000113,36.2214,-0.534145,2.0108,41.5126,15,8.296776261313866,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5433,6000113,19.009,-1.01882,-0.541566,29.7581,15,5.947502629606533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5434,6000113,39.4983,-3.97748,-1.51054,1054.63,15,210.7800799870267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5435,6000113,58.6261,0.51986,3.11855,66.7282,15,13.33640739727707,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5436,6000113,39.498,0.800562,-1.19838,52.8458,15,10.561848184650934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5437,6000113,67.1153,-0.716688,1.68263,85.1025,15,17.008725104630003,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5438,6000113,56.5961,-0.966688,-0.74356,85.1647,15,17.021156498555065,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5439,6000113,29.2022,-0.962453,-2.62532,43.8042,15,8.7547791924824,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5440,6000113,13.5471,0.0631736,0.240924,13.5741,15,2.7129418694251997,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5441,6000113,18.2863,-0.588138,0.398689,21.5411,15,4.305239544682533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5442,6000113,21.1785,-1.56817,1.15414,53.0129,15,10.595245064472133,False,30.50610571499283,33.740297034698784,3.2341913197059533,0.0,2,1,0.03068885754189077,0.0,0.03068885754189077,0.0,0.030688857541890786
5443,6000113,72.8636,-3.43342,-2.88704,1129.92,15,225.82766276223998,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5444,6000113,80.55,-0.385207,-2.58075,86.6004,15,17.308097853188798,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5445,6000113,17.547,0.415314,-0.964275,19.0821,15,3.813779775201201,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5446,6000113,119.903,-1.63706,-1.78583,319.816,15,63.91894983181866,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5447,6000113,55.4938,-1.11495,-3.10912,93.7109,15,18.729214034928134,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5448,6000113,47.9411,-0.342824,2.21352,50.786,15,10.150173181325334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5449,6000113,93.6194,0.65106,-3.02383,114.172,15,22.81860300985067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5450,6000113,85.194,0.250936,-2.19477,87.8904,15,17.565919367068798,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5451,6000113,96.4227,-0.466468,-2.906,107.105,15,21.406180809393334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5452,6000113,60.5469,-0.136978,-1.69508,61.1158,15,12.214703936424268,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5453,6000113,19.0186,0.596686,2.41643,22.5058,15,4.4980460675042675,False,25.983820380604225,27.00400783645815,1.0201874558539252,0.0,2,1,0.010640603790004532,0.0,0.010640603790004532,0.0,0.010640603790004574
5454,6000113,94.2532,-0.767916,-1.88897,123.436,15,24.670121230458665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5455,6000113,72.218,-1.01971,-0.940014,113.133,15,22.610946767275998,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5456,6000113,41.3479,1.68995,-2.53394,115.852,15,23.15437056281067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5457,6000113,53.7496,0.615217,-3.06971,64.2464,15,12.840390782434133,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5458,6000113,11.6681,-2.21822,-2.98682,54.2549,15,10.843473219696133,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5459,6000113,21.995,-2.29231,-0.839221,109.962,15,21.977185511064,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5460,6000113,70.062,-0.286147,3.04279,72.9499,15,14.57988655456947,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5461,6000113,50.6748,-0.0404996,-0.575067,50.7164,15,10.136262811274133,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5462,6000113,62.7421,1.67468,-2.61638,173.308,15,34.63762087404266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5463,6000113,39.2911,4.52935,2.21217,1821.32,15,364.0119997363733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5464,6000113,24.5195,-1.35672,-2.41589,50.7667,15,10.146315851699068,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5465,6000113,56.2364,0.704792,2.2977,70.7914,15,14.148485207507468,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5466,6000113,31.5021,0.783754,2.49423,41.683,15,8.330832684542667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5467,6000113,51.1925,0.0481101,0.875279,51.2518,15,10.243268732616267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5468,6000113,122.406,2.42965,-3.11846,700.347,15,139.97249905528403,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5469,6000113,56.7025,-1.15083,2.20275,98.5826,15,19.702879980020533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5470,6000113,55.5494,-1.0554,2.75083,89.4671,15,17.881041212754536,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5471,6000113,71.7068,-1.80076,-0.888841,222.988,15,44.566747083002674,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5472,6000113,96.0467,-1.01257,1.27169,149.638,15,29.90689588680267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5473,6000113,53.8325,0.0363115,-2.51443,53.868,15,10.766146751696,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5474,6000113,104.159,1.37393,1.12785,218.938,15,43.75730744640266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5475,6000113,53.2793,1.83783,1.11858,171.613,15,34.29885539650267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5476,6000113,23.3932,-1.10895,0.0402917,39.3132,15,7.857200573230401,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5477,6000113,26.6647,1.47929,0.464028,61.5641,15,12.304301909038534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5478,6000113,37.2533,3.95151,-1.32835,969.205,15,193.70689950392665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5479,6000113,28.8382,-4.5428,3.07487,1354.88,15,270.7885369966933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5480,6000113,74.0088,2.21123,1.51781,341.792,15,68.31110920315733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5481,6000113,87.02,1.43543,3.13896,193.161,15,38.605473986492,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5482,6000113,33.5818,-1.46127,-3.10447,76.2869,15,15.246824842800136,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5483,6000113,55.1103,-2.06547,2.21993,220.876,15,44.144639302138664,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5484,6000113,84.7788,0.980511,3.03673,128.904,15,25.762964670687996,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5485,6000113,39.0649,2.88797,0.129305,351.829,15,70.31712047045467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5486,6000113,84.5489,0.104172,-3.00037,85.0081,15,16.989858165939868,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5487,6000113,47.3714,-0.120596,1.1548,47.7162,15,9.536637922946401,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5488,6000113,65.0106,1.49324,-0.389794,151.999,15,30.378769215694668,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5489,6000113,21.2542,-0.537556,1.77511,24.3997,15,4.876564024975067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5490,6000113,105.2,1.67802,-2.53974,291.495,15,58.25866836314,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5491,6000113,40.5064,-1.29795,-1.68588,79.6936,15,15.92769348724587,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5492,6000113,62.27,2.18504,-1.81395,280.323,15,56.02581413595598,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5493,6000113,102.13,1.76632,-1.5619,307.426,15,61.44266412873867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5494,6000113,52.8278,2.55676,-0.127452,342.627,15,68.477993671444,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5495,6000113,108.833,1.50747,-1.55013,257.758,15,51.51593625944266,True,22.683262620864678,25.743816611333227,3.0605539904685486,0.03713599463704861,2,1,0.03713599463704864,0.0,0.03713599463704864,0.03713599463704861,0.0
5496,6000113,101.248,1.10776,-1.6977,169.988,15,33.97408023366933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5497,6000113,47.9708,-2.4037,1.55973,267.543,15,53.471582393796,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5498,6000113,26.7734,-3.31446,-2.68909,368.723,15,73.69358299408934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5499,6000113,35.9678,-0.986962,3.06778,54.9549,15,10.983376366762801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5500,6000113,68.4728,1.02103,-0.819376,107.374,15,21.459943590194666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5501,6000113,76.9219,1.89649,-0.488501,262.018,15,52.36734684016267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5502,6000113,18.9119,0.0896209,0.382174,18.9879,15,3.7949528088388003,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5503,6000113,58.3953,0.129695,0.291057,58.8871,15,11.769272302327867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5504,6000113,65.3391,0.860905,0.957412,91.0852,15,18.20443733028107,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5505,6000113,71.8756,0.0826922,2.8873,72.1215,15,14.414321173098001,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5506,6000113,69.3864,-0.608917,-2.29135,82.6524,15,16.5190441037328,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5507,6000113,21.282,2.61839,-2.10368,146.703,15,29.320301977316003,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5508,6000113,24.8848,3.63965,0.395719,474.114,15,94.75720095480801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5509,6000113,55.6837,-2.7716,-0.448495,446.773,15,89.29278389202267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5510,6000113,38.7941,-0.939178,-2.30179,57.1985,15,11.431785939275334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5511,6000113,53.3465,1.67434,1.65826,147.308,15,29.441218268709335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5512,6000113,61.0689,-0.90032,-1.14179,87.5371,15,17.495308250127867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5513,6000113,24.013,-1.52933,2.2099,58.0127,15,11.594513285477733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5514,6000113,54.3755,0.56664,-0.474788,63.3411,15,12.6594560409492,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5515,6000113,25.7715,2.18557,-0.667632,116.077,15,23.19933943151067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5516,6000113,42.7331,-1.40661,0.370438,92.4547,15,18.478147844435068,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5517,6000113,63.681,-0.498421,2.93612,71.756,15,14.341271744165333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5518,6000113,50.0352,-2.43993,-1.70751,289.19,15,57.79798728601334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5519,6000113,27.9721,-2.61999,-1.27704,193.125,15,38.5982789675,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5520,6000113,13.821,-0.766415,2.64386,18.0828,15,3.6140580396815998,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5521,6000113,51.448,1.44071,-3.09738,114.741,15,22.932324282252,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5522,6000113,49.8062,-0.100537,2.82385,50.0581,15,10.004693894539868,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5523,6000113,38.7011,2.88737,-1.67544,348.344,15,69.62060265970133,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5524,6000113,103.319,-2.20315,-2.56088,473.403,15,94.615099329716,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5525,6000113,81.7712,-1.29496,0.629848,160.466,15,32.07099771028533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5526,6000113,78.6542,-0.566876,2.48746,91.634,15,18.31412139758133,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5527,6000113,21.2241,2.89291,-2.73063,192.091,15,38.39162203311867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5528,6000113,74.6788,0.428449,2.04965,81.6386,15,16.31642437445253,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5529,6000113,24.8487,3.07476,-2.89982,269.496,15,53.861912174111986,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5530,6000113,60.6705,4.14428,-2.0121,1913.78,15,382.4912068474933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5531,6000113,55.4366,-1.37005,2.86487,116.13,15,23.20993209836,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5532,6000113,48.9638,-0.898689,-1.84215,70.1035,15,14.011000386268666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5533,6000113,106.026,-0.971771,-1.7481,160.154,15,32.008640879021335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5534,6000113,54.2687,0.416588,0.667338,59.0462,15,11.801070289039734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5535,6000113,80.7623,1.86517,0.804772,266.998,15,53.36265780072266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5536,6000113,46.6367,0.795146,-0.0455143,62.1733,15,12.426057619314266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5537,6000113,67.2677,-0.729465,-2.69206,85.9727,15,17.182644702597734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5538,6000113,45.9824,1.6016,-0.178958,118.693,15,23.72217747826266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5539,6000113,52.2601,0.147191,-1.93471,52.8272,15,10.558130758171734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5540,6000113,65.3846,-3.16857,-2.82395,778.587,15,155.609673664564,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5541,6000113,26.6261,-0.432334,1.3214,29.1535,15,5.826666282868667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5542,6000113,114.6,1.1345,-2.1145,196.607,15,39.29419719333734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5543,6000113,123.794,-1.02421,0.375782,194.602,15,38.89347460781067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5544,6000113,65.9525,-1.10094,2.84994,110.126,15,22.00996281980533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5545,6000113,147.19,-2.90746,-2.17682,1351.56,15,270.12499635632,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5546,6000113,87.6614,0.73974,-2.01176,112.76,15,22.536398376053334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5547,6000113,62.6982,0.74685,0.337616,81.0123,15,16.1912510301556,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5548,6000113,199.748,0.719976,3.02218,253.795,15,50.723884585406665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5549,6000113,50.5244,-3.04105,-2.06803,529.872,15,105.901086203584,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5550,6000113,35.3142,-0.797663,2.21679,47.1573,15,9.424935253095601,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5551,6000113,85.5701,-2.38154,0.034118,466.953,15,93.32599176031599,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5552,6000113,22.6337,-1.92745,-2.79366,79.4157,15,15.872151937860401,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5553,6000113,88.8745,0.654449,-1.21786,108.596,15,21.704174512645334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5554,6000113,30.7174,0.200569,0.384561,31.3374,15,6.263144115552799,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5555,6000113,60.1136,-1.73392,2.73442,175.513,15,35.07831578730267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5556,6000113,51.4887,2.10458,2.09992,214.335,15,42.83734432362,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5557,6000113,70.8491,0.206477,0.17722,72.3647,15,14.462927523621733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5558,6000113,45.0343,2.57275,1.52647,296.732,15,59.30534376483733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5559,6000113,21.7478,-2.0574,1.09274,86.4839,15,17.284813972284134,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5560,6000113,64.0441,-1.17173,-0.596572,113.275,15,22.63932711996667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5561,6000113,12.6331,4.86755,1.83601,821.207,15,164.12777670453733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5562,6000113,59.4077,-0.0650528,-1.0482,59.5335,15,11.898462865561998,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5563,6000113,26.2657,-1.83521,-0.409553,84.3926,15,16.866843327340536,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5564,6000113,74.0218,-2.28554,2.44996,367.619,15,73.47293574500134,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5565,6000113,51.2123,-0.915568,0.803127,74.219,15,14.833530960201333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5566,6000113,170.655,-0.639281,-0.633092,206.73,15,41.31739656156,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5567,6000113,70.1817,-1.11357,-0.60867,118.383,15,23.660220370275997,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5568,6000113,105.659,-0.136244,1.47366,106.642,15,21.313644870690666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5569,6000113,67.9667,-1.73512,-2.66728,198.666,15,39.705712307352,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
5570,6000113,19.7977,-4.1016,-1.45941,598.416,15,119.60040236435202,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
